@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.796497,1.873966,1.838703,1.794787,1.839014,1.916488,2.223816,2.023679,1.091528,1.484032,1.872235,1.829046,1.973327,1.815002,1.825626,1.821246,1.767223,1.591906,1.893519,1.969075,13
2.223958,1.937366,1.816289,1.881813,1.946665,1.734852,2.372324,2.087563,1.692507,2.061749,1.737812,1.868682,1.786975,1.889715,1.832036,1.862592,1.872617,1.448531,1.786323,1.725127,13
1.876157,1.597435,1.528464,2.043181,1.55169,1.580523,2.494994,2.181848,1.554296,1.915807,1.552616,1.516858,1.699453,1.533646,1.540646,1.529718,2.036566,1.189762,1.538619,1.633766,13
1.77847,1.874145,1.82759,1.643023,1.839553,1.889097,2.283505,1.972751,1.205174,1.546819,1.865431,1.819657,1.956442,1.796624,1.847891,1.828586,1.610807,1.577126,1.877085,1.970606,13
1.827567,1.931304,1.893981,1.659261,1.900308,1.938546,2.324363,1.973056,1.305785,1.601601,1.918568,1.880038,2.029404,1.853474,1.906273,1.889192,1.625871,1.639645,1.926683,2.022974,13
1.846919,1.903073,1.845429,1.666917,1.888348,1.871521,2.281777,1.855077,1.271459,1.606827,1.861844,1.848423,1.934934,1.831209,1.866042,1.84401,1.609573,1.563295,1.880956,1.96452,13
1.831461,1.885654,1.843855,1.679342,1.862177,1.885219,2.295618,1.925843,1.254603,1.56052,1.874886,1.839658,1.959158,1.815429,1.872046,1.847341,1.642255,1.583362,1.884213,1.975569,13
1.849277,1.931259,1.892371,1.673999,1.903453,1.931659,2.317872,1.976725,1.296854,1.600585,1.922114,1.876366,2.023017,1.847056,1.913551,1.883824,1.619419,1.636176,1.927964,2.026777,13
1.745246,1.84015,1.779753,1.635087,1.836888,1.812675,2.237727,1.804104,1.176661,1.607576,1.788047,1.792622,1.841806,1.784423,1.771499,1.759591,1.55572,1.473959,1.830064,1.889939,13
1.740353,1.871429,1.844896,1.620822,1.858322,1.897126,2.250114,1.907414,1.196438,1.58588,1.867314,1.840473,1.951099,1.815529,1.832475,1.820218,1.560883,1.577111,1.898621,1.970806,13
1.761834,1.875112,1.830223,1.641604,1.862357,1.87803,2.245468,1.897157,1.182275,1.598756,1.854244,1.828425,1.922724,1.806386,1.822989,1.801747,1.554151,1.553558,1.887683,1.958364,13
1.737862,1.88684,1.851785,1.643926,1.87334,1.906777,2.243148,1.900465,1.203003,1.617685,1.867111,1.849587,1.948583,1.831626,1.823317,1.81855,1.574116,1.577837,1.907092,1.970312,13
1.726133,1.883072,1.839411,1.626661,1.874658,1.889204,2.245783,1.858289,1.206256,1.628125,1.846156,1.846682,1.919761,1.834469,1.80831,1.811919,1.564271,1.555203,1.893294,1.949208,13
1.732881,1.879557,1.842753,1.652426,1.869178,1.89716,2.232161,1.882256,1.196402,1.626208,1.855798,1.843558,1.931141,1.828434,1.810113,1.807035,1.578721,1.56368,1.899845,1.957905,13
1.709854,1.876817,1.845236,1.635388,1.857562,1.908035,2.248882,1.914456,1.208053,1.60765,1.858361,1.842356,1.953774,1.827407,1.809984,1.81638,1.590785,1.575309,1.897113,1.960908,13
1.743948,1.886023,1.842094,1.621276,1.872807,1.891673,2.252381,1.889552,1.203454,1.60772,1.857982,1.843606,1.935381,1.824699,1.82484,1.817414,1.553815,1.565758,1.895746,1.96165,13
1.748549,1.874955,1.841133,1.609502,1.86818,1.88097,2.270475,1.865067,1.225276,1.603308,1.851264,1.844536,1.931859,1.824752,1.826763,1.821089,1.555187,1.558837,1.887272,1.9551,13
2.010997,1.883817,1.836131,2.079795,1.871403,1.872354,2.239422,2.012156,1.187859,1.620982,1.842437,1.834886,1.93334,1.837244,1.81474,1.806887,2.024511,1.543189,1.868908,1.926582,13
2.079322,1.925585,1.865709,2.154805,1.932317,1.881846,2.166171,1.844898,1.273059,1.73974,1.851909,1.883732,1.907623,1.903595,1.835169,1.837218,2.094285,1.550351,1.892095,1.924736,13
2.170577,2.092099,2.037443,2.115477,2.121634,2.047953,2.278842,1.668072,1.469217,1.952042,2.019541,2.070381,2.011673,2.091039,2.0064,2.009464,2.035213,1.742416,2.08045,2.094829,13
1.737506,1.877756,1.830934,1.612529,1.864992,1.876965,2.264165,1.879789,1.207078,1.608545,1.842338,1.835074,1.920758,1.819824,1.814123,1.81008,1.553428,1.548731,1.880476,1.946125,13
1.742511,1.887737,1.84513,1.627549,1.875744,1.895895,2.253272,1.891022,1.201986,1.614315,1.860797,1.846964,1.935757,1.82846,1.824759,1.817588,1.556546,1.568689,1.900741,1.964991,13
1.745965,1.901952,1.863435,1.620922,1.888066,1.915093,2.257991,1.894845,1.220122,1.619105,1.876787,1.863436,1.96029,1.844165,1.840318,1.837567,1.559485,1.591177,1.915843,1.981903,13
1.786742,1.9001,1.857456,1.628626,1.880957,1.898411,2.283856,1.90094,1.247581,1.599785,1.874579,1.852667,1.966549,1.830189,1.856272,1.842313,1.572589,1.584538,1.898311,1.979997,13
1.784826,1.85408,1.822686,1.648103,1.851067,1.848513,2.283038,1.823759,1.269932,1.596063,1.829248,1.830255,1.909621,1.81564,1.826118,1.819268,1.619626,1.532194,1.854842,1.928347,13
1.795601,1.886979,1.835871,1.639945,1.866761,1.874184,2.283663,1.879488,1.258548,1.595985,1.850733,1.837085,1.938651,1.822412,1.84454,1.834989,1.605117,1.558778,1.871788,1.954403,13
1.881412,1.961167,1.889386,1.821657,1.983578,1.901395,2.20155,1.523151,1.357923,1.836856,1.870747,1.927385,1.883354,1.9425,1.865782,1.873169,1.745935,1.573129,1.934935,1.958883,13
1.799638,1.872272,1.816278,1.655917,1.856323,1.848168,2.270726,1.844993,1.237872,1.591505,1.831269,1.819416,1.908489,1.805175,1.827309,1.810398,1.601173,1.529008,1.853585,1.933687,13
1.765839,1.872405,1.85204,1.604781,1.860889,1.896224,2.273452,1.887058,1.233057,1.574083,1.872851,1.850115,1.96158,1.822358,1.853684,1.842934,1.571436,1.586695,1.896613,1.976859,13
1.762857,1.859863,1.793034,1.625492,1.85743,1.819453,2.234258,1.744795,1.218069,1.63113,1.792536,1.813035,1.848601,1.809385,1.789089,1.787363,1.569875,1.48519,1.834924,1.894725,13
1.723671,1.834096,1.790171,1.617442,1.85044,1.818341,2.225365,1.715781,1.204517,1.643072,1.782512,1.820501,1.820689,1.817942,1.76653,1.777059,1.569634,1.477147,1.841706,1.881051,13
1.823605,1.911838,1.865651,1.65964,1.888985,1.90116,2.303876,1.901471,1.28773,1.604982,1.883101,1.860279,1.979334,1.839426,1.876549,1.860595,1.615975,1.594525,1.898149,1.986733,13
1.874492,1.880934,1.830205,1.744136,1.899542,1.833868,2.183938,1.635891,1.298911,1.685408,1.829895,1.85555,1.85857,1.852369,1.844348,1.827829,1.680851,1.518926,1.868157,1.922944,13
1.682012,1.778257,1.791973,1.666136,1.789603,1.846178,2.222738,1.855141,1.177934,1.599919,1.802561,1.79765,1.873094,1.780939,1.747053,1.752601,1.625951,1.505062,1.849903,1.896057,13
1.745605,1.815612,1.782992,1.663576,1.817755,1.809626,2.209304,1.735614,1.213028,1.593769,1.789456,1.792733,1.860137,1.782351,1.778945,1.769797,1.616307,1.479885,1.821028,1.885885,13
1.744868,1.834848,1.774608,1.631612,1.82595,1.810184,2.235721,1.805476,1.179469,1.590902,1.78527,1.785559,1.847953,1.777557,1.772863,1.762316,1.56838,1.473828,1.820844,1.887324,13
1.82659,1.908324,1.857859,1.657602,1.890433,1.88787,2.294693,1.867535,1.280816,1.612478,1.871984,1.856558,1.959274,1.837224,1.868129,1.851292,1.604393,1.578718,1.891203,1.975544,13
1.833774,1.894026,1.829063,1.678807,1.890468,1.841237,2.271991,1.767192,1.295275,1.653059,1.828623,1.842208,1.894498,1.835129,1.83813,1.825398,1.619183,1.52283,1.858026,1.928651,13
1.809541,1.867976,1.807839,1.660259,1.86012,1.831232,2.257161,1.816081,1.221704,1.602074,1.822061,1.81355,1.883527,1.798678,1.820089,1.794767,1.578896,1.509968,1.849131,1.924418,13
1.799329,1.884705,1.782502,1.58398,1.86233,1.839527,2.307166,1.942333,1.177722,1.645234,1.829703,1.814964,1.833211,1.807717,1.854379,1.831259,1.56279,1.529747,1.857158,1.938369,13
1.895119,1.967435,1.859115,1.648568,1.949037,1.904752,2.360799,1.971991,1.304794,1.746282,1.902547,1.896467,1.897181,1.890579,1.942313,1.918555,1.634106,1.615294,1.928574,2.0096,13
1.737257,1.819241,1.75044,1.637023,1.814901,1.788245,2.192679,1.745805,1.153165,1.603719,1.759427,1.771278,1.803469,1.77051,1.748572,1.74302,1.576712,1.443287,1.802902,1.860295,13
2.095538,1.999543,1.934121,2.037362,2.018851,1.945494,2.169436,1.662345,1.292956,1.814212,1.948586,1.954511,1.934937,1.960805,1.947445,1.908662,1.920695,1.641986,1.988817,2.030145,13
1.774666,1.845181,1.787389,1.640318,1.833588,1.823818,2.24058,1.836202,1.177809,1.575399,1.80603,1.793164,1.868085,1.778854,1.794656,1.774366,1.56767,1.495275,1.835834,1.909354,13
1.706496,1.857007,1.855185,1.575598,1.868505,1.902006,2.261449,1.843085,1.21792,1.613926,1.864009,1.870511,1.927065,1.8483,1.832657,1.841483,1.555447,1.583249,1.913305,1.965745,13
2.1652,1.993663,1.932324,2.13572,2.003102,1.951885,2.119211,1.806187,1.233503,1.755032,1.943248,1.950122,1.94785,1.958968,1.934422,1.907884,2.044611,1.643971,1.978138,2.020462,13
2.10568,2.052431,1.986506,2.126993,2.079753,1.997396,2.289693,1.568652,1.466937,1.950737,1.949888,2.032323,1.951689,2.065182,1.932699,1.962161,2.069034,1.671673,2.020011,2.018528,13
1.757622,1.844749,1.796193,1.659798,1.821687,1.846071,2.255699,1.879161,1.205709,1.554292,1.813917,1.79694,1.903383,1.785429,1.794964,1.789464,1.625851,1.517285,1.838013,1.915729,13
1.682029,1.788231,1.760151,1.637444,1.79092,1.804602,2.206045,1.783898,1.153668,1.587099,1.768384,1.772559,1.832028,1.764202,1.735867,1.736499,1.588317,1.459206,1.812906,1.865532,13
1.742932,1.909626,1.89496,1.747223,1.9475,1.915707,2.176823,1.5764,1.354177,1.792971,1.868275,1.932522,1.909271,1.939435,1.842756,1.874123,1.721567,1.587182,1.940854,1.953849,13
1.75913,1.869443,1.826232,1.643933,1.84857,1.873783,2.252985,1.856067,1.232379,1.580757,1.836636,1.826899,1.932411,1.814701,1.814444,1.816053,1.613504,1.547514,1.864252,1.93897,13
1.777126,1.883171,1.837562,1.654029,1.863704,1.882028,2.258554,1.834128,1.254383,1.593581,1.84326,1.841861,1.93747,1.831406,1.824192,1.830399,1.628537,1.55712,1.872826,1.944956,13
1.764266,1.84287,1.797443,1.678223,1.840223,1.828462,2.205884,1.715251,1.235664,1.613517,1.795842,1.812746,1.867617,1.809464,1.783596,1.788366,1.642066,1.494368,1.83345,1.892476,13
1.752125,1.814583,1.751859,1.651059,1.805194,1.791845,2.196134,1.800059,1.145481,1.577542,1.771832,1.762339,1.823501,1.755414,1.760551,1.741619,1.582279,1.453727,1.804997,1.873467,13
2.056076,2.024395,1.956504,1.973512,2.041903,1.966803,2.15639,1.627395,1.270144,1.778613,1.970812,1.977596,1.963397,1.979043,1.974208,1.93648,1.857842,1.670192,2.011067,2.056325,13
1.757579,1.85359,1.804295,1.655666,1.834535,1.849024,2.252954,1.841039,1.225526,1.576777,1.813066,1.809139,1.902388,1.801223,1.795437,1.79725,1.625849,1.518284,1.841771,1.914072,13
1.774874,1.882809,1.83442,1.647546,1.864844,1.876668,2.256886,1.820337,1.25764,1.602502,1.838232,1.841178,1.929811,1.832448,1.822368,1.829702,1.624329,1.551228,1.868852,1.939925,13
2.105417,2.062979,1.999015,2.01014,2.081252,2.008556,2.206791,1.658327,1.34149,1.810969,2.007961,2.02054,2.007494,2.023447,2.012812,1.98301,1.908994,1.718589,2.049933,2.0936,13
1.780508,1.864305,1.754312,1.621772,1.852437,1.804795,2.247098,1.82149,1.175053,1.67956,1.788069,1.798994,1.776427,1.805112,1.812908,1.800614,1.598477,1.479907,1.827743,1.891407,13
1.97516,2.068901,2.002307,1.763988,2.11257,2.009344,2.296443,1.56579,1.494065,1.924751,1.952788,2.075215,1.928057,2.092802,1.957073,2.011716,1.749219,1.693241,2.050976,2.044448,13
1.793192,1.945222,1.859188,1.567468,1.907283,1.942184,2.34301,2.051856,1.243124,1.680456,1.910703,1.884493,1.94584,1.873548,1.921163,1.917912,1.602565,1.644709,1.93493,2.022095,13
1.797175,1.933596,1.87875,1.58036,1.898617,1.959443,2.371375,2.085701,1.287975,1.667816,1.932121,1.896499,1.986129,1.878406,1.942595,1.939035,1.641775,1.673058,1.946032,2.040372,13
1.753747,1.896069,1.792501,1.634757,1.870611,1.861082,2.303584,1.903926,1.266801,1.730485,1.820345,1.837285,1.842454,1.851621,1.840248,1.856246,1.679592,1.540138,1.856923,1.921618,13
1.802333,1.865963,1.796133,1.630804,1.880946,1.834325,2.269486,1.793966,1.238712,1.720908,1.827765,1.850853,1.795721,1.848874,1.860475,1.84984,1.632709,1.529325,1.872462,1.926075,13
1.822335,1.881903,1.878707,1.640282,1.901695,1.922935,2.338538,1.886729,1.352871,1.720471,1.909337,1.922118,1.919769,1.906746,1.934414,1.939398,1.716017,1.643401,1.941006,2.003264,13
1.838954,1.933299,1.863778,1.612059,1.904524,1.927227,2.398557,2.050152,1.327733,1.689849,1.909898,1.890614,1.950256,1.879388,1.939949,1.934045,1.67117,1.642581,1.922307,2.015173,13
1.948601,2.046944,1.9379,1.835399,2.048055,1.982318,2.292909,1.717698,1.390099,1.927745,1.969926,1.989398,1.931632,2.00335,2.000147,1.98709,1.806182,1.692486,2.015922,2.063224,13
1.84552,1.998113,1.915261,1.769249,1.996608,1.973797,2.27433,1.721747,1.385125,1.880353,1.925577,1.968287,1.928872,1.987541,1.934041,1.96218,1.79965,1.66483,1.981369,2.017857,13
2.227992,2.114071,2.03437,2.137054,2.099514,2.102962,2.288912,2.027054,1.410675,1.896489,2.051597,2.075989,2.073289,2.090595,2.059085,2.087528,2.174538,1.817834,2.09655,2.143895,13
1.75607,1.8801,1.793357,1.594044,1.860187,1.858329,2.338064,1.937653,1.246413,1.678584,1.820789,1.835303,1.843695,1.840431,1.836855,1.850275,1.635704,1.539637,1.857924,1.924058,13
1.918915,1.981708,1.844153,1.727903,1.991848,1.871805,2.283686,1.739349,1.349469,1.867461,1.8564,1.920965,1.786258,1.944297,1.907565,1.909836,1.712457,1.56166,1.917799,1.953117,13
1.908961,1.947897,1.860989,1.635521,1.925955,1.909512,2.392834,2.032675,1.308166,1.702844,1.922385,1.890905,1.92402,1.872207,1.971655,1.934606,1.645531,1.638179,1.929386,2.029126,13
1.804866,1.890987,1.81751,1.589855,1.869024,1.881932,2.34636,2.008851,1.226235,1.649289,1.871424,1.846216,1.886697,1.832157,1.894678,1.875442,1.607803,1.587083,1.891074,1.977885,13
1.800045,1.908915,1.795052,1.606261,1.893087,1.857757,2.29391,1.906356,1.19855,1.711836,1.836371,1.84426,1.813306,1.847786,1.860593,1.852063,1.597958,1.543219,1.879246,1.942572,13
1.84258,1.920178,1.808817,1.600333,1.894653,1.865583,2.339174,1.975087,1.228319,1.687008,1.861471,1.845419,1.856757,1.838756,1.899616,1.874297,1.594665,1.568556,1.883821,1.970479,13
1.70029,1.835139,1.813137,1.60137,1.831365,1.867128,2.235953,1.857748,1.173561,1.587886,1.82808,1.821125,1.898583,1.804085,1.792784,1.794743,1.563635,1.536492,1.870216,1.929963,13
1.802634,1.878719,1.838345,1.662628,1.868689,1.865873,2.27988,1.821894,1.280143,1.606234,1.844757,1.842728,1.931082,1.828519,1.840121,1.833017,1.626542,1.550413,1.868677,1.944852,13
1.781428,1.86175,1.827673,1.69875,1.872114,1.850739,2.169093,1.641003,1.282303,1.669975,1.818384,1.848547,1.882651,1.84818,1.809609,1.819692,1.671051,1.522684,1.861616,1.911783,13
1.789996,1.81288,1.749828,1.682247,1.803656,1.783909,2.213993,1.829978,1.140603,1.560169,1.777126,1.754641,1.824795,1.740334,1.768137,1.732574,1.587567,1.450752,1.80432,1.879054,13
1.714369,1.852781,1.820864,1.607412,1.840539,1.872558,2.231112,1.833317,1.197218,1.589698,1.831487,1.825831,1.917209,1.811352,1.80108,1.806368,1.575944,1.542809,1.868349,1.934249,13
1.835963,1.881212,1.867703,1.737642,1.907618,1.876258,2.187379,1.590989,1.337519,1.70356,1.856162,1.891542,1.908558,1.885251,1.854983,1.85932,1.707888,1.563494,1.899273,1.945643,13
1.750181,1.831487,1.801107,1.638698,1.829891,1.832137,2.256258,1.793754,1.232131,1.584099,1.805531,1.811108,1.883399,1.798842,1.793779,1.792585,1.607902,1.505647,1.837614,1.904205,13
1.743211,1.855177,1.804578,1.625842,1.858012,1.831605,2.226113,1.713736,1.239919,1.641716,1.796976,1.826162,1.862034,1.823257,1.788426,1.798326,1.590504,1.497297,1.842842,1.896873,13
1.778666,1.859003,1.828287,1.644467,1.858453,1.853541,2.268664,1.781636,1.2676,1.60675,1.82929,1.83851,1.909015,1.824591,1.821989,1.821089,1.613378,1.533942,1.860626,1.92827,13
1.941741,1.937273,1.878563,1.821539,1.973015,1.878616,2.216462,1.520753,1.352743,1.806604,1.867486,1.9213,1.854135,1.928045,1.878103,1.871204,1.743593,1.562293,1.927771,1.955652,13
2.02612,1.86011,1.810232,2.077105,1.862874,1.838889,2.276172,1.969678,1.264658,1.68418,1.798759,1.83545,1.884145,1.845245,1.796392,1.81853,2.076822,1.510222,1.84023,1.886008,13
1.777802,1.930208,1.847666,1.579163,1.889936,1.934394,2.335653,2.054958,1.225618,1.662538,1.901106,1.869829,1.940621,1.858645,1.905161,1.901281,1.610032,1.633043,1.923798,2.010869,13
1.798614,1.958713,1.84612,1.537808,1.944702,1.894503,2.377371,1.899584,1.324068,1.767635,1.856679,1.901193,1.876517,1.905956,1.894846,1.918814,1.588331,1.587297,1.907234,1.970073,13
1.759461,1.908411,1.809907,1.557732,1.889619,1.874699,2.323073,1.920923,1.224637,1.690698,1.834754,1.85415,1.848974,1.857355,1.847826,1.861164,1.579257,1.554535,1.881352,1.943223,13
1.84541,1.951017,1.850689,1.619099,1.916113,1.918192,2.388161,2.032788,1.314453,1.712336,1.89289,1.885724,1.919496,1.885431,1.924772,1.924853,1.669202,1.623097,1.913093,1.999559,13
1.775466,1.877685,1.796486,1.55858,1.871975,1.847546,2.313658,1.893514,1.213414,1.671313,1.829454,1.839822,1.829972,1.834096,1.854178,1.848945,1.568082,1.538303,1.869048,1.936248,13
1.802519,1.894486,1.773511,1.594039,1.887096,1.807041,2.31261,1.826786,1.246428,1.723514,1.795978,1.82512,1.787804,1.831535,1.841143,1.833246,1.583706,1.491322,1.837087,1.902872,13
1.810322,1.925912,1.817494,1.583474,1.904408,1.875708,2.323535,1.914187,1.262151,1.718181,1.849876,1.862857,1.857523,1.866155,1.882848,1.88546,1.612067,1.568727,1.885221,1.958113,13
1.835531,1.932907,1.822989,1.595653,1.912492,1.888234,2.310081,1.973332,1.187904,1.695708,1.879946,1.862676,1.855724,1.853426,1.904995,1.878217,1.567905,1.58829,1.91366,1.989936,13
1.841744,1.949754,1.851839,1.587281,1.919667,1.924441,2.303718,2.012341,1.200276,1.683299,1.916796,1.879118,1.91641,1.862126,1.938277,1.907829,1.571119,1.634732,1.939405,2.028965,13
1.866905,1.951858,1.826814,1.575572,1.939081,1.870793,2.355891,1.910279,1.259689,1.735837,1.863621,1.880713,1.835909,1.878255,1.911644,1.897578,1.568512,1.572899,1.902879,1.974783,13
1.877565,1.967605,1.906627,1.810886,1.971866,1.955871,2.200919,1.720786,1.291688,1.82421,1.954408,1.932893,1.943697,1.928195,1.961094,1.926085,1.755241,1.666052,1.987185,2.046744,13
2.209105,2.087169,1.974957,2.080464,2.110515,1.992127,2.285192,1.837205,1.367009,1.864123,1.949367,2.051802,1.896677,2.082621,1.973585,2.00872,2.062898,1.681525,2.029656,2.033287,13
1.878215,1.958515,1.844154,1.588717,1.936178,1.891114,2.350553,1.936825,1.295663,1.732959,1.885298,1.886083,1.88701,1.88078,1.935563,1.920278,1.603911,1.60241,1.909899,1.996522,13
1.824049,1.911814,1.792744,1.599927,1.893218,1.846518,2.334202,1.937138,1.226098,1.708925,1.837,1.839433,1.819167,1.840097,1.876097,1.859074,1.59496,1.540717,1.869943,1.94471,13
1.869028,1.947513,1.839453,1.601008,1.916906,1.892132,2.378973,2.005551,1.292695,1.707177,1.888751,1.871782,1.904629,1.8629,1.934675,1.913045,1.617416,1.605511,1.903058,1.998943,13
1.847856,1.923017,1.838373,1.611392,1.904706,1.89425,2.361925,1.97053,1.291017,1.70217,1.883156,1.878061,1.889612,1.870901,1.92114,1.910857,1.648507,1.604566,1.905443,1.988132,13
1.844528,1.893593,1.777223,1.64285,1.869509,1.827261,2.334673,1.96623,1.212891,1.67762,1.834969,1.81178,1.822435,1.806524,1.876942,1.838057,1.614621,1.527202,1.851789,1.940304,13
1.916547,1.964503,1.845721,1.687195,1.948641,1.885496,2.307013,1.865601,1.333436,1.775685,1.882221,1.893387,1.868124,1.899588,1.936371,1.920649,1.695555,1.594436,1.907562,1.984624,13
1.556329,1.592086,1.53721,1.503277,1.561583,1.602934,1.949762,1.714792,0.408156,1.101289,1.582482,1.524741,1.677953,1.498167,1.541305,1.504062,1.412626,1.215511,1.600921,1.686233,13
1.535419,1.597128,1.543493,1.47425,1.565838,1.617689,1.971114,1.700833,0.415318,1.088915,1.583977,1.53704,1.681081,1.514412,1.541827,1.520465,1.408148,1.226717,1.6089,1.696726,13
1.441335,1.137079,1.039489,1.647121,1.077745,1.131711,2.186238,1.827652,0.992292,1.505377,1.071357,1.03429,1.255598,1.061393,1.034404,1.036095,1.640503,0.408449,1.074526,1.189311,13
1.53965,1.586328,1.540642,1.506086,1.558325,1.600633,1.949287,1.709543,0.403938,1.124108,1.577002,1.523921,1.678046,1.503709,1.534746,1.500834,1.412832,1.209125,1.598427,1.679586,13
1.510192,1.566416,1.534469,1.483158,1.544495,1.604817,1.959335,1.69592,0.370338,1.117637,1.575262,1.52332,1.665813,1.501141,1.526797,1.498161,1.404455,1.20938,1.601385,1.685666,13
1.500585,1.18401,1.047936,1.644107,1.164029,1.100881,2.211325,1.733406,1.015579,1.564691,1.039237,1.093503,1.130036,1.148461,1.027139,1.04739,1.622279,0.287871,1.083775,1.145164,13
1.465944,1.142576,1.03009,1.64501,1.085539,1.106189,2.210648,1.823254,1.030249,1.522682,1.055098,1.029671,1.253222,1.053095,1.042755,1.042648,1.644529,0.368545,1.055845,1.180164,13
1.527746,1.582261,1.531091,1.49034,1.552718,1.603258,1.951843,1.707472,0.365904,1.119783,1.574222,1.520371,1.665857,1.498608,1.527211,1.497255,1.404292,1.207644,1.598715,1.681897,13
1.529817,1.585292,1.541603,1.503538,1.556705,1.610413,1.962945,1.708867,0.403314,1.122915,1.582342,1.526,1.679763,1.504815,1.534893,1.502086,1.413592,1.215808,1.605071,1.693443,13
1.574705,1.238708,1.095494,1.616499,1.245242,1.116183,2.198753,1.654948,0.991875,1.562716,1.075443,1.156939,1.08941,1.206593,1.075083,1.077472,1.549561,0.347233,1.139536,1.178593,13
1.47597,1.151492,1.067206,1.715427,1.116557,1.133176,2.162022,1.780377,0.984779,1.528507,1.091689,1.058489,1.224602,1.097596,1.04017,1.01257,1.654187,0.390215,1.100904,1.191752,13
1.523723,1.598509,1.542856,1.457353,1.57118,1.616805,1.96258,1.682375,0.379152,1.116087,1.583465,1.539844,1.667337,1.518523,1.539806,1.517118,1.381028,1.222757,1.612696,1.696437,13
1.511458,1.59541,1.546709,1.466247,1.568552,1.618152,1.960397,1.68885,0.384179,1.139124,1.583838,1.539066,1.672122,1.521482,1.537055,1.513319,1.386213,1.222308,1.612779,1.695222,13
1.45333,1.14708,1.040709,1.665345,1.101515,1.122429,2.181185,1.804357,0.981626,1.527241,1.062275,1.050357,1.201106,1.095364,1.022204,1.024193,1.644561,0.361891,1.077343,1.164452,13
1.432529,1.09888,1.072727,1.720193,1.046469,1.153607,2.203237,1.876484,1.087084,1.548405,1.086826,1.046682,1.31297,1.080014,1.030056,1.04751,1.737668,0.467384,1.075512,1.177005,13
