@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.864127,1.878265,1.80536,1.928888,15
1.854655,1.891824,1.78719,1.942676,15
1.768951,1.807288,2.123723,1.946419,15
1.452614,1.497694,1.892294,2.031813,15
1.843563,1.871753,1.788535,1.922708,15
1.851685,1.893441,1.778094,1.940743,15
1.537189,1.46118,1.915204,1.890179,15
1.470763,1.466785,1.904417,2.005329,15
1.868939,1.888953,1.787051,1.934025,15
1.858329,1.886369,1.780986,1.925054,15
1.95296,1.921904,2.255314,2.371651,15
1.468254,1.474136,1.880447,2.014162,15
2.677449,2.636357,2.674669,2.52071,15
2.696121,2.643408,2.691301,2.527206,15
1.812546,1.804148,1.66005,1.91875,15
1.787752,1.806315,1.64261,1.943704,15
1.796026,1.833164,1.635081,1.969014,15
1.817814,1.828977,1.670521,1.967141,15
1.776144,1.812028,1.636323,1.94471,15
1.785599,1.808194,1.635299,1.938028,15
1.783099,1.809898,1.633717,1.94436,15
1.805918,1.843286,1.645365,1.988917,15
1.782629,1.773516,1.616261,1.867761,15
1.78383,1.78604,1.620165,1.88091,15
1.787781,1.772433,1.622301,1.877484,15
1.804549,1.799891,1.612648,1.873776,15
2.031882,1.998759,2.08426,1.63036,15
1.800988,1.738344,1.657837,1.750258,15
1.784308,1.787298,1.623455,1.892084,15
1.787535,1.793412,1.623887,1.898118,15
1.785101,1.80071,1.624496,1.918275,15
1.786276,1.790265,1.621353,1.88999,15
1.779593,1.803161,1.616292,1.914979,15
1.789685,1.835618,1.622168,1.954818,15
1.802934,1.84699,1.636731,1.979621,15
1.79443,1.838643,1.631943,1.967354,15
1.799083,1.809222,1.63384,1.929559,15
1.812026,1.832395,1.668511,1.969527,15
1.79318,1.82827,1.645132,1.968082,15
1.774342,1.77805,1.632823,1.884296,15
1.794093,1.791042,1.618765,1.885359,15
1.789474,1.828849,1.621731,1.947048,15
1.792881,1.795248,1.616899,1.892566,15
1.781351,1.807145,1.620629,1.905905,15
1.791509,1.812493,1.645096,1.939086,15
1.795247,1.837923,1.647749,1.976027,15
1.832943,1.874365,1.681196,2.011567,15
1.83206,1.793206,1.669153,1.781074,15
1.787419,1.787382,1.629925,1.900344,15
1.783246,1.790644,1.630803,1.907489,15
1.803622,1.798518,1.619547,1.886512,15
1.795366,1.814361,1.620425,1.928768,15
1.791223,1.811815,1.623154,1.918584,15
1.78274,1.805041,1.628177,1.927859,15
1.815897,1.804886,2.132109,1.883019,15
1.783111,1.81634,1.626083,1.945347,15
1.788661,1.809359,1.629945,1.935325,15
1.781633,1.818352,1.623657,1.930759,15
1.969896,1.927149,2.132594,1.627339,15
1.777951,1.795618,1.624142,1.915685,15
1.848225,1.801488,1.681545,1.709967,15
1.788831,1.819016,1.627811,1.938993,15
1.802541,1.821937,1.633846,1.951225,15
1.785325,1.807745,1.643192,1.945057,15
1.781699,1.801599,1.623442,1.937929,15
1.782968,1.786952,1.616823,1.871695,15
1.854593,1.784901,1.688396,1.682331,15
1.793971,1.795085,1.618931,1.88018,15
1.789211,1.805714,1.613949,1.894492,15
1.782295,1.797194,1.626982,1.913005,15
1.781349,1.78252,1.619587,1.877162,15
1.827753,1.757453,1.658451,1.721296,15
1.794473,1.788648,1.626288,1.896434,15
1.794345,1.800286,1.623297,1.906842,15
1.800286,1.806568,1.615922,1.910253,15
1.791247,1.811384,1.623903,1.933995,15
2.267584,2.154137,2.30348,1.508658,15
1.806447,1.807282,2.080052,1.864442,15
1.793661,1.820873,1.621995,1.932423,15
1.806567,1.821365,1.626223,1.927989,15
1.801325,1.820816,1.614719,1.903884,15
1.798887,1.814806,1.613908,1.927335,15
1.824189,1.826853,2.116541,1.88999,15
1.801674,1.830576,1.610641,1.93911,15
2.060659,1.902906,1.91266,1.589323,15
1.930445,1.81147,2.060013,1.706413,15
2.216041,2.090116,2.086845,1.610294,15
2.634959,2.623631,2.633357,2.512597,15
1.825369,1.798047,2.123451,1.863023,15
1.794018,1.809055,1.629349,1.935047,15
1.802354,1.79731,1.620351,1.878874,15
1.796691,1.801086,1.621146,1.885307,15
1.77878,1.796271,1.623871,1.913697,15
1.791012,1.81683,1.622848,1.944944,15
1.785007,1.789716,1.620947,1.905749,15
1.796951,1.827518,1.630243,1.957237,15
1.801414,1.797497,1.626351,1.888274,15
1.791287,1.824571,1.621872,1.937899,15
1.795977,1.79926,1.617938,1.884814,15
1.791782,1.824114,1.616364,1.94663,15
1.801441,1.798702,1.618514,1.898783,15
1.794118,1.779085,1.617545,1.857639,15
1.791153,1.783656,1.613684,1.882788,15
1.803486,1.80136,1.616179,1.876618,15
1.805595,1.80758,1.61285,1.887663,15
1.80628,1.807007,1.615538,1.890863,15
1.816603,1.807352,1.612042,1.863804,15
1.818986,1.81421,1.609943,1.903491,15
1.800375,1.823344,1.61558,1.932575,15
1.797552,1.788844,1.617433,1.87859,15
1.791335,1.79752,1.617114,1.900736,15
1.807443,1.807062,1.605103,1.898055,15
1.804083,1.806943,1.634231,1.890556,15
1.804485,1.782799,1.631333,1.836646,15
1.799985,1.785295,1.631435,1.844293,15
1.79707,1.802007,1.637772,1.896354,15
1.80239,1.824616,1.628161,1.927495,15
1.795268,1.802378,1.632781,1.899172,15
1.796145,1.80147,1.62184,1.897037,15
2.04628,2.036922,2.185832,1.650896,15
1.81791,1.783994,1.628135,1.825703,15
2.127179,2.004037,2.237923,1.570254,15
1.818564,1.80168,1.611326,1.87285,15
1.825065,1.844058,1.615907,1.946186,15
1.809926,1.819576,1.622991,1.919627,15
1.809477,1.805009,1.621882,1.903838,15
1.817274,1.837348,1.615738,1.933455,15
1.806649,1.806509,1.613498,1.903151,15
1.805403,1.82953,1.620833,1.941722,15
1.799976,1.790012,1.615589,1.86771,15
1.798354,1.823356,1.623081,1.935766,15
1.853579,1.801841,2.137774,1.865504,15
1.774233,1.838154,2.139955,1.972612,15
1.766784,1.851701,2.137404,1.989101,15
1.792677,1.796945,1.617228,1.891476,15
1.894356,1.778401,2.125911,1.797462,15
1.801652,1.806395,1.60941,1.905515,15
1.797963,1.820881,1.611931,1.907066,15
1.777183,1.774723,1.632413,1.869203,15
2.107666,1.981466,2.095032,1.476232,15
1.920156,1.841206,1.660756,1.885974,15
1.87452,1.856129,1.655787,2.001877,15
1.788983,1.831403,1.623301,1.954836,15
2.128905,1.994586,2.237086,1.549661,15
2.632309,2.626293,2.633027,2.511482,15
1.78944,1.810444,1.615573,1.901791,15
1.780633,1.799371,1.624291,1.921196,15
1.794509,1.829273,1.61149,1.946772,15
1.790148,1.850411,2.117359,1.96865,15
1.794413,1.871271,2.097442,1.964726,15
1.787275,1.864883,2.108538,1.958425,15
1.791349,1.836506,2.109155,1.935243,15
1.833787,1.849887,1.645121,1.988806,15
1.887099,1.846949,1.659842,1.985905,15
1.891061,1.856711,1.831143,1.919736,15
2.107623,1.976526,2.315061,1.751408,15
1.960504,1.985482,1.750244,2.125921,15
1.822144,1.835557,1.612271,1.951305,15
1.993537,1.962638,2.110348,1.687768,15
1.899262,1.888801,1.633788,2.061232,15
1.894617,1.854504,2.10417,1.966773,15
1.914092,1.84761,2.155611,1.986286,15
1.888201,1.888064,2.150191,2.034509,15
1.995696,1.837189,1.845887,1.610981,15
1.839132,1.774981,1.660529,1.812711,15
1.867792,1.889291,1.625357,2.012222,15
1.839519,1.896706,2.095375,1.962648,15
1.803277,1.833551,2.100007,1.960063,15
1.865437,1.795306,2.062572,1.853151,15
1.87023,1.809597,2.06142,1.868682,15
1.875116,1.882478,2.125144,1.967968,15
1.838343,1.840381,2.095977,1.927784,15
1.871985,1.900636,2.135961,1.979693,15
1.785032,1.791746,1.859978,1.891958,15
1.892129,1.875693,2.073144,1.87061,15
2.632658,2.637995,2.63857,2.513899,15
1.903613,1.833712,2.12348,1.837289,15
2.647283,2.666224,2.660196,2.530127,15
1.803724,1.791009,1.670947,1.861207,15
1.820354,1.841528,1.650818,1.907822,15
1.811076,1.809483,1.650894,1.896478,15
1.807719,1.837199,1.658922,1.949305,15
1.822106,1.803889,1.662394,1.830349,15
1.804419,1.78694,1.674947,1.819886,15
1.808671,1.808346,1.668003,1.839456,15
1.810142,1.784907,1.671117,1.821031,15
1.814084,1.805528,1.654647,1.844642,15
1.801413,1.785234,1.670973,1.827598,15
1.819822,1.793867,1.661647,1.809309,15
1.811689,1.799616,1.652039,1.863135,15
1.816842,1.794957,1.670397,1.803926,15
1.799184,1.801613,1.656862,1.873905,15
1.810557,1.823725,1.654392,1.884708,15
1.813682,1.807354,1.656234,1.842953,15
1.823517,1.791389,1.674773,1.780283,15
1.808121,1.795481,1.658936,1.821417,15
2.641022,2.658478,2.651113,2.52378,15
1.814865,1.80164,1.670737,1.805885,15
1.813022,1.840697,1.663467,1.906264,15
1.813479,1.806993,1.666564,1.824765,15
1.80104,1.78741,1.67879,1.816291,15
1.80791,1.802601,1.657603,1.838851,15
1.801112,1.820953,1.65955,1.90675,15
1.821052,1.808436,1.660462,1.832852,15
1.810289,1.800405,1.670603,1.821541,15
1.816737,1.808854,1.684556,1.803197,15
1.790693,1.792342,1.672879,1.836233,15
2.210451,2.091237,2.340318,1.608719,15
1.822824,1.803001,1.691928,1.744184,15
1.784422,1.811678,1.650098,1.909945,15
1.780193,1.803455,1.653538,1.896712,15
1.791191,1.763263,1.66667,1.787051,15
1.777695,1.790437,1.65212,1.884992,15
2.179528,2.119647,2.265063,1.563133,15
1.796437,1.81393,2.103912,1.885074,15
1.793126,1.805169,1.65061,1.870475,15
1.786748,1.791754,1.666983,1.864225,15
1.792916,1.818963,1.657618,1.907908,15
1.875085,1.90692,1.764787,1.894176,15
1.795774,1.830735,1.654397,1.938849,15
1.778393,1.807445,1.656265,1.927966,15
2.125123,1.994642,2.021686,1.462594,15
1.788605,1.87807,2.120646,1.970419,15
1.788651,1.839201,1.671401,1.947124,15
2.200879,2.025883,2.147328,1.4725,15
1.787769,1.885186,2.152882,1.976158,15
1.803604,1.847365,1.671356,1.94854,15
1.804114,1.852315,1.673251,1.970863,15
1.800505,1.854937,1.676555,1.968422,15
1.808927,1.83467,1.660439,1.92486,15
1.796769,1.820412,1.661384,1.895832,15
1.807329,1.833353,1.677727,1.883708,15
2.6366,2.663992,2.648697,2.536421,15
1.896227,1.853822,2.09751,1.854769,15
2.635377,2.657454,2.646301,2.531695,15
2.645886,2.647745,2.653967,2.522354,15
1.956201,1.842859,2.201773,1.664678,15
1.779184,1.798897,1.663037,1.886004,15
1.829345,1.809479,2.169119,1.834432,15
1.792977,1.777459,1.651538,1.828405,15
1.786449,1.834917,1.672538,1.940883,15
1.795384,1.82831,1.666999,1.92996,15
1.803254,1.800942,2.118746,1.854403,15
1.800158,1.777226,1.658805,1.82077,15
1.790127,1.784485,1.651859,1.822786,15
1.800408,1.771967,1.679157,1.764988,15
1.800159,1.80973,1.667438,1.817357,15
1.787778,1.808987,1.673623,1.840287,15
1.892439,1.835475,2.102274,1.846051,15
1.778652,1.764235,1.665527,1.820621,15
1.786005,1.792528,1.639959,1.866595,15
1.874204,1.874055,1.775264,1.794308,15
1.878998,1.916675,1.771379,1.909512,15
1.846,1.779882,1.662546,1.727963,15
1.869179,1.883611,1.763224,1.843313,15
1.782822,1.817594,1.663848,1.911175,15
2.631654,2.647049,2.639867,2.522326,15
2.631193,2.649088,2.639676,2.524716,15
1.792327,1.78076,1.642628,1.832307,15
1.769657,1.79514,1.663318,1.895737,15
2.631419,2.637645,2.637128,2.514953,15
2.080815,1.927972,2.307799,1.556323,15
1.78289,1.832135,1.631722,1.951706,15
1.8546,1.802279,1.657042,1.886746,15
1.861118,1.784908,1.650562,1.852781,15
1.855817,1.827681,1.654613,1.923121,15
1.846487,1.848903,1.664724,1.961438,15
1.854822,1.806518,1.663369,1.902997,15
1.854586,1.84385,1.657866,1.943095,15
2.659005,2.634035,2.660882,2.506766,15
2.659468,2.643636,2.664397,2.505089,15
1.856999,1.862706,1.65705,1.949279,15
1.859794,1.872376,1.65953,1.957379,15
1.856393,1.875078,1.657503,1.966079,15
2.657681,2.640102,2.661809,2.503973,15
2.660047,2.642666,2.664994,2.506433,15
2.642567,2.625736,2.643367,2.504304,15
2.652002,2.635039,2.655263,2.502939,15
2.658892,2.634136,2.660377,2.512085,15
1.896295,1.947691,1.733429,2.096902,15
2.664177,2.652081,2.670765,2.508652,15
2.649981,2.641497,2.655269,2.50557,15
1.842664,1.821734,1.656286,1.907863,15
1.845771,1.827377,1.664679,1.92376,15
2.653185,2.638036,2.657618,2.505223,15
1.862013,1.830334,1.656218,1.893507,15
1.818962,1.837614,1.627147,1.958164,15
1.806932,1.840643,1.633878,1.92819,15
1.788712,1.792934,1.651425,1.896524,15
1.790204,1.815194,1.670797,1.960531,15
1.823138,1.803364,2.111669,1.902348,15
1.792386,1.815132,2.10586,1.930797,15
1.786289,1.82988,2.113398,1.940168,15
1.795549,1.813272,2.099041,1.924134,15
1.795503,1.832046,1.641639,1.955135,15
1.786815,1.807801,1.645654,1.960595,15
1.83071,1.831521,1.683268,1.992328,15
1.784807,1.794402,1.596695,1.942748,15
1.832496,1.869404,1.701214,2.023629,15
1.788669,1.822343,1.638408,1.954289,15
1.818529,1.804687,1.664322,1.932741,15
1.570264,1.613913,1.494877,1.649668,15
1.568178,1.608934,1.486312,1.643983,15
1.167893,1.080028,1.652102,1.686023,15
1.111956,1.081517,1.650196,1.71019,15
1.2342,1.078862,1.670961,1.657968,15
1.552399,1.58575,1.48736,1.635679,15
1.556307,1.585316,1.455054,1.628199,15
1.185962,1.052629,1.641047,1.666211,15
1.095164,1.070041,1.672662,1.730342,15
1.568287,1.602823,1.475571,1.647561,15
1.567275,1.623164,1.457641,1.661934,15
1.113234,1.071891,1.644478,1.708568,15
1.128152,1.0474,1.661265,1.700056,15
1.570488,1.606174,1.484608,1.650177,15
1.56809,1.609912,1.471934,1.645874,15
1.288363,1.065822,1.637413,1.634239,15
1.169885,1.070217,1.645112,1.681926,15
1.57044,1.612212,1.48224,1.667901,15
1.559546,1.608542,1.458263,1.657638,15
1.137708,1.051046,1.647514,1.692536,15
1.086232,1.060203,1.637624,1.719704,15
1.583005,1.613405,1.502085,1.66716,15
1.570447,1.598691,1.477829,1.650484,15
1.140702,1.043623,1.658846,1.697721,15
1.10807,1.058626,1.6731,1.732685,15
1.573543,1.601076,1.493916,1.653039,15
1.571283,1.597293,1.493125,1.651042,15
2.477792,2.431675,2.466134,2.332922,15
1.19552,1.061673,1.666408,1.66686,15
1.128556,1.094141,1.631002,1.696581,15
1.576724,1.622026,1.500438,1.654569,15
1.581692,1.638993,1.491869,1.667999,15
1.10706,1.106452,1.643053,1.728239,15
1.11755,1.091781,1.637927,1.70582,15
1.61687,1.646827,1.54947,1.68519,15
1.572027,1.611844,1.49486,1.641546,15
1.108237,1.12291,1.640956,1.734347,15
1.094679,1.118411,1.645632,1.73378,15
1.573488,1.631928,1.490778,1.659086,15
1.579233,1.638187,1.487245,1.664871,15
1.128751,1.105338,1.639817,1.705023,15
1.117051,1.09774,1.641129,1.716187,15
1.564644,1.628148,1.503382,1.666673,15
1.57171,1.632392,1.516447,1.678623,15
1.06358,1.146874,1.631612,1.770248,15
1.1397,1.144842,1.637225,1.731744,15
1.567412,1.625981,1.46542,1.649865,15
1.577515,1.63403,1.494057,1.665307,15
1.580545,1.652508,1.457547,1.671157,15
1.697358,1.671155,2.083755,2.171755,15
1.120254,1.102212,1.635222,1.718783,15
1.573733,1.62423,1.476118,1.6485,15
1.587714,1.639386,1.492553,1.660998,15
1.586425,1.617468,1.489068,1.649324,15
1.589547,1.598973,1.499533,1.621956,15
1.973488,1.958406,2.274708,2.087592,15
1.500276,1.491398,1.9059,1.608938,15
1.555775,1.603166,1.467001,1.64576,15
1.561523,1.611403,1.458194,1.650195,15
1.077121,1.124875,1.607402,1.755124,15
1.070716,1.104159,1.626561,1.744643,15
1.531742,1.578068,1.501594,1.636339,15
1.543447,1.579014,1.488017,1.62759,15
1.503785,1.48972,1.885478,1.61788,15
1.132075,1.060764,1.633906,1.681854,15
1.564923,1.634571,1.522829,1.659596,15
1.55667,1.638494,1.503636,1.665655,15
1.149146,1.143248,1.654478,1.736257,15
1.139416,1.109376,1.681564,1.718862,15
1.544992,1.59834,1.512376,1.642044,15
1.54203,1.596896,1.508731,1.636093,15
1.077562,1.124763,1.604303,1.781863,15
1.048491,1.109963,1.607561,1.773985,15
1.55767,1.604927,1.493326,1.65753,15
1.559182,1.595697,1.494192,1.65243,15
1.050379,1.138424,1.608216,1.787289,15
1.04945,1.105214,1.606713,1.760176,15
1.55959,1.615743,1.476084,1.666186,15
1.56341,1.623069,1.489266,1.677874,15
1.111659,1.128938,1.626686,1.76049,15
1.104926,1.070675,1.632937,1.707007,15
1.568886,1.610064,1.495169,1.653636,15
1.568497,1.592794,1.498113,1.639346,15
1.234032,1.088705,1.588634,1.65643,15
1.058474,1.123793,1.606329,1.760282,15
1.54326,1.596033,1.470058,1.645224,15
1.57449,1.643244,1.499359,1.69049,15
1.111645,1.144932,1.602607,1.765939,15
1.077956,1.121752,1.605094,1.759064,15
1.55324,1.604204,1.475469,1.653363,15
1.559794,1.615784,1.482497,1.660985,15
1.039275,1.143009,1.611527,1.78283,15
1.054883,1.114867,1.636377,1.760045,15
1.553149,1.601513,1.475954,1.646664,15
1.55721,1.628698,1.480864,1.675767,15
1.058363,1.115325,1.609514,1.766386,15
1.082125,1.106597,1.599197,1.743115,15
1.588925,1.588183,1.569263,1.687969,15
1.548097,1.557387,1.549288,1.677373,15
1.86691,1.6649,1.198642,1.81748,15
1.439885,1.108816,1.786288,1.709726,15
1.668196,1.957598,1.390852,2.099547,26
1.950267,1.94183,1.512508,1.911566,26
1.548752,1.872216,1.249929,1.983416,26
1.569075,1.894851,1.267392,1.997491,26
1.630975,1.903907,1.321704,2.016153,26
2.460037,2.642561,2.46625,2.508636,26
2.488337,2.686163,2.497647,2.534852,26
2.491786,2.689348,2.50147,2.536608,26
2.479191,2.679325,2.48761,2.532393,26
1.605803,1.929818,1.320235,1.987595,26
1.566484,1.867506,1.258346,1.925014,26
1.587516,1.885283,1.268324,1.951489,26
1.966007,2.061025,1.644749,1.767134,26
1.639364,1.879321,1.320697,1.82892,26
1.631224,1.885524,1.255343,1.89752,26
1.660551,1.931912,1.277236,1.924947,26
1.665453,1.808526,1.955858,1.789734,26
1.613595,1.906321,1.310195,2.012925,26
1.598189,1.930956,1.305117,2.034999,26
1.524682,1.849977,1.249755,1.939682,26
1.546595,1.909268,1.877143,1.946839,26
1.582388,1.907006,1.330361,2.006288,26
1.55294,1.889521,1.247077,1.971875,26
2.440193,2.63533,2.444646,2.508237,26
1.527404,1.871283,1.843888,1.907972,26
1.603757,1.945327,1.271832,2.002531,26
1.530892,1.834393,1.329635,1.930111,26
1.609226,1.826053,1.369185,1.892183,26
1.626367,1.892287,1.307911,1.939981,26
1.56763,1.857107,1.286808,1.891064,26
1.594083,1.955563,1.293937,2.040901,26
1.587358,1.891501,1.289112,1.984443,26
1.56819,1.920443,1.253728,2.031986,26
1.569117,1.863506,1.263793,1.943365,26
1.554908,1.884712,1.23634,1.981038,26
1.590516,1.886047,1.258497,1.943791,26
1.598477,1.895161,1.332388,1.932253,26
1.591094,1.898196,1.227469,1.955559,26
1.594145,1.868513,1.253247,1.917428,26
1.646072,1.917223,1.289548,1.952469,26
1.717255,1.938699,1.548146,1.69522,26
1.742812,1.98469,1.530581,1.744772,26
1.719355,1.903164,1.232349,1.898827,26
1.601749,1.932474,1.268707,2.023525,26
1.849927,1.966313,1.554559,1.640173,26
1.502635,1.872383,1.864223,1.938168,26
1.556646,1.836349,1.856656,1.848436,26
1.563543,1.90062,1.88719,1.913047,26
2.45786,2.652853,2.466029,2.511823,26
1.616694,1.934655,1.287793,1.976466,26
1.648572,1.957113,1.314312,1.983585,26
1.599768,1.923578,1.296837,2.013225,26
1.60507,1.948311,1.305974,2.044528,26
1.788893,2.11103,1.505159,2.248212,26
1.623715,1.930888,1.310379,1.97657,26
1.725226,2.061895,1.440941,2.182995,26
1.58469,1.895505,1.269682,1.957528,26
1.57278,1.871965,1.270988,1.955326,26
1.592646,1.902171,1.274538,1.988325,26
1.575696,1.911419,1.886412,1.927298,26
1.587566,1.830159,1.887735,1.846308,26
1.629108,1.907641,1.285844,1.956915,26
1.617129,1.97058,1.290658,2.04253,26
2.508294,2.714656,2.522055,2.555279,26
1.611872,1.90376,1.277394,1.940289,26
1.614934,1.913796,1.276217,1.93519,26
1.577755,1.883104,1.264012,1.948791,26
1.580902,1.904648,1.240618,1.981966,26
1.643939,1.970085,1.333197,2.09399,26
1.60529,1.906749,1.320778,1.967989,26
1.605872,1.86895,1.271454,1.931263,26
1.649471,1.893835,1.21619,1.904621,26
1.631696,1.848763,1.921365,1.928196,26
1.638965,1.870672,1.231471,1.908279,26
1.55887,1.909998,1.844075,1.934149,26
1.240446,1.455339,1.732205,1.968215,26
1.453061,1.738374,1.433277,2.03347,26
1.190811,1.560405,1.760882,2.020254,26
1.488592,1.764515,1.531533,1.947226,26
1.51383,1.883425,1.527006,1.937532,26
1.576101,1.895461,1.496166,1.856726,26
1.178945,1.504122,1.771184,2.024508,26
1.723259,1.96597,1.094496,2.088695,26
1.504617,1.864417,1.534853,1.925931,26
1.513643,1.887264,1.510106,1.948371,26
1.227493,1.463961,1.76679,1.980414,26
1.148764,1.491364,1.763504,2.011207,26
1.49855,1.84951,1.50769,1.91995,26
1.511104,1.86071,1.496182,1.941262,26
1.159228,1.470726,1.719971,2.000757,26
1.106476,1.464421,1.7204,2.01779,26
2.534481,2.656711,2.524948,2.547274,26
1.507897,1.856172,1.516263,1.919484,26
1.497807,1.876856,1.530187,1.939625,26
1.285859,1.59311,1.830064,2.091545,26
1.705666,1.97206,1.09546,2.053448,26
1.500229,1.842393,1.517809,1.921677,26
1.506023,1.851265,1.491164,1.922785,26
1.078314,1.49544,1.695811,2.052571,26
1.142597,1.490523,1.76957,2.038229,26
1.538894,1.843456,1.270192,1.961204,26
1.511909,1.800452,1.301366,1.911149,26
1.578408,1.890911,1.279939,1.959895,26
1.618234,1.954917,1.296907,2.002128,26
1.579153,1.864392,1.875108,1.869343,26
1.61826,1.942952,1.301456,2.04852,26
1.583536,1.94088,1.286602,2.017426,26
1.594003,1.914426,1.290379,1.966469,26
1.571665,1.880899,1.28914,1.957257,26
1.566209,1.88349,1.908978,1.920165,26
2.453669,2.65073,2.461541,2.511882,26
1.617786,1.903036,1.355524,1.954389,26
1.570246,1.907871,1.307175,1.979094,26
1.58859,1.937786,1.306973,1.999203,26
1.644681,1.950187,1.333465,1.982601,26
1.647181,1.997477,1.3334,2.103188,26
1.64748,2.002711,1.34327,2.128843,26
1.631015,1.973837,1.312682,2.094743,26
1.664383,2.014693,1.338408,2.134112,26
1.701632,2.047314,1.39852,2.183,26
1.608839,1.882134,1.353009,1.863279,26
1.622348,1.931394,1.303678,1.955152,26
1.599265,1.875365,1.276316,1.906944,26
1.59172,1.932262,1.261504,2.004975,26
1.601087,1.94407,1.282355,2.008196,26
1.570983,1.912069,1.282755,2.000298,26
1.576064,1.887578,1.290557,1.948823,26
1.809732,1.896182,1.699628,1.561547,26
1.558791,1.840454,1.889877,1.885155,26
1.602296,1.880854,1.299142,1.93824,26
1.581224,1.905479,1.25207,1.977471,26
1.604599,1.864628,1.28499,1.884271,26
1.614979,1.934615,1.261501,1.992035,26
1.612958,1.936801,1.306412,1.976499,26
1.60749,1.92205,1.303699,1.989356,26
1.582172,1.876136,1.270594,1.931845,26
1.572017,1.868841,1.268998,1.946635,26
1.591234,1.914375,1.31356,1.992909,26
1.568893,1.888826,1.266447,1.958198,26
1.622689,1.926282,1.317023,1.96727,26
1.697569,1.838783,1.950496,1.744198,26
1.590653,1.924989,1.283734,1.988561,26
1.606236,1.92712,1.320256,1.985818,26
