@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.853222,1.817532,1.836556,1.854305,1.793069,1.563366,1.777585,1.926756,1.555677,1.626811,1.844229,1.881868,2.152637,1.752648,1.20583,1.891067,1.917455,1.856822,13
1.843964,1.821502,1.84258,1.853519,1.774344,1.553686,1.784442,1.917098,1.55738,1.611439,1.845584,1.867456,2.139459,1.749645,1.226066,1.879935,1.899741,1.860235,13
1.834206,1.808614,1.860519,1.845092,1.963413,1.537232,1.792582,1.887402,2.031981,2.082712,1.836959,1.859165,1.814146,1.953315,1.188594,1.851614,1.913645,1.858406,13
1.845081,1.838847,1.922544,1.893385,2.012865,1.545968,1.846276,1.887828,2.103727,2.15772,1.885174,1.870246,1.609643,2.028362,1.274163,1.852756,1.954993,1.919595,13
2.004785,2.005305,2.103954,2.071064,2.039793,1.729181,2.018096,2.052199,2.048208,2.111098,2.06533,2.028479,1.563172,2.062612,1.458263,2.020992,2.113403,2.104758,13
1.83521,1.811277,1.841441,1.84714,1.782165,1.543576,1.771701,1.909092,1.559694,1.616377,1.836809,1.864866,2.138634,1.748929,1.20727,1.87227,1.907727,1.851453,13
1.85502,1.817617,1.843022,1.856169,1.796951,1.565083,1.77781,1.928828,1.560842,1.632581,1.847792,1.885093,2.151991,1.757927,1.20314,1.892983,1.918577,1.861032,13
1.869818,1.837783,1.861572,1.875516,1.799573,1.586294,1.793413,1.94483,1.5634,1.625015,1.864317,1.903141,2.165363,1.753646,1.220482,1.908115,1.93177,1.875989,13
1.867024,1.843149,1.847605,1.865317,1.796753,1.579253,1.801607,1.942696,1.574751,1.63145,1.852896,1.885425,2.171012,1.754167,1.249133,1.902495,1.929381,1.863535,13
1.823044,1.823479,1.837504,1.841855,1.776365,1.529069,1.795849,1.890785,1.620662,1.649458,1.833692,1.83446,2.080101,1.775938,1.275933,1.854028,1.875633,1.849844,13
1.843547,1.838151,1.842833,1.855465,1.790643,1.554373,1.79999,1.917287,1.605895,1.643204,1.838578,1.861285,2.116181,1.757078,1.262498,1.878271,1.917476,1.849451,13
1.864281,1.877073,1.965548,1.939778,1.922891,1.569429,1.878866,1.922199,1.764893,1.826069,1.930575,1.889704,1.798057,1.948586,1.361063,1.887906,1.991196,1.970285,13
1.823275,1.813383,1.828067,1.831224,1.791661,1.523549,1.781874,1.895308,1.608296,1.658764,1.821021,1.834338,2.10111,1.771994,1.241342,1.855974,1.902244,1.836677,13
1.867765,1.843312,1.832452,1.857788,1.764116,1.584366,1.801179,1.941155,1.564379,1.60599,1.850508,1.883769,2.166722,1.737681,1.2377,1.907071,1.893107,1.856803,13
1.78417,1.789648,1.832451,1.826927,1.770048,1.479133,1.766092,1.855143,1.578056,1.628609,1.81474,1.805452,2.013381,1.767379,1.219755,1.81666,1.889972,1.839008,13
1.775372,1.778729,1.840281,1.82686,1.748128,1.472282,1.760215,1.841019,1.576377,1.619224,1.823819,1.803853,1.993944,1.772519,1.206368,1.809763,1.854951,1.851125,13
1.875381,1.862667,1.858208,1.875253,1.815278,1.589393,1.822684,1.949651,1.617149,1.661863,1.860635,1.887744,2.171663,1.776419,1.291244,1.908711,1.940781,1.870271,13
1.8269,1.836416,1.876264,1.863225,1.823826,1.52018,1.834595,1.888893,1.697338,1.748097,1.861782,1.822752,1.882479,1.863731,1.310874,1.853927,1.905319,1.893713,13
1.79977,1.756827,1.805937,1.795297,1.747475,1.505129,1.724268,1.859243,1.632451,1.669661,1.805538,1.834372,2.093837,1.753809,1.184976,1.834763,1.79268,1.819009,13
1.781768,1.772227,1.80362,1.797592,1.777231,1.474878,1.750883,1.845956,1.621146,1.663721,1.794929,1.794064,2.00725,1.786258,1.217184,1.810795,1.835873,1.815866,13
1.776936,1.764377,1.801188,1.795113,1.764736,1.467647,1.736533,1.847585,1.577545,1.634921,1.7874,1.796222,2.048185,1.754271,1.180645,1.810617,1.865414,1.80741,13
1.863485,1.852752,1.856355,1.869158,1.808719,1.572614,1.817538,1.937444,1.608028,1.659208,1.856488,1.873634,2.14873,1.77886,1.283348,1.895896,1.9366,1.870191,13
1.821788,1.829992,1.85855,1.85766,1.813985,1.518909,1.81171,1.891461,1.629092,1.682679,1.844917,1.828426,2.035494,1.812096,1.300352,1.848317,1.925021,1.870301,13
1.814017,1.797228,1.821886,1.819225,1.789263,1.504162,1.773839,1.885637,1.592222,1.663381,1.815269,1.81731,2.078444,1.782918,1.223996,1.845414,1.898003,1.837191,13
1.821669,1.833487,1.830887,1.821748,1.747311,1.523904,1.797029,1.899816,1.564986,1.587271,1.816763,1.825745,2.119112,1.77183,1.179171,1.881894,1.91463,1.823281,13
1.891503,1.917932,1.909198,1.902769,1.811429,1.606035,1.886533,1.96937,1.631635,1.64766,1.894796,1.887979,2.142446,1.845852,1.30192,1.951047,1.993141,1.903612,13
1.750921,1.745046,1.794341,1.780436,1.752129,1.436941,1.721793,1.819833,1.586797,1.640405,1.773196,1.774129,1.973311,1.753621,1.154101,1.786469,1.85007,1.795782,13
1.941482,1.911258,1.98284,1.946713,1.993197,1.637053,1.924901,1.993671,1.948475,2.040755,1.956958,1.933025,1.622238,2.029378,1.292577,1.964093,2.028633,1.994356,13
1.797979,1.775808,1.799585,1.79913,1.764782,1.489391,1.746346,1.870296,1.577035,1.643403,1.794199,1.81007,2.075364,1.750399,1.179081,1.833419,1.875481,1.811724,13
1.860402,1.844352,1.868213,1.874805,1.743796,1.582445,1.806016,1.929654,1.554436,1.577408,1.876095,1.889489,2.138261,1.753163,1.224116,1.904381,1.869687,1.888143,13
1.936758,1.910505,1.982029,1.944721,1.999721,1.639646,1.918253,1.984228,2.066385,2.139787,1.953256,1.940291,1.594835,2.026755,1.234481,1.955702,2.023024,1.984303,13
1.942247,1.964312,2.0835,2.04267,2.056814,1.666916,1.978678,1.981841,2.083947,2.129053,2.033172,1.985069,1.61253,2.087097,1.469685,1.951685,2.079105,2.075035,13
1.806014,1.791949,1.805923,1.812782,1.779874,1.512075,1.751227,1.877243,1.626536,1.662572,1.797994,1.83257,2.094961,1.743592,1.208947,1.841454,1.87529,1.806922,13
1.760971,1.737871,1.787036,1.775126,1.751401,1.453993,1.71014,1.824927,1.59391,1.638988,1.775705,1.7898,2.033786,1.755447,1.155575,1.794916,1.809222,1.794485,13
1.865591,1.878756,1.962189,1.943589,1.897967,1.58759,1.871803,1.918368,1.727257,1.750274,1.939777,1.904299,1.90269,1.941311,1.360893,1.891945,1.923083,1.973424,13
1.828504,1.817942,1.834209,1.845548,1.78444,1.541997,1.775408,1.900601,1.612683,1.646364,1.827478,1.860198,2.102999,1.740037,1.235087,1.862507,1.899113,1.837042,13
1.834265,1.831623,1.849797,1.861023,1.789208,1.550725,1.79008,1.905968,1.62646,1.655245,1.841406,1.867593,2.099756,1.747025,1.256819,1.867484,1.911528,1.852045,13
1.786719,1.790225,1.830079,1.824883,1.785316,1.487911,1.765236,1.851988,1.645117,1.678214,1.813352,1.812679,1.989104,1.780313,1.238807,1.815692,1.866729,1.833951,13
1.763091,1.743633,1.779015,1.768775,1.757476,1.447106,1.718326,1.833052,1.593051,1.654051,1.764014,1.777349,1.993273,1.752247,1.145739,1.799132,1.845541,1.783436,13
1.965133,1.9412,2.001722,1.973192,2.002305,1.667298,1.948853,2.021986,1.886898,1.977813,1.981043,1.95567,1.679014,2.035889,1.274067,1.991351,2.054271,2.016995,13
1.804944,1.800424,1.824194,1.827829,1.78207,1.5129,1.761999,1.875335,1.627769,1.658509,1.810839,1.835328,2.076048,1.748415,1.229122,1.837954,1.883966,1.822881,13
1.829687,1.831595,1.851597,1.861837,1.787598,1.5454,1.791906,1.901289,1.622507,1.649327,1.841322,1.862635,2.085034,1.749087,1.260756,1.862632,1.911759,1.853141,13
2.008293,1.996743,2.049898,2.03104,2.029384,1.724055,2.001687,2.066956,1.942195,2.01878,2.029286,2.003345,1.650146,2.053555,1.35889,2.034821,2.09866,2.064111,13
1.779723,1.802823,1.828283,1.806589,1.763362,1.473818,1.778366,1.851756,1.602561,1.624884,1.800713,1.790709,2.000292,1.803628,1.176552,1.834708,1.894333,1.815894,13
1.946791,2.013497,2.110226,2.094013,1.858967,1.689956,2.009883,2.008618,1.754412,1.765542,2.077758,1.996968,1.904168,1.911896,1.496712,1.981299,2.08746,2.117202,13
1.902664,1.919183,1.89257,1.903714,1.774025,1.639055,1.859085,1.984992,1.589291,1.569956,1.88508,1.928961,2.214026,1.759237,1.243779,1.970872,1.97389,1.875405,13
1.925269,1.940911,1.895262,1.913514,1.775396,1.668986,1.879496,2.003997,1.620774,1.580198,1.897917,1.945396,2.245568,1.767753,1.291063,1.991462,1.95326,1.883049,13
1.812268,1.859499,1.874073,1.862903,1.804772,1.534934,1.819934,1.883042,1.668032,1.63762,1.839101,1.847587,2.048085,1.820669,1.269901,1.869055,1.926037,1.84299,13
1.82374,1.854191,1.870606,1.847559,1.761051,1.528435,1.839162,1.889188,1.632936,1.631713,1.856613,1.820551,2.005466,1.855049,1.246296,1.881773,1.878485,1.873198,13
1.91851,1.955878,1.93505,1.931739,1.769938,1.65833,1.927818,1.979334,1.710216,1.648569,1.940154,1.918834,2.112412,1.865556,1.38049,1.977092,1.886174,1.942099,13
1.904243,1.938046,1.897934,1.908976,1.7846,1.640135,1.889604,1.979821,1.653153,1.613011,1.893326,1.91398,2.204976,1.800383,1.333805,1.965571,1.95428,1.885511,13
1.966745,1.995702,2.027562,2.002618,1.986375,1.693331,1.982244,2.032047,1.82106,1.841776,1.994986,1.973748,1.885565,2.037978,1.400475,2.020892,2.078873,2.015227,13
1.920459,1.968243,2.009402,1.992846,1.923116,1.663529,1.940298,1.983587,1.797502,1.772566,1.972274,1.962726,1.916713,1.952301,1.393166,1.972066,2.023835,1.985624,13
2.045128,2.093578,2.110615,2.110251,2.007721,1.815457,2.056381,2.111005,2.170784,2.13944,2.078562,2.092091,1.683271,2.005758,1.416666,2.09899,2.142839,2.082046,13
1.812639,1.852593,1.861822,1.854296,1.753242,1.534148,1.811326,1.884861,1.623239,1.595336,1.837096,1.843755,2.10207,1.773966,1.248848,1.870223,1.904923,1.840132,13
1.849107,1.913165,1.966194,1.932454,1.851873,1.557025,1.910498,1.915798,1.718977,1.731267,1.923193,1.858985,1.904111,1.934418,1.351886,1.902788,2.010829,1.952157,13
1.91732,1.939018,1.892387,1.893809,1.794354,1.63614,1.903381,1.994279,1.640744,1.637308,1.894325,1.896471,2.21032,1.843744,1.31525,1.981479,1.968995,1.893041,13
1.864596,1.878103,1.853369,1.851157,1.75129,1.582856,1.834788,1.940302,1.600258,1.59062,1.84896,1.86746,2.178562,1.783386,1.229968,1.92858,1.911332,1.846284,13
1.828209,1.853761,1.870724,1.852278,1.769482,1.537176,1.820523,1.903741,1.599344,1.609687,1.846084,1.844168,2.079369,1.808969,1.199238,1.892367,1.938238,1.855257,13
1.853845,1.877173,1.861556,1.854226,1.770213,1.563341,1.840217,1.932956,1.594229,1.603609,1.847324,1.852128,2.141346,1.802341,1.23095,1.917767,1.949847,1.851153,13
1.821338,1.795584,1.823769,1.826611,1.747923,1.532005,1.755048,1.891265,1.564559,1.603036,1.823699,1.85331,2.113892,1.73375,1.17527,1.862495,1.855849,1.834565,13
1.837053,1.836106,1.849892,1.856403,1.796317,1.545523,1.8051,1.906629,1.628868,1.66379,1.844414,1.851385,2.097274,1.780679,1.284834,1.867167,1.903406,1.860095,13
1.8132,1.825662,1.87054,1.864544,1.809832,1.521244,1.807752,1.875192,1.676296,1.700942,1.852955,1.837879,1.913184,1.819561,1.290824,1.840318,1.884223,1.877171,13
1.768937,1.734717,1.764259,1.752802,1.764698,1.444619,1.712931,1.839231,1.604479,1.685665,1.756585,1.769812,2.034956,1.765259,1.141787,1.803974,1.844023,1.777589,13
1.8229,1.806433,1.83002,1.838034,1.762395,1.536414,1.763174,1.89455,1.574291,1.608254,1.82628,1.857794,2.104427,1.730704,1.197862,1.860882,1.876704,1.836501,13
1.855886,1.869728,1.908917,1.902197,1.831435,1.568157,1.860847,1.913764,1.718211,1.741137,1.900198,1.866211,1.909177,1.869868,1.354198,1.881343,1.897229,1.927769,13
1.798163,1.795292,1.82017,1.820408,1.76127,1.501042,1.76663,1.864932,1.60887,1.639142,1.813589,1.817043,2.062943,1.760714,1.23654,1.829698,1.851964,1.83045,13
1.788625,1.800277,1.844866,1.841314,1.771108,1.491433,1.775626,1.856924,1.593352,1.627162,1.827823,1.816738,2.000819,1.771514,1.242178,1.819858,1.879881,1.851221,13
1.821219,1.823054,1.844652,1.848135,1.773603,1.528542,1.795009,1.888844,1.613701,1.643782,1.839955,1.837771,2.078375,1.772507,1.271558,1.851622,1.878111,1.857876,13
1.863924,1.877595,1.947567,1.924272,1.867702,1.562634,1.887874,1.921464,1.763659,1.824678,1.925955,1.867427,1.766405,1.926234,1.361651,1.891256,1.960114,1.966346,13
1.791132,1.821218,1.866345,1.85864,1.915224,1.505741,1.807207,1.846269,2.072582,2.077669,1.838279,1.824371,1.713061,1.939067,1.268171,1.816103,1.880632,1.861777,13
1.893534,1.902144,1.875796,1.887056,1.77718,1.627871,1.841175,1.974096,1.596214,1.581882,1.870058,1.921669,2.221419,1.758067,1.226806,1.9604,1.959125,1.859012,13
1.84838,1.921313,1.927566,1.934331,1.762387,1.581678,1.879373,1.932007,1.574731,1.540571,1.902674,1.880949,2.108628,1.783262,1.326055,1.91051,1.98742,1.913242,13
1.826307,1.862947,1.879824,1.874692,1.745263,1.548406,1.819308,1.904305,1.572226,1.560846,1.855757,1.861047,2.108831,1.75668,1.22536,1.887009,1.937705,1.862044,13
1.885804,1.929111,1.907714,1.91045,1.793473,1.619024,1.880968,1.963346,1.656553,1.622397,1.887976,1.905491,2.172076,1.799394,1.318969,1.947973,1.980996,1.88343,13
1.822117,1.850989,1.855278,1.847496,1.726573,1.533435,1.818037,1.897327,1.562804,1.559305,1.842444,1.832619,2.089525,1.773848,1.215919,1.882668,1.897882,1.851615,13
1.787837,1.83605,1.854312,1.840719,1.769023,1.485636,1.815216,1.863747,1.583891,1.59717,1.826941,1.793008,2.020455,1.818703,1.248609,1.841927,1.924439,1.84673,13
1.841937,1.888558,1.88836,1.884485,1.765145,1.563494,1.84908,1.920243,1.604363,1.586426,1.864614,1.862205,2.083029,1.78767,1.264823,1.903665,1.955495,1.869956,13
1.872373,1.879199,1.873794,1.863957,1.770008,1.5827,1.84116,1.952378,1.571465,1.599253,1.863951,1.875199,2.151961,1.804321,1.188277,1.941167,1.961978,1.868589,13
1.909325,1.908998,1.881725,1.883839,1.779371,1.629382,1.860799,1.992317,1.570935,1.59049,1.880083,1.911542,2.189141,1.792187,1.201101,1.979859,1.978505,1.876994,13
1.855396,1.899454,1.900125,1.890931,1.7564,1.566891,1.869487,1.93672,1.569224,1.578252,1.881936,1.856891,2.119697,1.807311,1.261356,1.920517,1.980148,1.894272,13
1.949574,1.93012,1.950406,1.927433,1.951709,1.663974,1.914787,2.011915,1.769775,1.81373,1.937423,1.943828,1.912658,1.9993,1.296172,2.000543,1.988752,1.953674,13
1.941989,2.011046,2.103349,2.068411,1.954727,1.676759,2.015797,1.996857,2.070739,2.083488,2.053933,1.980214,1.630223,2.020433,1.368376,1.977892,2.114491,2.089725,13
1.878617,1.924321,1.902062,1.905119,1.774807,1.598656,1.887705,1.96061,1.599167,1.59237,1.888184,1.878571,2.118287,1.80525,1.300575,1.941894,1.988408,1.893767,13
1.828947,1.861435,1.862826,1.848967,1.768533,1.53495,1.83013,1.906214,1.594544,1.603102,1.841194,1.832709,2.101126,1.812288,1.227726,1.892151,1.941366,1.850166,13
1.882098,1.917414,1.88584,1.889069,1.785764,1.601709,1.876212,1.963066,1.612125,1.604825,1.874334,1.879564,2.176011,1.807401,1.297686,1.944506,1.977694,1.874965,13
1.877229,1.914689,1.89068,1.889237,1.769097,1.601734,1.876448,1.951878,1.63792,1.612469,1.880955,1.880595,2.146102,1.811863,1.297164,1.940276,1.943727,1.880869,13
1.827361,1.840986,1.829819,1.813131,1.790431,1.521913,1.813515,1.902254,1.618944,1.646156,1.813749,1.813549,2.124493,1.835802,1.215841,1.886951,1.923628,1.821597,13
1.878625,1.929362,1.924373,1.913523,1.832598,1.59487,1.906039,1.952071,1.698509,1.693468,1.898692,1.875863,2.014382,1.877852,1.344296,1.935134,1.997532,1.909898,13
1.597252,1.513942,1.501226,1.537222,1.589001,1.237304,1.475455,1.670894,1.417955,1.523107,1.534153,1.613082,1.790191,1.542044,0.463248,1.638004,1.641944,1.540813,13
1.585176,1.523675,1.520895,1.548434,1.564876,1.232362,1.477178,1.664314,1.405841,1.484598,1.539541,1.613176,1.776327,1.514433,0.442172,1.628876,1.638625,1.544588,13
1.07154,1.040846,1.070246,1.073155,1.393824,0.422941,1.014302,1.140247,1.623758,1.656001,1.037516,1.123885,1.844707,1.369339,1.004353,1.092728,1.194474,1.049107,13
1.573025,1.5032,1.531715,1.524319,1.57875,1.206683,1.458474,1.646315,1.428199,1.510762,1.527249,1.592364,1.777721,1.541578,0.402003,1.612411,1.621159,1.539053,13
1.567075,1.499855,1.528813,1.519855,1.556546,1.202983,1.455602,1.642049,1.415463,1.486257,1.526572,1.589628,1.771143,1.530919,0.37274,1.608939,1.596429,1.53607,13
1.029575,1.050907,1.185009,1.112813,1.358399,0.268836,1.05981,1.088311,1.622465,1.648007,1.097602,1.084685,1.764532,1.402373,1.016117,1.045364,1.230578,1.138625,13
1.049052,1.044794,1.068316,1.072138,1.385278,0.367236,1.019874,1.126274,1.627385,1.649981,1.029834,1.092478,1.836923,1.372046,1.036464,1.072337,1.194285,1.048017,13
1.578858,1.501147,1.505379,1.526789,1.572998,1.216848,1.458302,1.654306,1.407016,1.502677,1.524503,1.602805,1.777082,1.526746,0.397197,1.620931,1.625252,1.531006,13
1.574016,1.504158,1.533436,1.526434,1.581113,1.209188,1.459577,1.650668,1.427501,1.508001,1.528856,1.596268,1.777374,1.54171,0.404415,1.613487,1.620882,1.539289,13
1.067305,1.080767,1.242329,1.157075,1.314961,0.333588,1.112623,1.124677,1.562417,1.621312,1.161682,1.101366,1.740764,1.389571,0.991825,1.081124,1.283724,1.216106,13
1.078449,1.013569,1.130083,1.058915,1.448715,0.366893,1.020305,1.127875,1.65766,1.718988,1.060487,1.111804,1.806324,1.45836,0.984628,1.07928,1.199696,1.093154,13
1.588118,1.522255,1.523747,1.550837,1.564354,1.232727,1.479727,1.666442,1.381195,1.471791,1.544766,1.615557,1.772451,1.518657,0.419292,1.631834,1.64331,1.551017,13
1.576015,1.515417,1.550092,1.541657,1.566532,1.216194,1.469626,1.653233,1.398665,1.47117,1.542203,1.60473,1.772373,1.529902,0.385111,1.61825,1.630874,1.552386,13
1.054329,1.024975,1.120445,1.067376,1.39567,0.351376,1.016066,1.10986,1.637294,1.669283,1.051538,1.10789,1.815548,1.402308,0.982477,1.069737,1.195513,1.074992,13
1.081361,1.048815,1.100936,1.074817,1.432254,0.465147,1.021716,1.125729,1.718646,1.721338,1.049012,1.138839,1.873122,1.419372,1.09017,1.086309,1.132711,1.058527,13
1.589581,1.502833,1.521668,1.523865,1.586926,1.219913,1.468251,1.664476,1.424425,1.526783,1.532481,1.599626,1.785124,1.554612,0.425168,1.628386,1.633203,1.544451,13
1.564488,1.503431,1.53385,1.526566,1.564794,1.196961,1.461314,1.642435,1.415972,1.495167,1.528239,1.585227,1.761734,1.532497,0.397868,1.60501,1.621398,1.540886,13
1.047051,1.089237,1.241657,1.165498,1.312983,0.284539,1.119151,1.105843,1.591,1.639704,1.158031,1.081758,1.731563,1.387541,1.05012,1.058213,1.28302,1.215704,13
1.066734,1.032563,1.069327,1.053818,1.387999,0.398417,1.006809,1.133662,1.628922,1.659981,1.02644,1.112177,1.852732,1.372305,0.990632,1.088948,1.185527,1.037625,13
1.608772,1.547633,1.51492,1.563197,1.590552,1.264531,1.498784,1.687869,1.43187,1.511572,1.549139,1.632328,1.80786,1.534165,0.504313,1.655437,1.657174,1.548549,13
1.557734,1.491792,1.509566,1.503577,1.563116,1.190935,1.442787,1.636493,1.437445,1.506704,1.505285,1.578829,1.775493,1.527159,0.341212,1.60341,1.60388,1.511363,13
1.076686,1.04506,1.049426,1.044389,1.405926,0.428067,1.010722,1.145029,1.650861,1.67303,1.009869,1.109751,1.868924,1.385165,1.015162,1.103086,1.183273,1.015868,13
1.049559,1.03503,1.05873,1.038933,1.401686,0.340003,1.013403,1.120711,1.661336,1.685489,1.00779,1.076041,1.849182,1.398382,1.043032,1.070227,1.180294,1.023663,13
1.570692,1.508146,1.51959,1.517368,1.57195,1.205272,1.461915,1.650818,1.440427,1.513154,1.518666,1.584717,1.78173,1.539289,0.398455,1.615452,1.619976,1.527065,13
1.577618,1.532412,1.533734,1.532752,1.560057,1.225813,1.476778,1.658953,1.435355,1.478263,1.528071,1.601093,1.79914,1.526554,0.382718,1.631035,1.629877,1.527919,13
1.017043,1.107547,1.163584,1.1331,1.330443,0.285865,1.096487,1.102117,1.639741,1.631218,1.087396,1.056274,1.782622,1.378044,1.103904,1.054472,1.24595,1.121369,13
1.069811,1.065233,1.035282,1.061295,1.398582,0.421505,1.033091,1.150731,1.651129,1.669698,1.013506,1.095938,1.870063,1.381327,1.068287,1.100123,1.197977,1.020247,13
1.588549,1.523757,1.49855,1.529464,1.573339,1.233391,1.475286,1.666929,1.424809,1.502252,1.522585,1.604212,1.800639,1.531242,0.412507,1.638695,1.635355,1.523131,13
1.569617,1.51705,1.522287,1.517867,1.555106,1.210852,1.463872,1.651126,1.426626,1.480152,1.517109,1.589964,1.788023,1.524944,0.328941,1.62254,1.619536,1.51863,13
1.043063,1.064638,1.115895,1.074912,1.345704,0.345985,1.039713,1.117089,1.617055,1.622947,1.046164,1.084675,1.823612,1.368618,0.990147,1.082235,1.206645,1.064468,13
1.047699,1.051629,1.063806,1.057771,1.390986,0.356629,1.028145,1.121931,1.650243,1.666651,1.019204,1.081948,1.843589,1.393701,1.04184,1.078201,1.194665,1.032112,13
1.814091,1.758612,1.722151,1.763094,1.796842,1.513267,1.716437,1.886427,1.663647,1.734719,1.753226,1.824811,2.000405,1.754295,0.971871,1.85758,1.85513,1.753335,13
1.741607,1.692079,1.69614,1.69309,1.734911,1.424955,1.646278,1.815155,1.625979,1.677533,1.692868,1.756563,1.94162,1.708543,0.836125,1.787961,1.786349,1.695582,13
1.020879,1.075225,1.111412,1.08193,1.3407,0.274596,1.055652,1.103967,1.632056,1.63296,1.042228,1.048556,1.808559,1.373233,1.055847,1.05844,1.212056,1.06867,13
1.066046,1.051512,1.041675,1.058158,1.408282,0.374386,1.041659,1.14117,1.653574,1.693633,1.02197,1.076547,1.852435,1.408151,1.085624,1.085109,1.207112,1.042185,13
1.705201,1.653255,1.640356,1.658302,1.69157,1.379418,1.608826,1.780935,1.562538,1.629364,1.653124,1.71693,1.898084,1.657262,0.758108,1.750482,1.753543,1.657331,13
1.589049,1.538297,1.530443,1.536152,1.584607,1.235697,1.485564,1.672297,1.4713,1.52549,1.531935,1.602646,1.812083,1.55004,0.46287,1.639597,1.637864,1.534636,13
1.023867,1.074267,1.100218,1.078544,1.390729,0.271498,1.064196,1.10325,1.68197,1.687465,1.035836,1.042034,1.816081,1.421175,1.121254,1.050536,1.213935,1.064074,13
1.080022,1.035909,1.068408,1.040695,1.367234,0.400708,1.035726,1.136294,1.623412,1.66154,1.042877,1.095773,1.841314,1.410386,0.98036,1.107389,1.153726,1.058451,13
1.585232,1.52857,1.516328,1.531775,1.572494,1.229546,1.479067,1.665911,1.440576,1.505187,1.527057,1.5998,1.797582,1.536032,0.428802,1.634705,1.635302,1.530395,13
1.557384,1.472298,1.497771,1.482735,1.579772,1.174695,1.433655,1.633018,1.452959,1.551551,1.495655,1.56369,1.768943,1.555346,0.349156,1.597872,1.597596,1.508029,13
1.131646,1.109542,1.031428,1.098636,1.434921,0.582134,1.056193,1.212858,1.669809,1.680294,1.036575,1.166983,1.925049,1.378267,1.10067,1.165028,1.221358,1.026322,13
1.503635,1.475441,1.522491,1.50393,1.715194,1.139132,1.456303,1.548557,1.895498,1.916736,1.488918,1.556843,1.575409,1.705416,0.76349,1.526899,1.593552,1.492618,13
