@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
2.444328,1.925142,1.738302,1.626991,1.831685,1.831942,1.91853,1.87216,1.653246,1.552988,1.890716,1.970655,11
2.43612,1.911069,1.723888,1.605142,1.843259,1.835639,1.9266,1.870039,1.634377,1.552993,1.894788,1.956899,11
2.599453,1.501767,1.243703,1.861928,1.453185,1.438685,1.548315,1.511152,1.149398,1.066345,1.980103,1.612094,11
2.537554,1.502962,1.243911,1.861189,1.477948,1.446649,1.586925,1.523202,1.143952,1.079644,2.02923,1.618257,11
2.446614,1.921354,1.730532,1.618909,1.842461,1.846277,1.93855,1.882954,1.651559,1.568097,1.886933,1.972229,11
2.429558,1.895011,1.698661,1.622816,1.822429,1.8249,1.918189,1.872525,1.629216,1.543515,1.873696,1.951901,11
2.632288,1.530484,1.275386,1.859822,1.496202,1.485075,1.55886,1.493748,1.148383,1.067703,1.979967,1.617629,11
2.624974,1.535114,1.295943,1.874885,1.481039,1.461647,1.562919,1.494814,1.175608,1.072208,2.028156,1.610497,11
2.41404,1.903115,1.708825,1.624203,1.815617,1.816896,1.909865,1.877594,1.639188,1.543982,1.86818,1.963045,11
2.409131,1.868961,1.671044,1.643016,1.800269,1.793223,1.905732,1.865431,1.610559,1.529547,1.895543,1.934502,11
2.620987,1.477658,1.228205,1.878992,1.473708,1.439301,1.579532,1.534165,1.11815,1.09699,2.020761,1.616223,11
2.633021,1.528908,1.273356,1.862228,1.481502,1.475175,1.54821,1.484468,1.155573,1.05552,1.9822,1.607723,11
2.419286,1.810641,1.611646,1.621091,1.77339,1.752268,1.865631,1.841604,1.533237,1.489057,1.861572,1.908843,11
2.410298,1.881404,1.688557,1.612773,1.820155,1.810628,1.919455,1.873042,1.616684,1.544665,1.883316,1.943664,11
2.642633,1.55623,1.289285,1.891429,1.485058,1.485559,1.530008,1.492081,1.193489,1.054847,1.973886,1.627915,11
2.6354,1.532279,1.265782,1.876408,1.473401,1.475167,1.535941,1.485724,1.167379,1.049076,1.973878,1.609902,11
2.430666,1.931079,1.740216,1.620883,1.844067,1.840611,1.92175,1.890973,1.663269,1.561152,1.85131,1.985377,11
2.418385,1.896967,1.706731,1.604418,1.834419,1.827276,1.936508,1.874343,1.627579,1.556554,1.885424,1.952423,11
2.672244,1.567944,1.289162,1.918145,1.499912,1.540863,1.556062,1.48281,1.196599,1.056209,1.984342,1.623821,11
2.596637,1.498637,1.240937,1.882181,1.445684,1.436591,1.559513,1.512777,1.150681,1.06642,2.012167,1.611865,11
2.461764,1.949037,1.758768,1.628293,1.876308,1.877255,1.962878,1.909735,1.68077,1.599605,1.866279,2.002022,11
2.649678,1.573479,1.305963,1.899431,1.483888,1.519027,1.550536,1.481625,1.216522,1.052409,1.983308,1.620686,11
2.466283,1.865623,1.665973,1.554671,1.840941,1.816353,1.906601,1.888346,1.599006,1.550456,1.695032,1.945548,11
2.447231,1.879894,1.679584,1.570444,1.844457,1.827756,1.924362,1.90701,1.624262,1.567426,1.695243,1.959056,11
2.440122,1.812121,1.60055,1.633438,1.875518,1.837932,1.929189,1.920791,1.525963,1.570131,1.724926,1.954562,11
2.494313,1.886394,1.683297,1.586506,1.856054,1.835116,1.910323,1.902142,1.623842,1.565232,1.705139,1.963749,11
2.504401,1.906728,1.70418,1.576433,1.879306,1.865688,1.930211,1.907808,1.637901,1.58254,1.702569,1.97548,11
2.421857,1.860245,1.655393,1.820924,1.911118,1.86905,1.988074,1.947415,1.583874,1.634236,2.091874,1.954402,11
2.606574,1.966147,1.733282,1.987471,1.923117,1.93814,1.921376,1.916281,1.678293,1.574324,2.184064,2.019098,11
2.537147,1.897617,1.689078,1.60536,1.860674,1.853679,1.91215,1.894735,1.626936,1.566122,1.726432,1.97091,11
2.53067,1.904462,1.700422,1.592773,1.879036,1.86395,1.925807,1.906432,1.634256,1.580541,1.720593,1.976158,11
2.526711,1.926624,1.7242,1.600421,1.893506,1.880159,1.943113,1.917697,1.660176,1.598283,1.739967,1.988904,11
2.66096,2.095373,1.912915,1.789647,2.063355,2.048957,1.89689,2.08521,1.852471,1.793619,1.900253,2.152386,11
2.573486,1.941521,1.743103,1.614554,1.948871,1.92691,1.986469,1.950673,1.664734,1.645518,1.754293,2.016046,11
2.494478,1.899365,1.701288,1.533853,1.869769,1.858608,1.931067,1.887004,1.622901,1.568557,1.689781,1.958538,11
2.58436,1.946884,1.741478,1.645291,1.95081,1.93487,1.982424,1.966156,1.676697,1.6515,1.744815,2.030007,11
2.636304,2.016209,1.810844,1.672526,1.991728,2.00192,2.021092,1.981276,1.74664,1.686804,1.773023,2.064632,11
2.685192,2.051093,1.843977,1.742671,2.041052,2.049665,2.060645,2.02939,1.786824,1.739126,1.822643,2.107669,11
2.394013,1.902797,1.702761,1.770629,1.929437,1.890136,1.996164,1.999769,1.656146,1.655268,1.852749,2.02152,11
2.443559,1.861535,1.667946,1.524077,1.843232,1.816604,1.917037,1.879958,1.587126,1.550723,1.69725,1.937654,11
2.604893,1.995562,1.796689,1.647368,1.974621,1.968626,2.002281,1.969093,1.72457,1.671013,1.772186,2.048901,11
2.398564,1.959285,1.775719,1.863015,2.01423,1.956071,2.081937,2.095556,1.7265,1.757865,2.003639,2.101278,11
2.553926,1.942496,1.734945,1.630917,1.909687,1.907006,1.949297,1.933841,1.677595,1.612088,1.734723,2.007503,11
2.621142,2.013486,1.809683,1.674256,1.987449,1.991216,2.018026,1.983252,1.74707,1.688264,1.781236,2.064304,11
2.431545,1.823934,1.6197,1.498385,1.812345,1.785117,1.912205,1.850365,1.549729,1.537969,1.678786,1.871367,11
2.604301,2.008005,1.795025,1.616829,1.963997,1.97737,2.007704,1.940899,1.737409,1.672463,1.736328,2.006702,11
2.528432,1.901242,1.690894,1.601254,1.885192,1.875648,1.928995,1.92008,1.632082,1.587636,1.690101,1.98529,11
2.554919,1.921723,1.715413,1.598951,1.909648,1.903762,1.954362,1.922214,1.646558,1.604837,1.719298,1.99203,11
2.568721,1.85873,1.673835,2.049364,1.890236,1.83695,1.989331,1.980499,1.616819,1.639276,2.147974,1.990459,11
2.293546,1.962056,1.785299,1.775001,1.944671,1.906577,2.051345,2.010192,1.728826,1.704453,2.009395,2.026046,11
2.317374,1.948341,1.764937,1.905316,1.949463,1.912504,2.048891,2.046747,1.725299,1.712439,2.149454,2.066319,11
2.518624,1.919404,1.717335,1.558094,1.887242,1.883759,1.940326,1.901035,1.644825,1.584322,1.692238,1.976208,11
2.535582,1.936468,1.734198,1.606919,1.912754,1.897726,1.954167,1.935138,1.670611,1.616927,1.724663,2.003511,11
2.500315,1.819287,1.607296,1.561134,1.848951,1.825235,1.908839,1.889307,1.532608,1.544888,1.666196,1.938885,11
2.512537,1.917906,1.707637,1.642067,1.88478,1.873417,1.937291,1.942795,1.668047,1.604821,1.720583,1.999918,11
2.511226,1.853173,1.638197,1.571079,1.859433,1.850227,1.914776,1.893788,1.572906,1.554211,1.661937,1.952396,11
2.545677,1.951973,1.740323,1.628033,1.9143,1.916757,1.954578,1.942737,1.68983,1.621301,1.700166,2.018783,11
2.617529,2.052788,1.859608,1.79051,2.029346,2.02102,1.889222,2.079369,1.819419,1.770261,1.869054,2.129387,11
2.651229,1.782609,1.597312,2.116986,1.856606,1.782151,1.92815,1.894566,1.502377,1.546176,2.232342,1.920115,11
2.455544,1.863592,1.657362,1.641181,1.854238,1.833935,1.937174,1.943016,1.614799,1.587674,1.718214,1.979123,11
2.482995,1.888495,1.676003,1.61822,1.846393,1.842748,1.918196,1.912503,1.637517,1.568507,1.711086,1.968906,11
2.570536,1.955136,1.744526,1.658611,1.922701,1.924048,1.966947,1.948703,1.696228,1.62961,1.757425,2.018764,11
2.65404,2.076624,1.877534,1.83022,2.041263,2.04773,1.895605,2.087642,1.844455,1.781814,1.902516,2.146435,11
2.500493,1.895152,1.686259,1.627984,1.871802,1.857611,1.933341,1.926072,1.640605,1.588491,1.735901,1.978412,11
2.581192,1.971837,1.759957,1.68417,1.939044,1.939701,1.978233,1.970967,1.720442,1.650179,1.756703,2.037367,11
2.592214,1.954625,1.733928,1.681539,1.924079,1.942106,1.970317,1.955298,1.695075,1.630935,1.742956,2.027411,11
2.437115,1.845074,1.641378,1.551791,1.838242,1.815114,1.914535,1.898975,1.579071,1.552789,1.666795,1.944286,11
2.505024,1.914015,1.700838,1.613139,1.876317,1.875332,1.929851,1.923894,1.656083,1.588218,1.690655,1.989284,11
2.501722,1.811898,1.593315,1.577554,1.845113,1.834827,1.903423,1.87339,1.515091,1.528393,1.663226,1.931035,11
2.499416,1.837,1.62008,1.582479,1.849271,1.835009,1.910465,1.898909,1.562736,1.551022,1.663326,1.947863,11
2.567037,1.941728,1.728838,1.65725,1.910564,1.908922,1.952169,1.945744,1.68504,1.618495,1.73457,2.013062,11
2.475652,1.993715,1.804792,2.082042,2.061236,2.019103,2.142972,2.181144,1.778332,1.835522,2.225667,2.178232,11
2.56048,1.928541,1.711274,1.668423,1.907331,1.910145,1.953635,1.947496,1.669844,1.615894,1.744215,2.010353,11
2.515708,1.907258,1.687377,1.646543,1.864022,1.871051,1.927187,1.930928,1.659848,1.584882,1.696581,1.989656,11
2.525455,1.914582,1.695811,1.692502,1.872373,1.870539,1.935946,1.95225,1.677349,1.6034,1.743966,2.00363,11
2.518173,1.917916,1.695606,1.630093,1.867662,1.885606,1.928126,1.92902,1.667142,1.584298,1.655693,1.995089,11
2.487837,1.89227,1.670607,1.621999,1.846031,1.857584,1.917045,1.924533,1.64356,1.571201,1.647744,1.983702,11
2.461428,1.872708,1.662787,1.544835,1.854009,1.850396,1.92344,1.898931,1.602875,1.560317,1.631335,1.957588,11
2.481856,1.875122,1.656493,1.63887,1.837165,1.834519,1.910529,1.916954,1.627626,1.563827,1.705919,1.969281,11
2.536589,1.926497,1.697888,1.659785,1.88423,1.9096,1.942428,1.940963,1.675398,1.598435,1.668329,2.007108,11
2.577834,1.763584,1.566242,2.052404,1.807078,1.756321,1.904123,1.879297,1.494603,1.516442,2.142677,1.90347,11
2.481223,1.917591,1.727129,1.561808,1.888022,1.869339,1.957598,1.930753,1.653348,1.606025,1.690513,1.991856,11
2.461574,1.861753,1.662916,1.523902,1.844682,1.82343,1.917416,1.877734,1.584735,1.547922,1.688602,1.938694,11
2.450866,1.853574,1.654354,1.55192,1.843544,1.815119,1.915359,1.890064,1.58393,1.554124,1.704879,1.941157,11
2.473448,1.840635,1.640357,1.534726,1.857427,1.830975,1.920753,1.877905,1.550843,1.549504,1.699101,1.933882,11
2.453523,1.816351,1.61545,1.529843,1.831791,1.800111,1.903156,1.868933,1.530677,1.530297,1.688579,1.918784,11
2.520813,1.896341,1.691486,1.511037,1.893932,1.880464,1.960139,1.874107,1.604632,1.595552,1.697676,1.92054,11
2.548604,2.009695,1.811316,2.04345,1.994261,2.009069,1.958044,2.107327,1.789676,1.768577,2.203644,2.144584,11
2.625983,2.03645,1.822644,1.64707,1.993635,2.041331,2.035692,1.974499,1.758276,1.681345,1.657615,2.076453,11
2.519234,1.920832,1.709671,1.555131,1.89853,1.91972,1.964594,1.922102,1.641238,1.597286,1.599285,1.99786,11
2.498433,1.869354,1.651863,1.621775,1.876108,1.888385,1.963925,1.952284,1.602336,1.598222,1.622405,2.000427,11
2.614522,2.029406,1.800915,1.690254,1.96823,2.032941,2.020404,1.992882,1.769872,1.675158,1.618647,2.086855,11
2.613044,2.021941,1.799225,1.685888,1.967735,2.026793,2.023389,1.98313,1.757147,1.670611,1.656235,2.077593,11
2.58096,1.983805,1.751264,1.690654,1.919295,1.978459,1.98042,1.977889,1.733441,1.637054,1.60526,2.060458,11
2.5949,1.982887,1.747539,1.704547,1.923866,1.984947,1.983167,1.986537,1.732511,1.642388,1.599111,2.067833,11
2.608023,2.001656,1.767372,1.700071,1.941683,2.002862,1.99085,1.982874,1.746531,1.650118,1.603725,2.071857,11
2.420923,1.914277,1.729939,1.976592,1.934908,1.918278,2.053049,2.029479,1.669866,1.692849,2.204217,2.060659,11
2.700104,2.094052,1.865079,1.777898,2.025026,2.094916,2.053581,2.030391,1.836944,1.725071,1.681087,2.13919,11
2.545001,1.902337,1.675758,1.615014,1.890719,1.921004,1.957114,1.938346,1.629976,1.595508,1.595656,2.005912,11
2.644962,2.046577,1.812152,1.69018,1.977386,2.042433,2.013654,1.976827,1.783521,1.67832,1.609703,2.070494,11
2.558306,1.949535,1.720371,1.695471,1.896278,1.950991,1.984601,1.973583,1.701322,1.626984,1.650812,2.043199,11
2.592081,2.019405,1.791997,1.770695,1.91993,1.96807,1.986662,2.016402,1.791539,1.670365,1.653665,2.105445,11
2.575818,1.989769,1.758893,1.722996,1.908641,1.966301,1.974364,1.987189,1.750179,1.638513,1.624234,2.069813,11
2.747245,2.144253,1.913639,1.845021,2.073885,2.160703,2.114319,2.082538,1.895014,1.78547,1.748543,2.188254,11
2.649755,2.05153,1.809879,1.808608,1.97872,2.061457,2.04264,2.044424,1.815922,1.709278,1.675434,2.128267,11
2.60622,2.028726,1.797293,1.734688,1.951522,2.02459,2.024144,2.011972,1.785707,1.68161,1.65246,2.097641,11
2.625655,2.031452,1.796725,1.735799,1.967483,2.039621,2.025718,2.008962,1.780703,1.683594,1.641861,2.098273,11
2.603757,1.997762,1.761668,1.734423,1.944286,2.011351,2.013423,2.003327,1.748898,1.6666,1.640437,2.082479,11
2.560694,1.983078,1.759626,1.684196,1.913127,1.970673,1.997011,1.97389,1.733626,1.640727,1.653904,2.054858,11
2.502134,1.956229,1.736124,1.670914,1.905634,1.946309,1.996987,1.987843,1.712697,1.642905,1.638109,2.048893,11
2.482868,1.937422,1.729844,1.598506,1.883483,1.910865,1.976286,1.944802,1.681222,1.610909,1.639814,2.012991,11
2.442387,1.8731,1.65137,2.037827,1.908286,1.888035,1.95718,1.971977,1.610774,1.610776,2.220064,2.011794,11
2.174833,1.590994,1.350142,1.284037,1.507696,1.491315,1.60947,1.570168,1.263405,1.139733,1.581487,1.6642,11
2.210332,1.619385,1.390683,1.247232,1.560716,1.559874,1.675165,1.618445,1.292862,1.218785,1.539451,1.701845,11
2.394388,1.198681,0.893029,1.553559,1.110994,1.079425,1.263996,1.181665,0.705214,0.535375,1.748884,1.315238,11
2.432784,1.172004,0.828572,1.544868,1.109215,1.085718,1.199536,1.129388,0.607141,0.41565,1.693691,1.286871,11
2.182413,1.586194,1.365409,1.247772,1.510845,1.489214,1.630624,1.562339,1.253603,1.159832,1.609526,1.651007,11
2.189502,1.611886,1.391757,1.24424,1.532566,1.524066,1.657685,1.582311,1.281058,1.191192,1.600908,1.675255,11
2.432936,1.130961,0.799483,1.590958,1.194654,1.132484,1.354624,1.305114,0.596608,0.701977,1.743247,1.36959,11
2.390221,1.168701,0.846559,1.531945,1.098004,1.060935,1.233878,1.140608,0.639662,0.461075,1.737203,1.275726,11
2.169863,1.57176,1.336693,1.278335,1.489118,1.468166,1.606489,1.561596,1.244736,1.137152,1.593746,1.650643,11
2.181985,1.596346,1.372154,1.256168,1.518177,1.49888,1.642819,1.57626,1.271318,1.178834,1.608398,1.663997,11
2.44491,1.112559,0.751166,1.594164,1.118659,1.095304,1.263961,1.177588,0.51875,0.498123,1.749442,1.290429,11
2.399399,1.204624,0.885991,1.554568,1.114834,1.080851,1.228595,1.155668,0.703034,0.47903,1.735547,1.300159,11
2.178299,1.575157,1.342979,1.286526,1.489727,1.471149,1.607907,1.56306,1.254092,1.141994,1.608501,1.6475,11
2.228048,1.605781,1.368015,1.271364,1.557491,1.546397,1.654374,1.599641,1.271269,1.198783,1.593292,1.684461,11
2.368945,1.190999,0.859898,1.56634,1.09184,1.089946,1.275592,1.200615,0.726116,0.537845,1.730378,1.316744,11
2.435719,1.071844,0.687404,1.628733,1.09566,1.041331,1.251766,1.221799,0.510326,0.528741,1.763755,1.299505,11
2.169986,1.581972,1.349109,1.28702,1.489909,1.481035,1.622385,1.56634,1.257729,1.150212,1.611257,1.657316,11
2.207372,1.62242,1.390474,1.279667,1.518176,1.513915,1.624972,1.588331,1.304823,1.178383,1.561724,1.690402,11
2.380095,1.16897,0.822397,1.567812,1.060816,1.058102,1.224545,1.155308,0.680327,0.441,1.724984,1.284919,11
2.445448,1.07751,0.701496,1.64947,1.10458,1.039967,1.253766,1.231271,0.525582,0.548348,1.790534,1.306506,11
2.185933,1.597061,1.36621,1.280724,1.496796,1.488296,1.613598,1.573412,1.276678,1.155414,1.581853,1.66839,11
2.191831,1.587223,1.348495,1.285826,1.50245,1.501883,1.624234,1.581164,1.269105,1.161006,1.570806,1.665807,11
2.381124,1.169707,0.83341,1.591548,1.075455,1.053421,1.238667,1.193431,0.704934,0.498995,1.746364,1.303054,11
2.397287,1.139314,0.804862,1.605546,1.089484,1.033489,1.247309,1.204176,0.653581,0.528694,1.78649,1.296749,11
2.172531,1.570032,1.326975,1.302693,1.484959,1.474772,1.611254,1.566334,1.249656,1.139036,1.609386,1.650393,11
2.180483,1.58803,1.356746,1.285876,1.502698,1.498503,1.635996,1.579955,1.272242,1.167224,1.599833,1.660641,11
2.419192,1.14368,0.795114,1.589243,1.120616,1.106305,1.293484,1.222723,0.615942,0.569055,1.733896,1.327121,11
2.371597,1.199385,0.891798,1.538264,1.10784,1.090964,1.287503,1.189152,0.72313,0.556102,1.744228,1.309256,11
2.338634,1.808776,1.60644,1.544103,1.724904,1.705155,1.561159,1.782858,1.531928,1.418085,1.79087,1.868778,11
2.201053,1.609059,1.380105,1.26482,1.520346,1.518464,1.636041,1.578146,1.28465,1.171942,1.580897,1.671816,11
2.382766,1.200773,0.885105,1.555117,1.096028,1.081468,1.254147,1.173007,0.718875,0.506177,1.737801,1.306781,11
2.400219,1.135825,0.793832,1.568945,1.08118,1.039236,1.22081,1.146767,0.603211,0.438113,1.756231,1.265821,11
2.202949,1.599654,1.374375,1.299307,1.497573,1.476369,1.588301,1.563366,1.27793,1.139644,1.596228,1.662348,11
2.177339,1.594978,1.373281,1.255403,1.517638,1.502088,1.647502,1.575974,1.270031,1.17782,1.610543,1.660873,11
2.617743,1.502064,1.277068,1.890264,1.50393,1.461945,1.310312,1.58242,1.159814,1.16054,2.062619,1.65058,11
2.423039,1.107581,0.770614,1.593791,1.108026,1.046916,1.264605,1.184968,0.546926,0.521756,1.7992,1.281424,11
2.166686,1.582685,1.360415,1.262694,1.501803,1.476125,1.627169,1.563897,1.253157,1.156698,1.619408,1.653236,11
2.104949,1.590609,1.344983,1.257775,1.536635,1.520934,1.662428,1.587748,1.25705,1.180134,1.609079,1.67182,11
2.406907,1.152362,0.833765,1.550191,1.157487,1.111186,1.329301,1.253343,0.627244,0.643289,1.736136,1.342755,11
2.57688,1.504287,1.268321,1.799826,1.462714,1.432674,1.221719,1.502433,1.141294,1.071132,1.962872,1.604132,11
2.177344,1.576667,1.350326,1.295536,1.482237,1.461773,1.597535,1.557793,1.257605,1.134227,1.603059,1.646035,11
2.186337,1.594029,1.365671,1.26784,1.514781,1.500581,1.636545,1.583303,1.274884,1.176883,1.60135,1.665308,11
2.42266,1.120637,0.766183,1.544058,1.116879,1.082842,1.256063,1.175048,0.529191,0.49981,1.708716,1.292686,11
2.39993,1.149743,0.819111,1.533896,1.092245,1.05545,1.228251,1.145426,0.602154,0.456307,1.725201,1.277375,11
2.169072,1.608678,1.379628,1.296605,1.521817,1.47515,1.628407,1.588095,1.290239,1.180741,1.613734,1.686616,11
2.188168,1.59339,1.374727,1.253544,1.526155,1.492271,1.643071,1.57119,1.262241,1.180179,1.637974,1.657774,11
2.383428,1.203422,0.912727,1.511884,1.145412,1.105024,1.304569,1.191164,0.695095,0.587784,1.747466,1.315942,11
2.397354,1.185182,0.904375,1.557484,1.147949,1.077464,1.308607,1.206522,0.684081,0.607856,1.813839,1.3129,11
2.194654,1.602488,1.382879,1.282548,1.51153,1.479759,1.602153,1.556633,1.268293,1.143498,1.618973,1.660645,11
2.181205,1.584545,1.362668,1.253697,1.513833,1.490788,1.636679,1.562348,1.251579,1.164762,1.629281,1.648751,11
2.394098,1.150665,0.821586,1.548225,1.115469,1.076774,1.274946,1.175752,0.6105,0.518727,1.747709,1.294387,11
2.39162,1.157077,0.841868,1.555644,1.103139,1.061183,1.266482,1.164324,0.635725,0.509651,1.781854,1.280606,11
2.185971,1.560514,1.326132,1.301323,1.468361,1.453104,1.592156,1.54581,1.236789,1.121483,1.62068,1.634037,11
2.190955,1.593922,1.358293,1.273649,1.51256,1.507087,1.637313,1.576107,1.268946,1.169377,1.597319,1.665883,11
2.417509,1.148668,0.802622,1.598426,1.090339,1.082441,1.261272,1.192459,0.628776,0.514158,1.746109,1.31134,11
2.402084,1.120092,0.750201,1.590814,1.051716,1.037862,1.208268,1.156098,0.592415,0.408773,1.728842,1.274431,11
2.185625,1.592511,1.359072,1.286592,1.500579,1.491941,1.62,1.583271,1.279326,1.164756,1.583235,1.667617,11
2.198082,1.607579,1.376111,1.270406,1.518366,1.521452,1.643923,1.581503,1.283356,1.178329,1.593077,1.67442,11
2.409286,1.148783,0.817863,1.568438,1.146515,1.113887,1.324962,1.260047,0.636786,0.637102,1.728483,1.345639,11
2.384158,1.145589,0.812664,1.555279,1.080103,1.041954,1.237132,1.161082,0.630397,0.471012,1.749417,1.276902,11
2.139177,1.577779,1.332448,1.268749,1.50823,1.486456,1.62222,1.567789,1.242376,1.135077,1.593231,1.659013,11
2.187388,1.584745,1.358448,1.256307,1.513934,1.502476,1.639457,1.564732,1.252711,1.16204,1.6132,1.649962,11
2.389064,1.154133,0.776143,1.564079,1.073689,1.072525,1.201354,1.151388,0.627797,0.382604,1.674158,1.288488,11
2.406193,1.154542,0.777988,1.576038,1.050896,1.063506,1.179072,1.117034,0.628153,0.327781,1.692824,1.266322,11
2.223184,1.619159,1.381613,1.34376,1.515958,1.477969,1.619347,1.593107,1.30607,1.182615,1.620514,1.699649,11
2.240698,1.65836,1.4362,1.322561,1.530846,1.525892,1.611558,1.601782,1.34737,1.190094,1.576975,1.715206,11
2.40565,1.180189,0.842685,1.570456,1.102589,1.096694,1.255172,1.183346,0.675169,0.506759,1.711698,1.314945,11
2.406161,1.124567,0.752301,1.565398,1.060738,1.031383,1.187216,1.152914,0.575469,0.402762,1.686871,1.28596,11
2.178236,1.578821,1.33789,1.294995,1.486423,1.477727,1.604008,1.565117,1.258259,1.137339,1.592681,1.654798,11
2.205269,1.620983,1.388503,1.282214,1.515294,1.518179,1.623854,1.587932,1.304613,1.175221,1.561258,1.687399,11
2.402378,1.187834,0.855162,1.559222,1.079936,1.072908,1.214411,1.140251,0.683992,0.432054,1.715686,1.288509,11
2.423981,1.172127,0.81478,1.573482,1.062456,1.077543,1.190778,1.113005,0.637786,0.362412,1.704543,1.276974,11
2.186979,1.602267,1.358518,1.334068,1.501764,1.473788,1.619209,1.575833,1.277344,1.16241,1.632872,1.68702,11
2.204726,1.641542,1.396034,1.305512,1.536476,1.541817,1.640185,1.604217,1.314646,1.188903,1.582558,1.718155,11
2.466332,1.110957,0.740781,1.62306,1.155036,1.119754,1.303007,1.273698,0.553165,0.630132,1.720648,1.355791,11
2.362387,1.126664,0.747052,1.569556,1.068498,1.0414,1.210776,1.143603,0.575656,0.360718,1.730178,1.271548,11
2.17953,1.578888,1.340352,1.286198,1.486309,1.47379,1.604381,1.562365,1.252488,1.137187,1.594043,1.656638,11
2.180168,1.587734,1.357994,1.271571,1.510745,1.501979,1.643275,1.574537,1.264202,1.168484,1.608105,1.657636,11
2.399675,1.185186,0.841058,1.557293,1.075042,1.084041,1.221072,1.134327,0.672096,0.423233,1.709357,1.287473,11
2.383054,1.160044,0.82195,1.52386,1.086234,1.055581,1.21343,1.138103,0.629579,0.428877,1.703474,1.271951,11
2.188154,1.587251,1.354284,1.267587,1.50382,1.492348,1.618673,1.575708,1.265532,1.159156,1.573571,1.662526,11
2.197131,1.597041,1.365468,1.271774,1.510849,1.506922,1.634933,1.572109,1.271452,1.167901,1.602844,1.66381,11
