@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.62391,1.914705,1.579963,2.571312,1.989039,2.019961,1.907056,1.306659,26
1.560739,1.831816,1.487362,2.510659,1.91417,1.93214,1.798805,1.2507,26
1.601315,1.882768,1.526803,2.525897,1.954267,1.963803,1.820695,1.877664,26
1.622765,1.88153,1.544421,2.533175,1.978354,1.990317,1.856459,1.331286,26
1.598348,1.86138,1.514657,2.503703,1.959782,1.969572,1.825839,1.24772,26
2.482198,2.68239,2.452147,2.656491,2.69865,2.585709,2.645083,2.493155,26
1.567895,1.843093,1.495289,2.499008,1.920356,1.933901,1.806418,1.844278,26
1.65798,1.921836,1.575853,2.533993,2.007986,2.019202,1.864098,1.272672,26
1.57271,1.825707,1.471004,2.493201,1.920805,1.916877,1.766645,1.330345,26
1.632505,1.843466,1.510143,2.508161,1.924249,1.916763,1.773293,1.370155,26
1.664867,1.891593,1.555491,2.521154,1.972425,1.974497,1.822668,1.308721,26
1.589776,1.859058,1.514441,2.499481,1.928038,1.93511,1.799393,1.288417,26
1.63476,1.930871,1.586338,2.565589,2.009738,2.037724,1.90608,1.295239,26
1.607539,1.884458,1.553147,2.563777,1.945132,1.977807,1.86444,1.290601,26
1.614945,1.888416,1.55199,2.536857,1.981579,2.012919,1.888071,1.255378,26
1.615257,1.843122,1.508056,2.495799,1.943276,1.950609,1.804186,1.264397,26
1.61545,1.847295,1.515753,2.494108,1.956215,1.97596,1.833154,1.237261,26
1.627226,1.877533,1.539237,2.496924,1.964163,1.979044,1.842901,1.260212,26
1.630813,1.908198,1.585736,2.528125,1.971211,1.996787,1.89565,1.35944,26
1.628011,1.875958,1.542114,2.511535,1.969283,1.979756,1.83972,1.228071,26
1.63046,1.858204,1.528782,2.502136,1.944842,1.954012,1.81139,1.254178,26
1.679053,1.918316,1.583022,2.537906,1.991265,1.997726,1.849835,1.290492,26
1.707291,1.930042,1.658283,2.507248,1.990101,2.004435,1.909828,1.548858,26
1.736301,1.971321,1.698689,2.531114,2.026175,2.044207,1.947779,1.531348,26
1.700233,1.919872,1.640723,2.583581,1.964286,1.985605,1.886707,1.236332,26
1.631172,1.913051,1.582453,2.563634,1.984636,2.021647,1.90615,1.269921,26
1.81233,1.998029,1.748261,2.506352,2.06144,2.064954,1.991446,1.55937,26
1.546102,1.841167,1.487107,2.511613,1.92024,1.941571,1.815745,1.864856,26
1.586679,1.829609,1.496086,2.471265,1.908635,1.908365,1.789434,1.85718,26
1.606784,1.889551,1.532035,2.507761,1.959565,1.95647,1.81702,1.887762,26
2.500316,2.706366,2.468391,2.668941,2.715882,2.599166,2.650524,2.514186,26
1.642846,1.929632,1.590006,2.535403,1.996542,2.019335,1.89528,1.291322,26
1.689803,1.952531,1.606648,2.544779,2.02539,2.029212,1.873483,1.315271,26
1.621441,1.912845,1.577978,2.566168,1.980263,2.010657,1.89796,1.298978,26
1.646683,1.929437,1.589091,2.563971,2.00459,2.034899,1.90844,1.308353,26
1.80526,2.092055,1.795856,2.746389,2.141915,2.200326,2.120536,1.508414,26
1.670687,1.924035,1.578028,2.519557,2.003324,2.014404,1.863844,1.311795,26
1.750365,2.042406,1.727683,2.676132,2.105819,2.151941,2.056238,1.444394,26
1.620393,1.884588,1.54002,2.503745,1.976971,1.984249,1.844555,1.270817,26
1.587952,1.865639,1.532851,2.536804,1.936168,1.96289,1.850535,1.272176,26
1.617796,1.889423,1.559978,2.541595,1.964028,1.995834,1.88246,1.276382,26
1.623423,1.899695,1.541587,2.503493,1.975986,1.97258,1.830483,1.886998,26
1.597317,1.843508,1.511648,2.503548,1.904136,1.909565,1.79936,1.88851,26
1.666637,1.90239,1.564756,2.511089,1.991488,1.999021,1.853531,1.286955,26
1.658962,1.95079,1.606475,2.562373,2.024,2.051896,1.919406,1.292599,26
2.559541,2.770667,2.522889,2.724017,2.766299,2.648266,2.680357,2.569209,26
1.637746,1.904459,1.563453,2.538049,1.968075,1.979298,1.838981,1.278376,26
1.631444,1.916297,1.57697,2.535846,1.973379,1.990541,1.862855,1.278252,26
1.596204,1.878319,1.538941,2.538539,1.945415,1.966951,1.843051,1.26495,26
1.617182,1.889578,1.54834,2.531921,1.967638,1.989964,1.856777,1.241888,26
1.667254,1.948555,1.632093,2.620716,2.015514,2.062592,1.963904,1.334764,26
1.654789,1.896563,1.548591,2.508583,1.989016,1.993753,1.83808,1.321632,26
1.636803,1.868173,1.534785,2.520004,1.947132,1.957678,1.816979,1.272323,26
1.655829,1.897007,1.579989,2.515139,1.968249,1.984163,1.866506,1.217831,26
1.625845,1.852813,1.549059,2.477043,1.935114,1.928891,1.87354,1.922273,26
1.646585,1.874023,1.56129,2.508977,1.960388,1.974466,1.859201,1.232708,26
1.606281,1.888402,1.533593,2.511517,1.965522,1.96962,1.830465,1.844595,26
1.18574,1.49271,1.119868,2.610891,1.520225,1.509675,1.470815,1.734594,26
1.469137,1.721566,1.389642,2.620574,1.820094,1.849692,1.739371,1.433841,26
1.213345,1.556184,1.136231,2.664069,1.606865,1.598563,1.46615,1.761212,26
1.497581,1.771419,1.426282,2.627289,1.82522,1.836292,1.702996,1.533448,26
1.575504,1.851279,1.489718,2.465009,1.956577,1.958156,1.80785,1.527655,26
1.59998,1.879172,1.544112,2.487722,1.949827,1.955537,1.82657,1.497556,26
1.182825,1.50381,1.101215,2.680596,1.558826,1.556963,1.450347,1.771595,26
1.733123,1.950027,1.663482,2.624242,2.031361,2.051629,1.946908,1.095072,26
1.574615,1.826461,1.467736,2.455371,1.936545,1.941323,1.785215,1.535425,26
1.580492,1.844263,1.491247,2.463975,1.956645,1.961386,1.812794,1.510618,26
1.18393,1.507994,1.123136,2.621538,1.49874,1.466165,1.444595,1.771877,26
1.166733,1.49443,1.065683,2.651731,1.552303,1.549963,1.426501,1.763928,26
1.551835,1.807258,1.461464,2.446343,1.931392,1.941491,1.807064,1.508256,26
1.567122,1.813759,1.476049,2.447389,1.943997,1.95201,1.821501,1.496604,26
1.135428,1.474021,1.069902,2.642757,1.531611,1.5298,1.453868,1.720223,26
1.097391,1.456107,1.034777,2.650667,1.525199,1.540757,1.449038,1.720707,26
2.557702,2.714506,2.514246,2.680687,2.749961,2.640715,2.725103,2.572023,26
1.561322,1.820434,1.463382,2.436496,1.936329,1.936314,1.795968,1.516553,26
1.555694,1.836492,1.476577,2.472359,1.945788,1.954704,1.809153,1.530773,26
1.263134,1.587045,1.195831,2.712998,1.626904,1.62676,1.537728,1.831286,26
1.725341,1.954202,1.654648,2.611926,2.034914,2.068566,1.941726,1.097042,26
1.550327,1.805334,1.456994,2.433397,1.924627,1.928945,1.800866,1.518029,26
1.563635,1.808836,1.467114,2.444627,1.930786,1.941341,1.806251,1.491662,26
1.094611,1.46169,1.034579,2.629885,1.5539,1.578151,1.481023,1.696074,26
1.156786,1.479705,1.066246,2.622358,1.575486,1.579718,1.482599,1.769996,26
1.564257,1.820516,1.487873,2.496476,1.931988,1.946768,1.831622,1.271263,26
1.541282,1.789047,1.440611,2.476745,1.8936,1.896588,1.762969,1.302073,26
1.618607,1.879304,1.532145,2.514571,1.965392,1.976339,1.832681,1.281082,26
1.66061,1.943098,1.592802,2.539851,2.018217,2.032513,1.887183,1.29841,26
1.602699,1.86452,1.522638,2.479769,1.946021,1.938146,1.818249,1.875719,26
1.656039,1.922559,1.594776,2.576051,1.996154,2.03444,1.91642,1.303547,26
1.63117,1.920072,1.567708,2.543584,1.999572,2.01808,1.874928,1.287829,26
1.636722,1.903682,1.553797,2.518993,1.98705,1.992606,1.841748,1.291343,26
1.620163,1.865335,1.517052,2.502405,1.959994,1.966814,1.814872,1.289955,26
1.605132,1.877877,1.524343,2.536324,1.938983,1.932846,1.795971,1.909461,26
2.496646,2.702653,2.465419,2.667675,2.712828,2.596815,2.648838,2.509769,26
1.662366,1.902341,1.553871,2.524646,1.98383,1.97924,1.818023,1.35637,26
1.622152,1.889637,1.53308,2.522817,1.974706,1.982331,1.825739,1.307867,26
1.637842,1.922002,1.565567,2.532269,2.001757,2.012211,1.861224,1.308375,26
1.695522,1.943501,1.596788,2.531449,2.022761,2.02546,1.863492,1.33445,26
1.684118,1.978185,1.645337,2.606209,2.049284,2.086108,1.972031,1.33931,26
1.677708,1.975809,1.651615,2.639299,2.039495,2.08677,1.982047,1.344788,26
1.665229,1.948059,1.622689,2.602002,2.021169,2.064894,1.956201,1.314942,26
1.692474,1.987788,1.66791,2.646589,2.047301,2.100055,1.997197,1.33941,26
1.726366,2.018773,1.70996,2.674254,2.084026,2.138491,2.048866,1.400957,26
1.633308,1.893394,1.54886,2.492303,1.952876,1.952161,1.80632,1.355329,26
1.650346,1.931458,1.586649,2.535129,1.993375,2.007926,1.871012,1.305863,26
1.607481,1.884053,1.548743,2.537778,1.93432,1.952018,1.829496,1.27801,26
1.624767,1.915583,1.57142,2.546068,1.992112,2.014931,1.884893,1.262792,26
1.643621,1.929568,1.579025,2.546949,2.003657,2.020503,1.877089,1.283677,26
1.614695,1.892531,1.544515,2.52298,1.982311,1.999887,1.863987,1.2842,26
1.619377,1.875757,1.526358,2.499597,1.967907,1.971136,1.821231,1.291597,26
1.746546,1.950143,1.689209,2.540447,1.98388,1.976005,1.902546,1.701254,26
1.577625,1.843741,1.498779,2.516457,1.911721,1.909258,1.791072,1.890415,26
1.636641,1.878791,1.536139,2.515723,1.962954,1.963445,1.8151,1.299895,26
1.611343,1.892696,1.55156,2.545889,1.961518,1.98676,1.856351,1.252931,26
1.614342,1.876106,1.541408,2.522053,1.93213,1.943378,1.814263,1.286047,26
1.64574,1.924549,1.584416,2.54072,1.998453,2.020438,1.889568,1.262831,26
1.652607,1.930091,1.582144,2.530079,1.999284,2.01555,1.873732,1.308673,26
1.649058,1.913531,1.56948,2.529935,1.991316,2.009452,1.871226,1.305665,26
1.601907,1.87537,1.535212,2.520881,1.945675,1.96199,1.835425,1.271855,26
1.589998,1.866542,1.526842,2.53415,1.936468,1.955698,1.832945,1.270015,26
1.62413,1.904809,1.56183,2.54274,1.977776,2.000399,1.873278,1.31565,26
1.609594,1.874531,1.529131,2.515249,1.957531,1.973628,1.832085,1.267353,26
1.671391,1.918992,1.572588,2.51212,2.003706,2.009988,1.855182,1.318265,26
1.666634,1.886683,1.589719,2.519518,1.925785,1.90408,1.818227,1.951111,26
1.638968,1.907088,1.555992,2.520407,1.996753,2.006619,1.855584,1.284565,26
1.66291,1.912622,1.562051,2.512486,2.004623,2.009933,1.850314,1.321158,26
1.60197,1.868109,1.526533,2.502578,1.94625,1.961395,1.825574,1.254087,26
1.601094,1.874462,1.538111,2.529968,1.946675,1.972871,1.849972,1.250091,26
2.535077,2.73535,2.495032,2.695479,2.737296,2.621975,2.661856,2.540802,26
1.581835,1.820194,1.510894,2.503764,1.920321,1.943506,1.857992,1.862521,26
1.578473,1.814323,1.49631,2.489386,1.930598,1.943687,1.837115,1.276343,26
1.648788,1.892233,1.565734,2.495981,1.968413,1.9762,1.856105,1.253901,26
1.564739,1.821997,1.477765,2.485125,1.929593,1.942871,1.810717,1.265394,26
1.642148,1.899279,1.558919,2.515676,1.992372,2.012284,1.87289,1.251453,26
1.613242,1.897893,1.562217,2.573697,1.955006,1.98659,1.86949,1.296257,26
1.63759,1.915608,1.564048,2.518898,1.982601,1.98959,1.843544,1.320479,26
1.607594,1.890685,1.549027,2.548131,1.942158,1.960866,1.835755,1.298172,26
1.635221,1.915926,1.567995,2.535929,1.973867,1.978621,1.838373,1.324702,26
1.64183,1.905867,1.561316,2.538346,1.973282,1.977231,1.832322,1.304061,26
1.62241,1.918127,1.572863,2.563501,1.981834,2.005244,1.879763,1.311367,26
1.645615,1.944551,1.609228,2.590206,2.002527,2.03583,1.92185,1.31302,26
1.628253,1.898805,1.563093,2.541676,1.949754,1.966292,1.836362,1.279157,26
1.644366,1.91334,1.562816,2.526838,1.991936,1.994541,1.843636,1.308237,26
1.645998,1.905267,1.565363,2.535711,1.972018,1.990713,1.852464,1.289472,26
1.849314,2.05347,1.797147,2.517459,2.077206,2.070487,1.994018,2.006646,26
1.60874,1.897729,1.556595,2.554276,1.976306,2.001784,1.881765,1.299461,26
1.61547,1.849785,1.511083,2.498,1.942814,1.950078,1.807996,1.272449,26
1.583693,1.887897,1.529021,2.539625,1.943685,1.952138,1.820058,1.887568,26
1.637813,1.912541,1.574744,2.543199,1.995072,2.019719,1.898893,1.322317,26
1.616504,1.893574,1.540628,2.531706,1.980686,1.996445,1.852954,1.300865,26
1.695121,1.926223,1.589851,2.522249,2.007755,2.016663,1.863034,1.298066,26
2.550203,2.752023,2.508932,2.705939,2.75114,2.634072,2.670609,2.557673,26
1.654157,1.919769,1.589455,2.57846,1.980091,2.011268,1.892861,1.342005,26
1.759202,1.965319,1.692171,2.504161,1.979659,1.983433,1.888668,1.508707,26
1.637717,1.922323,1.579161,2.554508,1.994068,2.021179,1.886268,1.256535,26
1.695954,1.97503,1.656366,2.618513,2.035022,2.078468,1.97535,1.374015,26
1.549414,1.815031,1.476513,2.493635,1.917526,1.936899,1.81301,1.249824,26
1.601801,1.859725,1.512778,2.494209,1.94351,1.9481,1.812341,1.861384,26
1.584345,1.8254,1.485108,2.500287,1.921021,1.925886,1.782547,1.273685,26
1.57797,1.830061,1.488698,2.48674,1.932184,1.942335,1.802762,1.252193,26
1.546233,1.818723,1.475981,2.498102,1.905581,1.921856,1.792981,1.246798,26
1.605979,1.842815,1.540822,2.401196,1.910963,1.915639,1.809014,1.459629,26
1.563122,1.836896,1.506659,2.481728,1.89731,1.919257,1.805871,1.808117,26
1.571319,1.835627,1.492725,2.504639,1.919209,1.918449,1.797648,1.868012,26
1.533846,1.80974,1.468554,2.493412,1.888898,1.914569,1.800928,1.860126,26
1.623307,1.884937,1.54052,2.512456,1.967015,1.971034,1.82839,1.282591,26
1.694248,1.904951,1.625186,2.429244,1.965668,1.981999,1.893016,1.429949,26
1.568275,1.845627,1.509668,2.527148,1.926903,1.953741,1.835962,1.23842,26
1.617971,1.851336,1.52004,2.459352,1.935554,1.932932,1.8139,1.853588,26
1.685192,1.95724,1.620195,2.564359,2.039866,2.059326,1.92731,1.34879,26
1.787389,2.011323,1.744886,2.526168,2.044276,2.05027,1.95688,1.504573,26
1.572428,1.837284,1.493069,2.507985,1.937638,1.956959,1.824907,1.24348,26
1.897165,2.042839,1.855951,2.692805,2.123113,2.148424,2.122532,1.653361,26
1.698675,1.888146,1.635088,2.639664,2.0024,2.046583,1.968698,1.116305,26
1.263111,1.614725,1.283692,2.553924,1.687338,1.762297,1.710049,1.566212,26
1.580746,1.817116,1.496299,2.485926,1.931438,1.952995,1.843088,1.26677,26
1.553016,1.821843,1.480064,2.506568,1.901707,1.921898,1.805817,1.848601,26
1.609581,1.886866,1.551421,2.567138,1.942199,1.968313,1.847514,1.274717,26
1.698298,1.950401,1.582736,2.505766,2.033643,2.017469,1.836286,1.660501,26
1.655276,1.919458,1.5737,2.536624,1.996793,2.003833,1.850773,1.287644,26
1.582928,1.850933,1.521471,2.516444,1.952727,1.981087,1.866273,1.226124,26
1.595213,1.883337,1.539541,2.54211,1.951967,1.970885,1.844399,1.265491,26
1.626231,1.908783,1.572961,2.561682,1.973435,2.004681,1.883105,1.268827,26
1.640839,1.936846,1.59775,2.572376,2.003733,2.033274,1.912453,1.287772,26
1.640489,1.92189,1.578666,2.547046,1.992134,2.012181,1.87858,1.269987,26
1.730901,1.932416,1.672013,2.477829,1.97746,1.982035,1.9134,1.498186,26
1.601509,1.884638,1.545209,2.549064,1.94365,1.966369,1.845475,1.281717,26
1.649721,1.925917,1.583946,2.535195,2.010305,2.032251,1.901038,1.282171,26
1.596774,1.848336,1.509653,2.478919,1.940834,1.944228,1.824778,1.865291,26
1.581178,1.838248,1.498853,2.506197,1.932053,1.947076,1.818794,1.23448,26
1.586754,1.835261,1.50759,2.491787,1.930364,1.948118,1.844519,1.890748,26
1.65206,1.888947,1.558326,2.506244,1.985957,1.995937,1.86024,1.249417,26
0.922297,1.233152,0.795949,2.557565,1.267801,1.266187,1.192657,1.467457,26
0.629209,1.1603,0.415394,2.425842,1.266373,1.250375,1.071787,1.470238,26
1.20686,1.504348,1.070856,2.225653,1.650083,1.657388,1.497934,1.128248,26
1.228294,1.519386,1.098916,2.237526,1.668384,1.67989,1.52029,1.122789,26
0.687419,1.133955,0.544748,2.503842,1.191966,1.180146,1.07291,1.472942,26
0.556101,1.11337,0.339268,2.43473,1.218291,1.218199,1.053135,1.438611,26
1.207267,1.509907,1.071985,2.217806,1.649048,1.654961,1.498564,1.115278,26
1.236665,1.535752,1.115356,2.229534,1.66737,1.679482,1.530658,1.076688,26
0.614464,1.106237,0.431727,2.47377,1.182246,1.17496,1.042527,1.468789,26
1.433265,1.694196,1.338123,2.424912,1.806864,1.835173,1.692105,0.466411,26
2.294284,2.505292,2.252708,2.468833,2.517303,2.394188,2.450903,2.302645,26
1.396212,1.643403,1.244309,2.25668,1.748351,1.737191,1.57097,1.516227,26
1.207548,1.505011,1.061065,2.217047,1.646978,1.65228,1.481602,1.136184,26
1.191609,1.52126,1.07648,2.251387,1.659661,1.671252,1.501963,1.140875,26
0.55656,1.112106,0.360358,2.441015,1.212241,1.205898,1.05525,1.440134,26
0.644146,1.148468,0.426737,2.444159,1.231347,1.212713,1.040754,1.485106,26
1.217695,1.532004,1.086523,2.225549,1.668267,1.668275,1.49609,1.125819,26
1.213953,1.527513,1.082631,2.231563,1.66235,1.66738,1.49289,1.128842,26
0.567731,1.073974,0.369275,2.474656,1.155122,1.158234,1.036834,1.467081,26
0.546564,1.088339,0.282442,2.428054,1.200256,1.211954,1.048717,1.434856,26
1.216889,1.508796,1.08398,2.223051,1.660932,1.671283,1.517957,1.099862,26
1.183187,1.488148,1.056235,2.21283,1.635155,1.641927,1.489431,1.121875,26
0.57687,1.07588,0.386313,2.46174,1.166118,1.166686,1.053036,1.442827,26
0.662528,1.141384,0.463842,2.443948,1.231519,1.210069,1.069505,1.487116,26
1.212134,1.529911,1.093813,2.231951,1.667103,1.673547,1.515225,1.099397,26
1.213759,1.536721,1.099378,2.249064,1.670729,1.682323,1.516434,1.101391,26
0.61715,1.129112,0.441043,2.465708,1.195681,1.182647,1.034824,1.43655,26
0.646911,1.150338,0.464601,2.481636,1.203264,1.189491,1.027328,1.474154,26
1.212103,1.510423,1.073188,2.225956,1.653637,1.663745,1.500748,1.114345,26
1.21054,1.522841,1.092202,2.243604,1.667915,1.678949,1.517328,1.115038,26
0.405622,1.071412,0.320664,2.446315,1.195487,1.244451,1.142588,1.387549,26
0.590833,1.105324,0.44297,2.437601,1.226349,1.23034,1.126345,1.464477,26
2.264859,2.473121,2.232756,2.454791,2.498442,2.380128,2.453842,2.274737,26
1.951771,1.5836,1.877388,2.557365,1.96923,2.004167,1.910487,1.670741,11
1.889638,1.473389,1.796798,2.487285,1.895347,1.919724,1.829523,1.657112,11
1.887389,1.492457,1.804342,2.509992,1.899571,1.929921,1.840619,1.671188,11
1.927936,1.551824,1.838844,2.506591,1.964463,1.992547,1.888863,1.690619,11
1.946753,1.607728,1.875942,2.551571,1.987621,2.025828,1.923165,1.689214,11
1.924326,1.542096,1.831827,2.49805,1.959002,1.984082,1.878469,1.682481,11
1.974125,1.621088,1.932876,2.429591,1.947934,1.981795,1.923823,2.098824,11
2.048633,1.716836,2.001513,2.521885,2.007827,2.029569,1.960272,2.243274,11
1.949131,1.596802,1.879046,2.561802,1.983212,2.024706,1.933655,1.705278,11
1.959228,1.609749,1.889768,2.561261,1.98999,2.031728,1.942281,1.716584,11
1.946813,1.584144,1.870803,2.541719,1.976207,2.011937,1.921394,1.716131,11
1.93189,1.590067,1.857068,2.539038,1.979892,2.015028,1.903913,1.671538,11
1.943964,1.582834,1.910242,2.499416,1.919723,1.953863,1.908881,1.822896,11
1.87512,1.553783,1.832919,2.51359,1.904122,1.945294,1.845426,2.042905,11
2.038768,1.715147,1.997517,2.519479,2.001468,2.031343,1.958822,2.210789,11
1.93084,1.550929,1.844066,2.508004,1.962435,1.99293,1.894251,1.677104,11
1.910948,1.538006,1.83002,2.515813,1.943449,1.976844,1.877403,1.660398,11
1.933614,1.562039,1.846506,2.511009,1.972926,2.002883,1.897917,1.671357,11
1.931534,1.565267,1.847443,2.513769,1.970468,2.002208,1.897692,1.669044,11
1.948761,1.603479,1.877432,2.543079,1.984235,2.021773,1.923414,1.687751,11
1.975081,1.607146,1.891144,2.534918,2.006893,2.038777,1.946958,1.724721,11
1.979403,1.631581,1.909561,2.574559,2.016775,2.057144,1.969839,1.737896,11
1.949852,1.567782,1.858658,2.496687,1.985917,2.013421,1.909994,1.651573,11
1.985126,1.605234,1.895404,2.530925,2.016296,2.044822,1.954167,1.727301,11
1.962151,1.581877,1.878107,2.524145,1.989169,2.023279,1.93548,1.693948,11
2.049062,1.687956,1.96282,2.58571,2.081686,2.109099,2.016684,1.800489,11
1.922672,1.538905,1.838805,2.510218,1.954232,1.987408,1.892235,1.657565,11
1.929606,1.565805,1.849518,2.524927,1.970529,2.005588,1.903862,1.674089,11
1.936049,1.557047,1.849643,2.513997,1.971014,2.002483,1.905012,1.6838,11
1.948266,1.594132,1.878583,2.556845,1.985221,2.026641,1.936098,1.707296,11
1.923672,1.552231,1.840428,2.521217,1.962864,1.995839,1.894743,1.688906,11
1.912106,1.512063,1.812296,2.469931,1.934313,1.952586,1.848712,1.702989,11
2.000619,1.650741,1.922175,2.579964,2.036816,2.0681,1.967592,1.754448,11
1.91269,1.534126,1.830766,2.509127,1.937543,1.970573,1.872804,1.646689,11
1.894068,1.543226,1.825398,2.528088,1.934413,1.975007,1.867498,1.614151,11
1.945558,1.579409,1.863822,2.53264,1.985373,2.019473,1.921014,1.693436,11
1.944011,1.571143,1.8578,2.520922,1.979477,2.010371,1.912232,1.704982,11
1.954877,1.589818,1.87181,2.537556,1.995445,2.02723,1.928965,1.717541,11
1.939655,1.577522,1.8587,2.535777,1.982608,2.016551,1.915527,1.702322,11
1.941258,1.570082,1.857735,2.52391,1.976198,2.006429,1.908814,1.702908,11
1.924045,1.558268,1.842131,2.519276,1.969672,2.001311,1.895451,1.674251,11
1.871785,1.490694,1.786173,2.48432,1.901284,1.928374,1.816418,1.625379,11
1.949708,1.608642,1.884462,2.556062,1.995817,2.041337,1.944668,1.652465,11
2.098181,1.70958,2.032832,2.527291,2.05728,2.074398,2.027466,1.94981,11
1.963394,1.596963,1.882942,2.542455,2.002488,2.038133,1.94487,1.696908,11
1.886255,1.516175,1.79426,2.456598,1.939344,1.955427,1.828355,1.844636,11
1.870179,1.483212,1.773774,2.439101,1.921141,1.936903,1.809143,1.814051,11
1.489474,1.014403,1.438483,2.671971,1.467346,1.514388,1.441875,1.955989,11
1.736965,1.332425,1.681921,2.666886,1.722688,1.773485,1.686889,1.754548,11
1.876022,1.493516,1.778614,2.434773,1.927029,1.939788,1.808225,1.803603,11
1.87451,1.493776,1.782026,2.4512,1.929787,1.948476,1.819732,1.812465,11
1.509451,1.064195,1.446648,2.637435,1.537969,1.570675,1.462249,1.966802,11
1.47912,1.048854,1.425072,2.65797,1.504274,1.5462,1.435804,1.973433,11
1.862309,1.486358,1.768949,2.439559,1.912246,1.927953,1.796086,1.800794,11
1.884902,1.520022,1.798496,2.462191,1.940967,1.96265,1.830364,1.794517,11
1.57777,1.10269,1.523027,2.711125,1.512533,1.542566,1.479371,1.972457,11
1.492833,1.077219,1.435119,2.648891,1.536846,1.576131,1.451395,1.966073,11
1.867484,1.491539,1.771884,2.434262,1.917644,1.930996,1.796814,1.798105,11
1.873815,1.504615,1.781358,2.449274,1.930476,1.946458,1.80893,1.806207,11
1.486471,1.050414,1.428617,2.637264,1.533842,1.576846,1.464233,1.957002,11
1.511111,1.073472,1.438727,2.64908,1.527227,1.545514,1.427155,2.016005,11
