@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.889882,1.91714,1.937679,2.248757,2.080691,1.54239,1.864027,1.858053,1.783292,1.605329,1.547202,1.857752,1.835136,1.626266,13
1.509937,2.118457,2.010572,2.194171,1.64822,1.871454,2.026672,2.061908,2.113001,1.948795,1.713177,2.048573,1.649236,1.933293,13
1.851645,1.888869,1.782769,2.236699,1.991775,1.58489,1.836301,1.821395,1.789816,1.60809,1.47561,1.834563,1.829267,1.606103,13
1.698537,2.10333,1.933286,2.287234,1.894361,1.695578,1.983285,2.122401,1.978508,1.716261,1.692036,2.1156,1.567088,1.756851,13
2.048684,1.954898,1.952499,2.334465,2.207933,1.543417,1.972439,1.880539,1.802328,1.573899,1.641036,1.898636,2.056281,1.593328,13
2.085693,1.935865,1.994249,2.366009,2.243115,1.539152,1.992978,1.887614,1.801038,1.610451,1.671153,1.89975,2.084277,1.624304,13
1.907677,1.896309,1.850942,2.295195,2.043728,1.587554,1.870897,1.848912,1.763604,1.648401,1.537191,1.880951,1.911487,1.671948,13
1.866204,1.896345,1.806833,2.263553,1.998834,1.588689,1.885264,1.880788,1.80313,1.649579,1.532449,1.87707,1.789878,1.637767,13
1.977237,1.908071,1.946301,2.349777,2.116254,1.576131,1.982766,1.951056,1.826588,1.71932,1.665319,1.941023,1.885637,1.716449,13
2.066586,1.92463,1.961136,2.395696,2.205691,1.593198,1.966924,1.889786,1.844335,1.659537,1.642256,1.902089,2.051596,1.656693,13
1.731718,2.073763,1.938201,2.282747,1.882215,1.813248,2.019564,2.019538,1.958916,1.823446,1.690807,2.032854,1.721725,1.819992,13
1.751258,2.011762,1.934376,2.264825,1.912391,1.695295,1.971331,1.989559,1.851623,1.761988,1.662185,2.01393,1.726346,1.796797,13
1.709605,2.107272,2.073711,2.275628,1.682013,1.929873,2.09443,2.08193,2.232747,2.13067,1.80928,2.111186,2.015527,2.165804,13
1.95578,1.886547,1.851668,2.330492,2.097007,1.538098,1.872134,1.845607,1.76252,1.605786,1.536648,1.867652,1.941247,1.627138,13
1.776059,1.988004,1.791268,2.273319,1.897591,1.73379,1.903394,1.955938,1.928041,1.727311,1.557504,1.970568,1.743511,1.720278,13
2.083908,1.951897,1.935067,2.388749,2.208356,1.6563,1.982577,1.89745,1.913964,1.681675,1.637691,1.896611,2.037312,1.644306,13
2.031753,1.907369,1.894976,2.339675,2.173328,1.556875,1.930248,1.851406,1.808766,1.610323,1.585023,1.858222,2.00946,1.603971,13
1.929924,1.932433,1.81944,2.283228,2.069129,1.583924,1.894491,1.861322,1.809407,1.597684,1.539542,1.877563,1.913289,1.603558,13
2.001459,1.931118,1.864498,2.331062,2.13542,1.610108,1.918924,1.855888,1.852054,1.614362,1.564799,1.866995,1.98283,1.597874,13
1.905711,1.899142,1.904482,2.226057,2.102354,1.466334,1.865025,1.84087,1.704084,1.537759,1.534844,1.830164,1.85748,1.568651,13
1.910884,1.915841,1.939892,2.27289,2.093831,1.573325,1.868441,1.864843,1.808449,1.631332,1.547206,1.855185,1.833358,1.632422,13
1.719809,1.904183,1.891419,2.160979,1.910671,1.583054,1.840607,1.881771,1.785364,1.663827,1.521341,1.875269,1.642864,1.677525,13
1.855591,1.875492,1.830859,2.203724,2.026184,1.582019,1.805388,1.782544,1.799613,1.618244,1.446113,1.769991,1.836376,1.607788,13
1.895695,1.9041,1.922523,2.220698,2.094791,1.483406,1.862774,1.842056,1.719369,1.547956,1.538627,1.836253,1.840391,1.578111,13
1.720398,1.929216,1.920131,2.183242,1.907984,1.623693,1.880097,1.931229,1.836095,1.716883,1.566278,1.911631,1.592006,1.717154,13
1.877669,1.877105,1.892265,2.248988,2.057923,1.524366,1.831882,1.836254,1.753663,1.604141,1.503733,1.826018,1.798737,1.612997,13
1.806852,1.897058,1.868799,2.21642,1.993632,1.534053,1.821747,1.856814,1.748955,1.579877,1.493632,1.850974,1.720244,1.597015,13
1.890564,1.899431,1.916677,2.260941,2.073339,1.543215,1.853172,1.862792,1.780676,1.6118,1.530519,1.849603,1.7898,1.617073,13
1.577291,1.98966,1.860484,2.207457,1.762868,1.736649,1.890315,1.970193,1.945931,1.77243,1.560758,1.951539,1.516004,1.762818,13
1.760241,1.874976,1.890538,2.267705,1.705495,1.820931,1.817781,1.866498,2.029918,2.055636,1.507063,1.870584,1.967191,2.07408,13
2.056482,1.941847,1.94658,2.327473,2.214305,1.535983,1.96141,1.863295,1.787006,1.577933,1.62927,1.881088,2.062138,1.599422,13
1.953416,1.948044,1.884655,2.369527,2.103477,1.572774,1.912522,1.918779,1.808293,1.559472,1.584137,1.933919,1.906822,1.579131,13
1.944188,1.923526,1.855453,2.313532,2.100438,1.525041,1.888992,1.867693,1.768871,1.54951,1.550794,1.886299,1.926736,1.576353,13
2.034551,1.942782,1.930151,2.3831,2.171426,1.61108,1.949611,1.888503,1.856138,1.654914,1.621325,1.913607,2.04058,1.660866,13
1.932555,1.897434,1.837441,2.305362,2.082299,1.532315,1.884827,1.857405,1.779108,1.56596,1.536021,1.86085,1.892127,1.56681,13
1.880657,1.901642,1.795677,2.30371,2.014337,1.611306,1.843525,1.852111,1.812163,1.600363,1.487504,1.860481,1.833571,1.587822,13
1.935787,1.926819,1.865847,2.315464,2.078873,1.583138,1.905259,1.875317,1.819983,1.601463,1.565478,1.894542,1.920291,1.608295,13
1.996449,1.961189,1.860864,2.299555,2.14101,1.592125,1.942628,1.873748,1.844697,1.583052,1.584268,1.879755,1.979709,1.575096,13
2.024249,1.97353,1.921803,2.293852,2.180148,1.587566,1.981007,1.881661,1.850717,1.582261,1.63066,1.887206,2.018806,1.57429,13
1.977126,1.957592,1.841809,2.346789,2.111535,1.615564,1.921534,1.898228,1.875342,1.587332,1.568123,1.904721,1.920893,1.572139,13
1.730097,2.024025,1.950699,2.191103,1.905167,1.74224,2.003372,1.961026,1.883513,1.78354,1.666607,1.957609,1.716689,1.773285,13
1.665777,2.102035,1.900285,2.274268,1.618826,1.890851,1.978878,2.093389,2.217289,2.051326,1.677443,2.107495,1.841515,2.071691,13
1.976791,1.953404,1.896612,2.344102,2.115654,1.633252,1.94275,1.898269,1.888202,1.621305,1.599803,1.907419,1.946213,1.602679,13
1.963422,1.923664,1.826594,2.325099,2.093872,1.607299,1.89382,1.855686,1.833457,1.609321,1.536916,1.869099,1.943609,1.598685,13
2.040938,1.94411,1.914845,2.373523,2.173736,1.633705,1.945602,1.879446,1.879567,1.636066,1.603281,1.891051,2.015369,1.61603,13
2.013084,1.923938,1.900078,2.356881,2.143922,1.600241,1.9418,1.88603,1.852345,1.651653,1.603778,1.895771,1.974084,1.641693,13
1.996623,1.909964,1.830149,2.326345,2.117834,1.643223,1.887891,1.826171,1.853872,1.652029,1.52307,1.835114,1.975657,1.622385,13
1.887915,1.958489,1.878089,2.30079,2.014508,1.705329,1.932845,1.911558,1.926812,1.719204,1.592067,1.926859,1.873065,1.697648,13
1.662623,1.6427,1.704824,1.979855,1.799398,1.305686,1.653702,1.550792,1.608469,1.434668,1.259769,1.51081,1.765949,1.431764,13
1.635557,1.636635,1.694193,1.983672,1.777827,1.241958,1.63641,1.548429,1.568466,1.398122,1.243728,1.524264,1.733764,1.411613,13
1.745189,1.124071,1.269578,2.192919,1.84183,1.525695,1.097775,1.050786,1.470818,1.613849,0.438072,1.072327,1.852486,1.62544,13
1.631291,1.646641,1.67927,1.949437,1.771893,1.260345,1.616335,1.540262,1.55994,1.412436,1.212945,1.53181,1.726919,1.429594,13
1.618152,1.63799,1.666735,1.95052,1.758096,1.208562,1.609474,1.536938,1.519817,1.39406,1.203947,1.528885,1.701311,1.414674,13
1.675495,1.184699,1.134633,2.211535,1.760945,1.535941,1.055244,1.141545,1.524079,1.606369,0.308066,1.184658,1.752965,1.624233,13
1.753537,1.105709,1.267446,2.22056,1.842073,1.560269,1.086163,1.053957,1.498784,1.626886,0.409031,1.072016,1.851822,1.632506,13
1.638269,1.635287,1.67944,1.965301,1.776669,1.259718,1.62936,1.536099,1.563851,1.403064,1.22951,1.510864,1.741774,1.414225,13
1.623204,1.65496,1.680848,1.954148,1.765107,1.243134,1.613949,1.539761,1.543232,1.408756,1.210065,1.533675,1.718371,1.426802,13
1.634174,1.273469,1.092827,2.194713,1.731744,1.524629,1.088418,1.218492,1.594068,1.560206,0.357769,1.243278,1.670841,1.563879,13
1.694428,1.216409,1.229686,2.15106,1.792762,1.550763,1.081505,1.099422,1.488282,1.65332,0.371639,1.137173,1.785607,1.65956,13
1.619604,1.649969,1.679479,1.967842,1.763194,1.222163,1.633298,1.551688,1.550767,1.371438,1.235415,1.525306,1.708432,1.382221,13
1.613791,1.663004,1.673455,1.950926,1.759061,1.210471,1.619276,1.553504,1.525005,1.373026,1.217759,1.550755,1.698453,1.398301,13
1.718087,1.15463,1.20496,2.179644,1.809861,1.524013,1.07597,1.076862,1.475034,1.620701,0.372225,1.120827,1.821136,1.63835,13
1.782164,1.091375,1.317697,2.200645,1.868938,1.542211,1.089351,1.060028,1.444056,1.695171,0.474345,1.100461,1.883709,1.718835,13
1.646092,1.662794,1.687696,1.953082,1.782759,1.301184,1.638624,1.549914,1.599166,1.43203,1.234274,1.525693,1.737282,1.431275,13
1.611817,1.648819,1.663892,1.960177,1.751215,1.240972,1.60576,1.54074,1.554785,1.399775,1.19845,1.533276,1.699479,1.415125,13
1.639052,1.24936,1.091912,2.218155,1.724492,1.558495,1.063034,1.216482,1.620496,1.588591,0.304824,1.241301,1.676962,1.591434,13
1.758841,1.12427,1.253414,2.193164,1.848462,1.529918,1.093203,1.038987,1.478472,1.62053,0.412075,1.070506,1.864989,1.630003,13
1.671176,1.639908,1.719318,2.000189,1.806741,1.266528,1.658149,1.549363,1.590642,1.432117,1.269415,1.517152,1.772239,1.434754,13
1.63637,1.625894,1.661399,1.958901,1.766472,1.246401,1.604958,1.511166,1.547437,1.419889,1.193592,1.508563,1.746753,1.43681,13
1.78889,1.099932,1.291808,2.194199,1.873035,1.571012,1.11458,1.021443,1.499142,1.652282,0.460193,1.053298,1.910409,1.655477,13
1.780382,1.098916,1.257569,2.225947,1.853281,1.595863,1.081564,1.028492,1.52516,1.667568,0.377941,1.061546,1.886109,1.665438,13
1.649275,1.63303,1.677727,1.979277,1.780779,1.276357,1.620844,1.528222,1.582698,1.433824,1.213693,1.519148,1.751881,1.442646,13
1.67444,1.628094,1.678967,1.998147,1.799994,1.241952,1.636788,1.52936,1.560815,1.418828,1.234804,1.533659,1.785998,1.438059,13
1.730265,1.131574,1.16616,2.28117,1.788537,1.602246,1.066484,1.125127,1.58573,1.639156,0.331609,1.164232,1.814137,1.6432,13
1.805522,1.08391,1.297531,2.245135,1.877875,1.604896,1.113743,1.026916,1.53496,1.665101,0.459139,1.040462,1.915629,1.657059,13
1.689085,1.624328,1.697975,1.99719,1.815419,1.29282,1.655773,1.53454,1.603892,1.439543,1.258158,1.509686,1.802309,1.440592,13
1.656904,1.628151,1.662782,1.977137,1.78195,1.235516,1.624505,1.518368,1.552557,1.410463,1.214321,1.521074,1.768017,1.426369,13
1.745261,1.129198,1.187539,2.208373,1.820292,1.533816,1.08709,1.06555,1.504894,1.60665,0.363261,1.114679,1.849263,1.617391,13
1.777141,1.094541,1.237107,2.235838,1.846113,1.583535,1.087183,1.035031,1.516956,1.653674,0.386286,1.06557,1.8875,1.653251,13
1.86641,1.810805,1.889694,2.159371,1.984182,1.516645,1.840135,1.730598,1.800514,1.649054,1.493293,1.69892,1.96463,1.642219,13
1.802908,1.770194,1.807296,2.10309,1.91758,1.440326,1.768427,1.671512,1.7184,1.590444,1.401241,1.670927,1.907009,1.601462,13
1.751317,1.107257,1.190273,2.247932,1.813714,1.590674,1.069642,1.072566,1.557581,1.635982,0.319369,1.11206,1.844672,1.635382,13
1.796378,1.105552,1.277368,2.256356,1.864829,1.641084,1.106388,1.054057,1.581172,1.68388,0.436241,1.051275,1.889079,1.663466,13
1.762009,1.734203,1.788226,2.073826,1.885172,1.400687,1.739536,1.64249,1.701958,1.547287,1.366709,1.624895,1.859502,1.548235,13
1.695097,1.635308,1.705314,2.01997,1.819201,1.302167,1.648544,1.537888,1.609946,1.468743,1.249099,1.53175,1.808458,1.476759,13
1.782492,1.097184,1.2239,2.290296,1.833089,1.66193,1.075927,1.07747,1.596392,1.702026,0.363031,1.109285,1.87936,1.692629,13
1.760829,1.115924,1.200574,2.204588,1.837257,1.533228,1.113727,1.061182,1.501951,1.6352,0.420071,1.069995,1.845038,1.625513,13
1.67749,1.629133,1.695857,1.9964,1.80497,1.285553,1.6455,1.535697,1.601137,1.44396,1.245441,1.519378,1.785177,1.448074,13
1.632185,1.639784,1.647744,1.945515,1.755077,1.299038,1.598133,1.508947,1.581428,1.450407,1.175187,1.498442,1.74012,1.452415,13
1.852788,1.092289,1.402565,2.237489,1.937319,1.61107,1.182182,1.036399,1.525697,1.680878,0.618512,1.040006,1.9828,1.678308,13
1.656091,1.559848,1.602464,2.107986,1.564905,1.580588,1.530143,1.494242,1.759958,1.872505,1.143956,1.524273,1.952557,1.89642,13
1.678654,1.635595,1.720557,2.003573,1.813758,1.285445,1.661065,1.550034,1.599939,1.438449,1.273612,1.513502,1.786063,1.440693,13
1.632794,1.629808,1.683585,1.968701,1.771686,1.217514,1.606902,1.526023,1.523611,1.412584,1.209917,1.528663,1.74363,1.446178,13
1.713873,1.166319,1.163038,2.260567,1.772264,1.647002,1.047948,1.175994,1.596262,1.699246,0.340343,1.215394,1.790334,1.710254,13
1.667517,1.443082,1.370624,2.188988,1.832331,1.433929,1.3801,1.414768,1.769942,1.408077,0.905627,1.410196,1.705385,1.43045,13
1.677972,1.62241,1.711186,2.008282,1.811995,1.243158,1.644511,1.545295,1.563378,1.43932,1.253929,1.536707,1.775105,1.458526,13
1.711736,1.715856,1.747532,2.021637,1.837852,1.359013,1.683202,1.603745,1.628856,1.525013,1.301814,1.601985,1.820031,1.54624,13
1.73215,1.109559,1.197916,2.239867,1.80023,1.580708,1.043818,1.068997,1.520867,1.660158,0.29638,1.113456,1.83538,1.67062,13
1.766578,1.128064,1.247882,2.209774,1.844408,1.566325,1.072178,1.041581,1.489918,1.676277,0.381976,1.090463,1.881045,1.689209,13
1.760156,1.708711,1.790645,2.070763,1.88533,1.355057,1.724762,1.634108,1.639267,1.54834,1.361908,1.629279,1.864093,1.575647,13
1.727132,1.682174,1.752263,2.041408,1.852743,1.319035,1.681529,1.586066,1.598673,1.511791,1.306731,1.59376,1.85164,1.547187,13
1.786396,1.095341,1.297522,2.218632,1.867553,1.572747,1.094896,1.031817,1.487564,1.671117,0.451529,1.076609,1.908946,1.685935,13
1.741484,1.160603,1.204714,2.201247,1.822683,1.545166,1.076402,1.073865,1.491942,1.655127,0.380179,1.120207,1.849272,1.670656,13
1.638751,1.619109,1.665176,1.963175,1.76989,1.196382,1.614628,1.521742,1.512335,1.394445,1.215325,1.532608,1.756768,1.432346,13
1.64413,1.631691,1.655828,1.955637,1.771299,1.1992,1.611307,1.514168,1.498663,1.398694,1.205516,1.528264,1.768134,1.436624,13
1.766565,1.13368,1.279789,2.18279,1.855621,1.536558,1.104206,1.035503,1.468643,1.65059,0.452719,1.079428,1.891667,1.665473,13
1.751599,1.173197,1.227819,2.184754,1.838503,1.527216,1.091702,1.068847,1.471466,1.647933,0.413337,1.127427,1.863074,1.668968,13
1.620469,1.606344,1.654666,1.937281,1.751322,1.216737,1.59928,1.506972,1.5258,1.402069,1.193954,1.501686,1.738943,1.42799,13
1.622806,1.619471,1.648979,1.943136,1.751599,1.229464,1.590048,1.501405,1.520131,1.417457,1.179021,1.505951,1.744139,1.447018,13
1.751386,1.163013,1.250817,2.17472,1.840547,1.552237,1.095523,1.061051,1.487528,1.665409,0.430224,1.10577,1.866086,1.678543,13
1.747188,1.181503,1.230719,2.181091,1.835877,1.529029,1.094236,1.072127,1.477241,1.649518,0.419019,1.11928,1.856673,1.665716,13
1.606998,1.609839,1.645918,1.939797,1.738482,1.221877,1.593173,1.505007,1.528448,1.400497,1.185068,1.494632,1.725887,1.42408,13
1.627281,1.619263,1.675984,1.953268,1.764997,1.201001,1.598424,1.519817,1.497019,1.417547,1.199998,1.51963,1.732857,1.453818,13
1.67649,1.22703,1.087024,2.249221,1.737935,1.606502,1.036216,1.198018,1.605478,1.672827,0.259833,1.241963,1.738342,1.683108,13
1.732506,1.18472,1.197377,2.187586,1.817068,1.533454,1.077818,1.0854,1.491901,1.648017,0.375319,1.135634,1.834195,1.664662,13
1.650808,1.621503,1.630489,1.93057,1.764446,1.294238,1.616262,1.504668,1.600508,1.430605,1.188805,1.48972,1.763791,1.422343,13
1.649618,1.598314,1.633346,1.955513,1.762631,1.253794,1.602325,1.491811,1.550189,1.44935,1.175362,1.477439,1.750146,1.447744,13
1.824253,1.177098,1.257389,2.214651,1.89493,1.643033,1.194724,1.100104,1.610569,1.68113,0.573714,1.110626,1.930159,1.658666,13
1.859446,1.181465,1.338268,2.283169,1.920932,1.700884,1.194719,1.111488,1.644959,1.739651,0.60166,1.112931,1.956986,1.711351,13
2.121566,1.691643,2.057467,2.605012,2.28795,1.345056,2.018947,1.930483,1.644623,1.713086,1.976862,1.885386,1.799875,1.678558,26
1.919085,1.907603,1.905502,2.597298,2.135566,1.611364,2.019035,2.13788,1.820695,1.753197,1.951453,2.075462,1.293324,1.686215,26
1.994497,1.592321,1.968275,2.491438,2.185355,1.08484,1.916867,1.852314,1.426364,1.572102,1.882057,1.818624,1.637344,1.575731,26
2.007181,1.616246,2.009102,2.509872,2.203695,1.10382,1.92818,1.87065,1.433125,1.581227,1.902721,1.842802,1.658963,1.59419,26
2.034196,1.653527,2.009586,2.553874,2.207542,1.235697,1.958782,1.922517,1.56507,1.669515,1.919496,1.879019,1.610457,1.634483,26
2.535235,2.486611,2.763014,2.664381,2.623521,2.285922,2.671058,2.678887,2.449505,2.634808,2.667814,2.666888,2.372422,2.652841,26
2.557719,2.543806,2.820754,2.699291,2.659113,2.301189,2.690834,2.711764,2.439606,2.647412,2.707949,2.731162,2.45678,2.70714,26
2.559472,2.547228,2.825218,2.701931,2.661777,2.303692,2.693201,2.715514,2.44144,2.650237,2.711126,2.734793,2.458003,2.710681,26
2.555265,2.53521,2.809967,2.694142,2.653949,2.29404,2.685973,2.702616,2.433935,2.640665,2.701145,2.72309,2.45712,2.699395,26
1.991987,1.694692,2.034419,2.486786,2.208602,1.069978,1.950528,1.920867,1.363685,1.579341,1.935556,1.916447,1.681167,1.64916,26
1.936735,1.615663,1.966876,2.492307,2.136982,1.04408,1.895423,1.896267,1.360711,1.574782,1.879015,1.878848,1.545028,1.614391,26
1.964801,1.626121,1.999858,2.518007,2.16056,1.098842,1.912803,1.909718,1.417978,1.600773,1.897005,1.887144,1.554472,1.62269,26
1.774056,1.950146,2.074315,2.645613,2.03883,1.589206,2.084908,2.217768,1.705545,1.868973,2.07118,2.199681,1.146725,1.90282,26
1.845679,1.64491,1.972221,2.491044,2.044105,1.154693,1.903074,1.960516,1.459125,1.645228,1.894532,1.934188,1.371888,1.668746,26
1.900633,1.6792,1.955681,2.476378,2.112949,1.078799,1.90782,1.924587,1.415722,1.533554,1.888831,1.914022,1.529222,1.586744,26
1.928306,1.719609,2.022703,2.481862,2.152358,1.090885,1.948785,1.95933,1.412157,1.549857,1.935656,1.950259,1.558536,1.612946,26
1.79344,1.682246,1.863504,2.455806,1.726045,1.649566,1.845151,1.893037,1.886454,2.136424,1.813481,1.883537,1.695081,2.113154,26
2.0281,1.643056,2.023584,2.551839,2.207471,1.203471,1.947683,1.912447,1.524786,1.654552,1.918563,1.879928,1.625819,1.638353,26
2.053263,1.641346,2.062393,2.559133,2.242178,1.145888,1.966974,1.923645,1.474737,1.65274,1.94675,1.894335,1.665182,1.658102,26
1.948596,1.586534,1.942514,2.489138,2.139665,1.023674,1.877358,1.85575,1.340568,1.569608,1.858381,1.850556,1.603202,1.614231,26
1.950889,1.622074,2.049083,2.502484,1.944894,1.461885,1.906406,1.865644,1.655008,2.07772,1.91339,1.882337,1.937069,2.128562,26
2.016361,1.62987,1.993759,2.515534,2.205135,1.122816,1.940975,1.894034,1.423126,1.624885,1.916157,1.87416,1.688622,1.657615,26
1.980541,1.617543,1.973573,2.482542,2.180265,1.018833,1.922365,1.880245,1.341852,1.557381,1.898562,1.867076,1.642742,1.6065,26
2.531812,2.478139,2.747484,2.657549,2.616833,2.265917,2.659437,2.658942,2.424774,2.614636,2.657829,2.66243,2.401979,2.645393,26
1.930308,1.59153,2.019514,2.492629,1.915957,1.487787,1.899311,1.843653,1.697651,2.063172,1.89556,1.828725,1.911593,2.086653,26
2.008984,1.679607,2.044481,2.511604,2.221966,1.030026,1.964777,1.931863,1.348307,1.565763,1.952386,1.926861,1.684364,1.637387,26
1.937555,1.60109,1.923029,2.46991,2.131358,1.06501,1.863401,1.854978,1.322316,1.593515,1.843248,1.84552,1.605407,1.646527,26
1.895133,1.672213,1.906628,2.480758,2.09339,1.165229,1.848824,1.89274,1.388211,1.596238,1.830923,1.886881,1.548211,1.64721,26
1.942339,1.696932,1.977638,2.49462,2.154494,1.101511,1.908916,1.922121,1.380545,1.55905,1.895317,1.922367,1.613387,1.628595,26
1.902585,1.615295,1.950853,2.47906,2.103622,1.048431,1.880319,1.901454,1.341471,1.58933,1.868993,1.888346,1.50344,1.639648,26
2.054837,1.654912,2.091737,2.549758,2.258635,1.101209,1.981392,1.92524,1.432052,1.628497,1.967203,1.907396,1.715829,1.659021,26
1.995742,1.631593,2.012663,2.5452,2.184193,1.137289,1.913227,1.901094,1.44685,1.62271,1.899952,1.88995,1.620685,1.644582,26
2.042086,1.631592,2.036333,2.517938,2.235908,1.089581,1.955898,1.882079,1.431254,1.590738,1.928662,1.863523,1.698172,1.607642,26
1.946053,1.647755,1.932696,2.46909,2.14523,1.06241,1.893892,1.870375,1.351995,1.539441,1.867141,1.872182,1.63855,1.598027,26
1.98342,1.644743,1.960237,2.467847,2.179545,1.055008,1.920009,1.854182,1.371598,1.532156,1.887644,1.857701,1.697618,1.582039,26
1.949412,1.650679,1.989718,2.472669,2.158533,1.076242,1.914064,1.893205,1.392554,1.552288,1.891405,1.875438,1.576257,1.58667,26
1.954499,1.621544,1.998877,2.505217,2.137406,1.151689,1.934806,1.92898,1.489853,1.679677,1.915198,1.897376,1.489532,1.684398,26
1.962831,1.650954,1.964974,2.489044,2.165335,1.025934,1.931277,1.909162,1.362886,1.538677,1.906162,1.898493,1.611534,1.592033,26
1.91997,1.658616,1.932775,2.475867,2.123274,1.06059,1.893291,1.893526,1.375524,1.531879,1.871617,1.893823,1.588018,1.593368,26
1.955903,1.702255,2.007413,2.513192,2.172163,1.091134,1.930734,1.946505,1.398147,1.556273,1.920332,1.93997,1.601614,1.622831,26
1.702953,1.737518,1.939452,2.484747,1.870123,1.365682,1.970739,2.014053,1.561456,1.826641,1.948842,2.028981,1.349999,1.872271,26
1.755906,1.763531,1.992044,2.511496,1.928401,1.347092,2.015194,2.052871,1.557013,1.826615,1.997387,2.067145,1.391611,1.879655,26
1.906251,1.724025,1.913026,2.559736,2.148479,1.227126,1.933613,2.017561,1.458026,1.563171,1.911946,2.008353,1.37927,1.612246,26
2.035582,1.651405,2.05951,2.546438,2.229415,1.135136,1.9605,1.915861,1.464197,1.61489,1.941746,1.898087,1.668587,1.630592,26
1.654984,1.830893,1.962769,2.486664,1.847014,1.454404,2.022478,2.104969,1.71464,1.817904,1.982299,2.068731,1.075976,1.808677,26
1.944675,1.564934,2.019885,2.489377,1.922944,1.483491,1.884103,1.824048,1.678068,2.08445,1.877754,1.825108,1.914287,2.110431,26
1.8518,1.620268,1.933414,2.444308,1.824434,1.467668,1.851718,1.846083,1.695765,2.053523,1.840821,1.860128,1.799511,2.078769,26
1.92045,1.632764,2.035993,2.484817,1.915552,1.451155,1.902823,1.888446,1.660653,2.086946,1.908802,1.897245,1.863419,2.130533,26
2.535426,2.496294,2.777453,2.670061,2.629403,2.272896,2.668956,2.681243,2.426109,2.627719,2.675309,2.684432,2.401063,2.666426,26
