@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.50361,1.912467,1.526629,1.558173,1.891067,1.443615,1.095269,1.148505,1.463508,1.545344,1.489894,1.523046,1.509228,1.640773,1.058801,1.466416,10
1.876484,1.817233,1.930659,1.954211,1.581629,1.807459,1.573305,1.646344,1.81792,1.896929,1.865646,1.915309,1.869274,1.437753,1.490868,1.834733,10
1.876496,1.818672,1.929294,1.951285,1.5966,1.808641,1.56644,1.642827,1.823422,1.897199,1.862517,1.912368,1.872379,1.453471,1.49547,1.838075,10
1.506044,1.821414,1.496863,1.47268,1.937962,1.460847,1.040603,1.035847,1.442082,1.530827,1.426894,1.433724,1.526384,1.643222,1.041783,1.442534,10
1.463894,1.904601,1.486028,1.527736,1.869243,1.445971,1.113572,1.104354,1.443224,1.516107,1.481498,1.488104,1.50639,1.682375,1.01672,1.428135,10
1.824521,1.825722,1.875207,1.915405,1.548831,1.820996,1.599496,1.606478,1.807659,1.861663,1.861389,1.876494,1.879162,1.475142,1.44337,1.786605,10
1.840536,1.8725,1.885972,1.94665,1.563146,1.867629,1.657078,1.649377,1.854174,1.88109,1.906557,1.910506,1.92485,1.540345,1.486195,1.81178,10
1.532584,1.807066,1.524284,1.470991,1.974305,1.462946,1.026051,1.029397,1.440594,1.545434,1.419335,1.431254,1.532381,1.685599,1.066744,1.465321,10
1.469285,1.923517,1.49934,1.547055,1.877596,1.441806,1.113719,1.13,1.453342,1.521991,1.490686,1.507407,1.507079,1.661967,1.025438,1.440244,10
1.838441,1.804832,1.886926,1.922387,1.508079,1.801065,1.574869,1.610051,1.790755,1.867011,1.851026,1.882258,1.851789,1.445941,1.446454,1.789963,10
1.82398,1.823797,1.878281,1.919741,1.534939,1.802258,1.581719,1.609473,1.798265,1.859409,1.854575,1.880436,1.861885,1.458546,1.441556,1.787,10
1.481985,1.879412,1.516537,1.515703,1.884527,1.432518,1.091574,1.093385,1.425527,1.518645,1.462617,1.47721,1.513298,1.651078,1.014309,1.440084,10
1.49222,1.832179,1.491811,1.485022,1.949657,1.448406,1.043987,1.044366,1.439369,1.523242,1.435798,1.444866,1.511779,1.702589,1.039461,1.442901,10
1.846377,1.828652,1.89078,1.940533,1.483061,1.819653,1.600583,1.631548,1.81032,1.880704,1.872326,1.900327,1.864123,1.468026,1.464212,1.798727,10
1.840011,1.833323,1.887851,1.931604,1.541236,1.82517,1.597615,1.625405,1.824028,1.876362,1.869119,1.893272,1.882707,1.460029,1.466249,1.803992,10
1.636714,1.855071,1.608395,1.513935,1.959046,1.552846,1.092914,1.169316,1.549728,1.642234,1.497747,1.542275,1.61391,1.52634,1.181545,1.56063,10
1.5036,1.973443,1.490934,1.607999,1.910574,1.485875,1.140544,1.209348,1.53361,1.57332,1.541533,1.571582,1.515025,1.71505,1.116961,1.477209,10
1.807616,1.911652,1.85215,1.863435,1.633569,1.754729,1.487063,1.547092,1.753475,1.819213,1.788325,1.831074,1.81972,1.210221,1.405208,1.762116,10
1.830317,1.901221,1.86281,1.870666,1.650892,1.79182,1.514466,1.552515,1.777724,1.847925,1.801588,1.83387,1.845059,1.177149,1.42681,1.774859,10
1.96091,2.037708,1.991932,2.017048,1.753257,1.932405,1.684628,1.718992,1.917896,1.973248,1.947983,1.976558,1.801107,1.366594,1.599458,1.911523,10
1.852366,1.933127,1.884878,1.906691,1.6115,1.820946,1.559266,1.590097,1.800002,1.872036,1.836106,1.865403,1.860848,1.180367,1.4521,1.792754,10
1.955595,2.012994,1.988184,2.001136,1.786777,1.935882,1.67832,1.698372,1.915716,1.971572,1.935769,1.957906,1.82252,1.332707,1.585933,1.90666,10
1.875674,1.922346,1.902813,1.918362,1.676916,1.83765,1.550054,1.59543,1.831525,1.891706,1.840261,1.87449,1.87928,1.217954,1.494674,1.826215,10
2.03468,2.123671,2.060189,2.100119,1.837001,2.018234,1.770116,1.806983,2.02166,2.060912,2.032209,2.060425,1.873767,1.482976,1.709499,2.001182,10
1.85293,1.911443,1.893631,1.887582,1.692256,1.830537,1.561541,1.566911,1.793051,1.86378,1.823514,1.840936,1.884563,1.189521,1.43948,1.793028,10
1.863078,1.927571,1.897848,1.90227,1.705477,1.861282,1.590022,1.588101,1.82101,1.862537,1.847574,1.857766,1.917499,1.208582,1.470768,1.810883,10
1.913377,2.028809,1.945456,1.996649,1.673426,1.898202,1.644701,1.684105,1.901726,1.944072,1.923244,1.953976,1.930295,1.301012,1.563144,1.879026,10
2.003629,2.095983,2.025042,2.073011,1.715508,1.976103,1.746384,1.782761,1.965535,2.031349,2.00476,2.03522,1.825213,1.435074,1.654731,1.948087,10
1.866933,1.923688,1.892845,1.912869,1.655518,1.844516,1.565873,1.590918,1.824055,1.885519,1.84278,1.867769,1.882879,1.190598,1.479209,1.81157,10
1.899488,1.984013,1.906799,1.963802,1.759477,1.88378,1.61065,1.673555,1.910018,1.936501,1.897127,1.932194,1.931384,1.268089,1.564146,1.862579,10
2.053214,1.631317,2.010331,1.991803,2.012982,2.035568,1.691532,1.707767,2.011147,2.052636,1.949531,1.959508,2.069767,1.553124,1.721083,1.984724,10
1.980862,2.152703,1.987403,2.099026,1.80702,1.987975,1.753685,1.826474,2.041858,2.039553,2.034026,2.071937,2.022467,1.42779,1.703431,1.969769,10
2.014123,1.795151,1.97891,2.031235,1.920143,2.008945,1.69554,1.7473,2.028797,2.041721,1.976849,2.002147,2.034524,1.519942,1.720249,1.975376,10
1.956877,1.839701,1.934341,1.982605,1.849532,1.931541,1.618908,1.692333,1.959799,1.983961,1.915488,1.952948,1.966373,1.383753,1.64239,1.915889,10
1.87262,1.880517,1.870462,1.894524,1.774249,1.854011,1.54992,1.592663,1.859029,1.897867,1.835483,1.86109,1.904089,1.272497,1.515792,1.822586,10
2.212472,1.729648,2.16387,2.221193,2.150018,2.2272,1.931824,1.964016,2.229009,2.232435,2.177161,2.191427,2.239211,1.782834,1.947914,2.173759,10
2.221601,1.640752,2.180723,2.219019,2.171834,2.245646,1.951811,1.947504,2.213095,2.230697,2.180768,2.180963,2.250539,1.839447,1.940854,2.179794,10
2.073644,1.807634,2.077765,2.055329,2.149481,2.08223,1.813358,1.77143,2.016598,2.07091,2.026014,2.014242,2.126276,1.646065,1.724248,2.018072,10
1.87409,1.781703,1.874607,1.989113,1.727446,1.892866,1.639496,1.679767,1.915097,1.930711,1.932009,1.949113,1.907009,1.919163,1.557289,1.848595,10
2.64402,2.482116,2.660162,2.570321,2.56432,2.667512,2.490698,2.465941,2.630653,2.662818,2.668134,2.676049,2.720959,2.446559,2.376357,2.623807,10
2.06606,1.786698,2.063608,2.034151,2.170004,2.073048,1.79198,1.753529,2.009034,2.048706,2.010484,1.997614,2.126338,1.691253,1.727412,2.012779,10
1.798275,1.654331,1.821907,1.801227,2.122938,1.82006,1.558988,1.47637,1.75944,1.814019,1.794071,1.767985,1.892497,1.889934,1.431764,1.764672,10
2.039215,1.368014,2.071387,2.072459,1.988398,2.069972,1.862446,1.791378,2.017213,2.059131,2.063001,2.039757,2.129903,2.094457,1.726088,2.016384,10
2.131015,1.57575,2.112682,2.031379,2.131681,2.118558,1.797031,1.738614,2.02831,2.105604,2.006888,1.987939,2.156044,1.722517,1.766674,2.050802,10
1.834868,1.643808,1.852424,1.904317,1.700464,1.809325,1.543402,1.579532,1.814638,1.870063,1.841301,1.864696,1.845935,1.836704,1.478591,1.797543,10
1.910653,1.65989,1.884866,1.859545,1.82961,1.893323,1.529272,1.521628,1.851063,1.910034,1.810433,1.815048,1.916401,1.422687,1.54254,1.843379,10
1.882254,1.942652,1.901864,1.930634,1.690665,1.860786,1.57241,1.608305,1.858934,1.905485,1.860523,1.88833,1.896625,1.297766,1.521971,1.841175,10
1.958896,2.075412,1.986133,2.047885,1.732472,1.943843,1.691112,1.74025,1.957523,1.991466,1.971556,2.006165,1.970455,1.357779,1.629949,1.932425,10
1.900792,1.960573,1.940973,1.947156,1.710016,1.831523,1.559049,1.626901,1.829356,1.909545,1.854417,1.90265,1.879464,1.221062,1.508648,1.848869,10
2.458271,2.557713,2.456954,2.512508,2.331991,2.453032,2.271474,2.294985,2.43747,2.447343,2.486227,2.499407,2.495371,2.107061,2.228999,2.416216,10
1.985408,2.05469,1.994635,2.048546,1.775555,1.967839,1.689563,1.738944,1.979586,2.013259,1.974127,2.007401,1.986397,1.402754,1.664793,1.953828,10
1.911975,1.591789,1.925429,1.891716,1.840019,1.882494,1.572386,1.563351,1.829728,1.904455,1.835373,1.844579,1.925613,1.411377,1.517701,1.849116,10
2.173964,1.39909,2.114114,2.145909,1.961194,2.175091,1.825157,1.849346,2.142226,2.171674,2.087591,2.098272,2.154799,1.955698,1.858539,2.103243,10
1.855951,1.947651,1.896943,1.915373,1.681318,1.861538,1.613082,1.600303,1.824031,1.878964,1.86247,1.86955,1.90927,1.237213,1.460432,1.804473,10
1.844052,1.885394,1.894033,1.862444,1.721957,1.755031,1.471917,1.53699,1.741021,1.842301,1.770173,1.818402,1.82587,1.200278,1.413773,1.781173,10
1.932456,1.687113,1.945142,2.038032,1.845891,1.968113,1.735251,1.754395,1.973976,1.961313,1.994211,2.006708,2.013718,1.590074,1.643306,1.928597,10
2.118382,1.546542,2.090638,2.097562,2.090065,2.136565,1.834145,1.816583,2.08811,2.106252,2.065763,2.059841,2.163764,1.736498,1.810355,2.071028,10
1.981299,1.312483,2.01387,1.936565,1.884462,1.908311,1.632252,1.631655,1.867424,1.967467,1.884902,1.902544,1.986483,1.860793,1.603963,1.925183,10
1.853979,1.642322,1.874563,1.837281,1.75437,1.794905,1.476056,1.507559,1.761995,1.84666,1.764045,1.793149,1.852249,1.25695,1.437499,1.786094,10
2.198248,1.760514,2.162199,2.172155,2.271399,2.223802,1.928054,1.900486,2.160538,2.181581,2.143562,2.132475,2.243976,1.789536,1.897589,2.150002,10
1.923964,1.70253,1.914917,1.943855,1.800291,1.91288,1.597289,1.627842,1.906625,1.933837,1.88483,1.905136,1.942566,1.44045,1.591181,1.883777,10
1.920847,1.979884,1.937468,1.981065,1.711693,1.908579,1.630323,1.665474,1.91187,1.948981,1.913013,1.939617,1.937318,1.357719,1.580319,1.885871,10
1.847075,1.893282,1.86353,1.879148,1.693934,1.844377,1.547609,1.551676,1.820521,1.8674,1.822129,1.83466,1.883126,1.240566,1.467219,1.797211,10
1.922522,1.990074,1.927885,1.964715,1.740193,1.9168,1.621829,1.64513,1.913621,1.950216,1.903422,1.923291,1.941481,1.387781,1.58608,1.884299,10
2.09653,1.857074,2.112765,2.101665,2.097154,2.070219,1.802795,1.820271,2.034335,2.078069,2.044438,2.060919,2.118406,1.540894,1.750993,2.04464,10
1.960466,1.850429,1.95516,1.978622,1.796474,1.939787,1.628565,1.66299,1.939325,1.978979,1.915317,1.939082,1.963771,1.475549,1.629535,1.917764,10
2.055917,1.902669,2.040719,2.089982,1.898221,2.055355,1.760503,1.789512,2.061905,2.082068,2.033726,2.052549,2.066809,1.635831,1.764585,2.025279,10
1.887901,1.896695,1.901283,1.919996,1.708434,1.851336,1.5477,1.595237,1.852259,1.905554,1.845237,1.878369,1.887162,1.314455,1.525988,1.842881,10
1.821519,1.809266,1.836793,1.845895,1.684005,1.801608,1.495541,1.516551,1.786608,1.839631,1.783972,1.804106,1.848036,1.249477,1.436353,1.77069,10
1.895536,1.821729,1.900845,1.930052,1.736105,1.878224,1.576791,1.608963,1.877538,1.917934,1.866472,1.890118,1.910431,1.401925,1.550303,1.856088,10
1.80604,1.812428,1.825685,1.808684,1.722753,1.798513,1.49462,1.477104,1.757248,1.819348,1.762349,1.765126,1.853458,1.272791,1.398591,1.745395,10
1.879173,1.918981,1.895228,1.919926,1.696104,1.851806,1.556303,1.598032,1.854435,1.901855,1.849612,1.87925,1.889748,1.316967,1.520053,1.836857,10
1.887551,1.633185,1.883961,1.880358,1.793582,1.874264,1.553001,1.55814,1.845519,1.895475,1.828123,1.838998,1.912761,1.380463,1.517852,1.83144,10
2.118849,1.295518,2.137088,2.104909,2.018698,2.116787,1.874487,1.832194,2.064714,2.118385,2.081002,2.07235,2.176123,2.011666,1.794094,2.076663,10
1.80571,1.785507,1.827474,1.820413,1.699931,1.788248,1.48573,1.488567,1.757813,1.819183,1.764081,1.776906,1.841514,1.237586,1.401653,1.748915,10
1.815183,1.738245,1.831756,1.828371,1.71631,1.801387,1.49529,1.495957,1.770765,1.82844,1.77362,1.784801,1.850248,1.268031,1.419268,1.760251,10
1.816518,1.776257,1.844886,1.828177,1.731363,1.805579,1.514746,1.498408,1.761167,1.826915,1.778287,1.783058,1.86208,1.271428,1.405412,1.757722,10
1.803569,1.8134,1.828131,1.809053,1.70113,1.769619,1.462796,1.477363,1.740175,1.812499,1.746484,1.76577,1.828646,1.204759,1.387247,1.741102,10
1.873593,1.90251,1.887677,1.910011,1.701945,1.84471,1.544564,1.5857,1.846853,1.895576,1.840171,1.86938,1.882458,1.326677,1.513925,1.830777,10
1.854346,1.873123,1.86574,1.889819,1.699145,1.836531,1.5339,1.562235,1.832482,1.877853,1.825916,1.848688,1.87348,1.320324,1.492909,1.811801,10
1.973167,1.674631,1.962336,1.982822,1.843672,1.952897,1.639997,1.673621,1.94558,1.984996,1.920828,1.943717,1.979321,1.488393,1.639003,1.927069,10
1.833582,1.840954,1.850786,1.864948,1.682304,1.803548,1.499105,1.534273,1.797476,1.852382,1.795829,1.823098,1.846883,1.271126,1.455603,1.786629,10
1.827506,1.789057,1.846949,1.825546,1.715216,1.798524,1.485932,1.493807,1.762415,1.832894,1.764395,1.780514,1.850937,1.202789,1.414606,1.762493,10
1.951203,1.55048,1.937751,1.906199,1.86895,1.908994,1.565176,1.588159,1.874702,1.941584,1.843821,1.864171,1.945821,1.397102,1.575079,1.881852,10
1.84985,1.873451,1.866451,1.883346,1.687647,1.819834,1.517237,1.557169,1.814142,1.867799,1.811353,1.841019,1.861446,1.219506,1.471808,1.80095,10
1.834396,1.921253,1.878382,1.880884,1.692802,1.814756,1.550595,1.558638,1.787356,1.851332,1.818121,1.836117,1.872075,1.248157,1.430815,1.784425,10
1.83656,1.966008,1.879455,1.923088,1.634993,1.813825,1.565384,1.609687,1.818977,1.867743,1.84925,1.882578,1.865522,1.218701,1.460864,1.800505,10
1.909715,1.994383,1.927431,1.988789,1.694769,1.902499,1.636916,1.679894,1.915629,1.945263,1.920764,1.950287,1.934682,1.368162,1.579514,1.882723,10
1.947892,2.048662,1.965492,2.031403,1.719707,1.951944,1.693956,1.72568,1.96259,1.986071,1.968414,1.992228,1.978108,1.431027,1.630094,1.923921,10
2.178048,1.725482,2.14804,2.072301,2.115758,2.160329,1.81646,1.788306,2.079518,2.13612,2.036903,2.030132,2.053279,1.617494,1.82362,2.094054,10
1.89931,1.9453,1.910749,1.948361,1.71729,1.882887,1.592876,1.627829,1.887207,1.926869,1.88254,1.90832,1.914141,1.403958,1.559164,1.86484,10
2.082307,1.625402,2.067272,2.104839,1.96666,2.068178,1.777075,1.813061,2.06074,2.092749,2.042802,2.066478,2.086318,1.673283,1.775666,2.044628,10
1.920435,1.91604,1.928887,1.972382,1.728525,1.894929,1.606435,1.658283,1.908156,1.947133,1.901041,1.934401,1.926487,1.437211,1.589065,1.888675,10
1.9078,1.989519,1.928083,1.982303,1.68271,1.896996,1.630716,1.671422,1.907527,1.941396,1.914577,1.943285,1.930626,1.395493,1.57259,1.878773,10
1.838673,1.905049,1.86066,1.88493,1.662791,1.825474,1.537071,1.55832,1.816804,1.863827,1.822398,1.842965,1.867702,1.300517,1.467358,1.796499,10
1.823184,1.804737,1.839094,1.853582,1.687645,1.806129,1.502737,1.520996,1.792349,1.843289,1.792286,1.811201,1.848841,1.291965,1.445042,1.776914,10
1.913995,1.868168,1.917132,1.955547,1.71396,1.900963,1.605987,1.642486,1.904478,1.939766,1.892486,1.917291,1.932013,1.429139,1.577215,1.876094,10
1.843539,1.871043,1.862479,1.887683,1.666278,1.824371,1.531687,1.561254,1.819318,1.867102,1.822064,1.846362,1.865687,1.318786,1.475643,1.80211,10
1.871498,1.906049,1.888805,1.910376,1.690175,1.851794,1.556116,1.582715,1.842926,1.892199,1.843588,1.86719,1.887125,1.321174,1.50664,1.828489,10
1.892351,1.968073,1.908913,1.953952,1.690189,1.890602,1.6142,1.63828,1.892099,1.924871,1.893936,1.914134,1.924471,1.394763,1.552043,1.860009,10
1.826628,1.869591,1.845909,1.872448,1.665885,1.813121,1.522665,1.548467,1.808291,1.852934,1.810514,1.832304,1.85874,1.284619,1.455675,1.784596,10
1.837377,1.893081,1.869771,1.877876,1.665961,1.813866,1.529499,1.547944,1.79202,1.853398,1.809807,1.832036,1.85975,1.217832,1.441453,1.786693,10
1.814438,1.863706,1.858062,1.859442,1.655072,1.785041,1.513727,1.531281,1.759197,1.82875,1.790709,1.813906,1.841437,1.206035,1.401966,1.761413,10
1.946241,2.085352,1.972876,2.045101,1.695438,1.938936,1.695475,1.741656,1.957212,1.986246,1.97403,2.005986,1.96676,1.394028,1.624307,1.922367,10
1.959864,1.998335,1.965534,2.012116,1.758692,1.942023,1.655535,1.702321,1.955768,1.988689,1.943385,1.973827,1.967477,1.447426,1.639172,1.928226,10
1.982129,2.09061,1.998042,2.066466,1.752182,1.976079,1.718593,1.765418,1.996815,2.020179,1.997812,2.0286,2.000355,1.455138,1.674097,1.959702,10
1.861785,1.977643,1.909338,1.942028,1.660677,1.821915,1.576125,1.630507,1.826576,1.886432,1.861249,1.90104,1.87611,1.245162,1.481287,1.822771,10
1.865389,1.920066,1.890905,1.913797,1.673904,1.829677,1.542421,1.590201,1.83086,1.885718,1.837346,1.871768,1.872016,1.27494,1.494286,1.822758,10
1.817993,1.886744,1.84818,1.873932,1.651838,1.803807,1.522835,1.549901,1.793295,1.83418,1.808779,1.832147,1.855561,1.222714,1.438467,1.777437,10
1.851036,1.862245,1.869814,1.885827,1.677936,1.818839,1.518305,1.557324,1.813237,1.868709,1.813656,1.843422,1.860186,1.275905,1.475504,1.804842,10
1.826692,1.854375,1.858101,1.852333,1.687236,1.804818,1.515932,1.525032,1.77398,1.838715,1.78962,1.807136,1.858419,1.195029,1.418266,1.769475,10
1.822135,1.84928,1.841032,1.849443,1.677545,1.791919,1.486325,1.518202,1.780518,1.838952,1.780616,1.806857,1.838394,1.221069,1.433056,1.770975,10
1.825035,1.849748,1.847522,1.857371,1.670369,1.787929,1.48656,1.527431,1.781055,1.841514,1.784158,1.815128,1.836011,1.223907,1.436153,1.775377,10
1.866966,1.903918,1.893504,1.917173,1.672888,1.822638,1.536565,1.596155,1.829293,1.886232,1.836041,1.876141,1.867696,1.267988,1.495449,1.824692,10
1.879054,1.907666,1.891411,1.925028,1.696118,1.858698,1.565206,1.604443,1.862931,1.904934,1.857608,1.88537,1.894596,1.354702,1.529132,1.841123,10
1.855263,1.887981,1.876273,1.898234,1.674128,1.831247,1.538702,1.571602,1.825013,1.876046,1.828844,1.855628,1.871379,1.28525,1.483938,1.811794,10
1.854131,1.856521,1.872271,1.882915,1.684208,1.825357,1.521669,1.551498,1.812115,1.869331,1.812941,1.83888,1.864507,1.272556,1.4747,1.805301,10
1.845411,1.89158,1.878084,1.883205,1.67719,1.81898,1.5331,1.553579,1.796038,1.85896,1.813238,1.836794,1.864878,1.207121,1.447996,1.793836,10
1.930464,1.648941,1.926684,1.906674,1.793973,1.885092,1.5469,1.578056,1.856205,1.924766,1.83521,1.861553,1.916422,1.3462,1.551982,1.86632,10
1.894334,1.518084,1.89729,1.850971,1.818722,1.894009,1.582304,1.519625,1.829656,1.899655,1.828308,1.808459,1.940098,1.861131,1.514209,1.831081,10
1.906149,2.008892,1.9364,1.983876,1.683929,1.900523,1.641591,1.668529,1.89689,1.935818,1.915592,1.940077,1.932252,1.297833,1.554034,1.871595,10
1.837333,1.922874,1.877339,1.893947,1.657825,1.813417,1.544523,1.5691,1.796641,1.856515,1.823182,1.848764,1.862677,1.204564,1.442542,1.790695,10
1.860223,1.889746,1.87942,1.901049,1.680754,1.831332,1.535677,1.574296,1.828144,1.880336,1.829478,1.858872,1.870757,1.295103,1.491327,1.81697,10
1.825621,1.876167,1.856345,1.871927,1.659057,1.813414,1.533506,1.545381,1.791669,1.84584,1.809499,1.827546,1.860818,1.222783,1.433551,1.777323,10
1.882988,1.975883,1.914992,1.954168,1.668693,1.862981,1.597656,1.635484,1.86294,1.909454,1.880994,1.911171,1.900903,1.287819,1.521534,1.846834,10
1.824838,1.830815,1.842627,1.852735,1.6786,1.807282,1.504687,1.522355,1.789042,1.842571,1.790287,1.8096,1.851942,1.237843,1.437977,1.774285,10
1.794269,1.811686,1.820524,1.827592,1.665546,1.779918,1.4869,1.494773,1.757431,1.813782,1.769252,1.784577,1.832078,1.255725,1.39757,1.745118,10
1.87286,1.911191,1.889626,1.919303,1.687623,1.851467,1.559633,1.596795,1.851112,1.896532,1.85013,1.877954,1.888387,1.304674,1.513477,1.832164,10
1.865338,1.898489,1.882015,1.910133,1.684185,1.842542,1.549013,1.587097,1.842424,1.888637,1.840876,1.869056,1.88104,1.297974,1.503461,1.824025,10
1.805479,1.805765,1.824084,1.825324,1.683508,1.782001,1.47472,1.492258,1.761754,1.821131,1.763215,1.782573,1.832005,1.227403,1.408604,1.75156,10
1.845884,1.869042,1.866616,1.881113,1.677092,1.808302,1.508207,1.552033,1.804988,1.863291,1.806628,1.838903,1.85174,1.267042,1.467573,1.799439,10
1.854301,1.881605,1.871578,1.887868,1.687554,1.836229,1.536536,1.559516,1.822766,1.873302,1.822383,1.844187,1.874671,1.255274,1.478455,1.806414,10
1.835469,1.838255,1.855546,1.861643,1.677446,1.798395,1.492447,1.530388,1.788759,1.849945,1.789155,1.818762,1.843771,1.240548,1.447987,1.784322,10
2.021179,2.054792,2.036746,2.054365,1.868927,1.998076,1.726574,1.757158,1.991577,2.038834,1.990063,2.014797,1.835927,1.483997,1.684485,1.978408,10
2.038606,2.157541,2.072884,2.124242,1.824838,2.016979,1.78688,1.83615,2.029596,2.068602,2.050625,2.085562,1.875979,1.476393,1.716535,2.010203,10
1.850531,1.790128,1.873545,1.855895,1.700704,1.79589,1.481742,1.523355,1.775584,1.852364,1.777333,1.810727,1.845241,1.198073,1.443246,1.788495,10
1.926097,2.037327,1.952769,2.008528,1.692401,1.907479,1.650105,1.701551,1.92498,1.960327,1.935197,1.969634,1.94238,1.372371,1.592208,1.897855,10
1.933877,1.484955,1.939092,1.895946,1.822089,1.850232,1.540681,1.598202,1.851037,1.935742,1.832015,1.86789,1.923598,1.777603,1.565197,1.872019,10
1.909648,2.026156,1.921083,2.007183,1.735616,1.906963,1.650626,1.714672,1.936347,1.953478,1.935772,1.972177,1.941416,1.237304,1.585142,1.881359,10
1.860523,1.881374,1.876678,1.897806,1.684304,1.835035,1.536029,1.572021,1.830894,1.880946,1.828435,1.855967,1.874059,1.285953,1.492342,1.815831,10
1.849028,1.883508,1.863883,1.882737,1.689364,1.830154,1.528381,1.553699,1.82196,1.870863,1.818498,1.840566,1.868761,1.295477,1.479664,1.803747,10
1.863314,1.881405,1.872694,1.89876,1.701519,1.835573,1.530103,1.574677,1.838086,1.885105,1.828001,1.858468,1.87297,1.28171,1.502244,1.819506,10
1.836967,1.809889,1.847837,1.853463,1.703104,1.792187,1.474443,1.526456,1.790447,1.850728,1.778756,1.813236,1.839422,1.217647,1.452802,1.783122,10
2.000337,1.688166,1.998565,1.971461,1.876494,1.907985,1.575753,1.668577,1.909315,1.98851,1.878353,1.933044,1.953239,1.316054,1.626599,1.931584,10
1.877293,1.869499,1.889802,1.90512,1.721151,1.822956,1.513106,1.581172,1.834182,1.893139,1.823171,1.865551,1.864217,1.295949,1.512239,1.831021,10
1.961377,2.03977,1.978754,2.032226,1.738828,1.939265,1.669552,1.724634,1.956067,1.991257,1.956369,1.992449,1.966127,1.38062,1.634622,1.930888,10
1.943914,2.074106,1.96629,2.036024,1.717183,1.932373,1.678208,1.729991,1.951085,1.981042,1.961466,1.995887,1.957836,1.336924,1.61787,1.916419,10
