@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.926739,1.947025,1.30824,1.955761,1.665831,2.039123,26
1.869973,1.900711,1.324982,1.907236,1.646772,1.961912,26
1.938271,1.937759,1.255796,2.005218,1.637136,2.038901,26
1.941377,1.950982,1.282902,2.008396,1.657915,2.056777,26
1.922315,1.919911,1.215695,2.000603,1.628377,2.020346,26
1.890038,1.913319,1.265777,1.949007,1.623092,1.975643,26
1.898005,1.976294,1.680472,1.561572,1.912659,1.896704,26
1.835278,1.854957,1.306435,1.88518,2.107105,1.952128,26
1.88014,1.915071,1.307583,1.938277,1.622328,1.962113,26
1.906805,1.913185,1.27371,1.977502,1.631338,2.010607,26
1.85902,1.897811,1.331019,1.88435,1.63549,1.946266,26
1.940745,1.945045,1.281138,1.992217,1.623598,2.043463,26
1.933882,1.946389,1.291749,1.977107,1.663996,2.053982,26
1.926901,1.931918,1.265336,1.989726,1.63887,2.039972,26
1.881019,1.897563,1.262934,1.932012,1.618242,1.970613,26
1.875343,1.887446,1.253485,1.946699,1.618318,1.965208,26
1.921261,1.919693,1.242894,1.993458,1.658349,2.031034,26
1.891791,1.903398,1.251515,1.958235,1.618132,1.989731,26
1.925102,1.947129,1.300261,1.967467,1.64051,2.033318,26
1.831978,1.89874,1.468726,1.744226,2.135855,1.858305,26
1.926355,1.938908,1.263892,1.988617,1.634049,2.029263,26
1.926129,1.944817,1.290568,1.985843,1.645703,2.035989,26
1.880456,1.898613,1.258603,1.924295,1.61209,1.964543,26
1.893015,1.896449,1.252495,1.960633,1.612401,1.983949,26
2.680393,2.669553,2.306234,2.525987,2.653052,2.785682,26
1.87394,1.85272,1.261871,1.923485,2.047985,1.93659,26
1.868981,1.867357,1.211098,1.946658,1.549825,1.881153,26
1.905715,1.926635,1.317158,1.908088,1.595927,1.957704,26
1.866105,1.865505,1.174334,1.950761,1.588082,1.926808,26
1.93166,1.930885,1.248615,1.99661,1.595013,2.02447,26
1.907477,1.907321,1.281248,1.995283,1.6669,2.016487,26
1.907664,1.936087,1.30615,1.942676,1.675025,2.019827,26
1.878972,1.902329,1.307004,1.939631,1.664007,1.985388,26
1.896853,1.934989,1.336186,1.932545,1.682053,2.002873,26
1.894046,1.932279,1.330663,1.945088,1.652774,1.991756,26
1.927769,1.929931,1.263104,2.006963,1.680054,2.040125,26
1.959804,1.951001,1.298591,2.037653,1.685891,2.074,26
1.882725,1.916371,1.344769,1.915786,1.648992,1.98189,26
1.913074,1.943144,1.304542,1.964993,1.654468,2.013725,26
1.905723,1.922844,1.306048,1.960034,1.635251,2.018648,26
1.999352,2.070215,1.653958,1.546259,2.205287,2.012086,26
1.926488,1.916954,1.220187,2.018676,1.65146,2.022921,26
1.866266,1.88849,1.264734,1.932141,1.585764,1.939562,26
1.877601,1.894279,1.313382,1.919401,2.15048,2.038101,26
1.942189,1.929697,1.228201,2.019262,1.648504,2.040972,26
1.917816,1.919157,1.222357,2.00674,1.647981,2.028629,26
1.929925,1.957059,1.341116,1.967173,1.625451,2.030479,26
2.690931,2.683209,2.319797,2.532522,2.66769,2.804673,26
1.929228,1.925193,1.297327,2.013179,1.673971,2.047617,26
1.897153,1.983765,1.619404,1.669717,1.791395,1.928805,26
1.942073,1.941871,1.284742,2.013914,1.641153,2.055935,26
2.002327,1.976255,1.33217,2.083804,1.714227,2.11809,26
1.861705,1.859032,1.174569,1.951265,1.59069,1.914921,26
1.875253,1.882356,1.291908,1.923823,2.102309,1.999998,26
1.846121,1.874548,1.279153,1.933149,1.610748,1.902997,26
1.863955,1.87884,1.2356,1.941112,1.594154,1.920995,26
1.844642,1.857681,1.216617,1.922978,1.609367,1.908958,26
1.836654,1.883587,1.436879,1.613389,1.743605,1.858234,26
1.843452,1.859515,1.285409,1.812317,2.075257,1.949278,26
1.850255,1.860274,1.289104,1.913965,2.101058,1.947661,26
1.839723,1.828686,1.275948,1.889408,2.09831,1.9669,26
1.889535,1.91883,1.285432,1.937828,1.620269,1.972115,26
1.901903,1.937844,1.466174,1.64922,1.695532,1.915362,26
1.877338,1.875249,1.21505,1.966531,1.604445,1.950474,26
1.857048,1.872381,1.274329,1.847397,2.0485,1.952101,26
1.968803,1.965595,1.282999,2.037844,1.668781,2.071737,26
1.968286,2.041095,1.632935,1.63598,1.802062,1.976572,26
1.880924,1.876117,1.191982,1.976953,1.592688,1.953979,26
2.089341,2.116633,1.891533,1.891584,1.863322,1.963582,26
1.976599,1.968579,1.519954,2.117802,1.469739,1.907864,26
1.692545,1.644611,1.585005,1.918844,1.870372,1.717072,26
1.877675,1.864301,1.18239,1.958052,1.55379,1.909784,26
1.850064,1.843585,1.247574,1.911566,2.083868,1.976647,26
1.887341,1.900273,1.293954,1.962456,1.649786,1.985613,26
1.935647,1.971346,1.348906,1.973939,1.933896,2.088535,26
1.922964,1.953489,1.330172,1.978663,1.658537,2.019983,26
1.908033,1.891746,1.194947,1.996152,1.578868,1.960094,26
1.892429,1.904684,1.260972,1.96427,1.633726,1.986977,26
1.925398,1.922888,1.281822,1.999951,1.640337,2.032972,26
1.956607,1.949345,1.282439,2.029393,1.658644,2.067541,26
1.932075,1.941123,1.286761,1.991899,1.635277,2.039565,26
1.903955,1.965545,1.545071,1.644931,1.733245,1.875284,26
1.885929,1.898496,1.280551,1.956757,1.643036,1.987392,26
1.953547,1.947398,1.255677,2.01653,1.624762,2.057344,26
1.870914,1.870644,1.253766,1.901356,2.066641,1.977389,26
1.870526,1.876422,1.218809,1.951796,1.574098,1.936779,26
1.874173,1.856771,1.268041,1.913077,2.077968,1.979328,26
1.914091,1.929526,1.272271,1.958614,1.561999,1.978666,26
1.167321,1.261885,1.413059,1.713993,1.732511,1.123825,26
1.151033,1.163257,1.148293,1.781685,1.74581,1.3456,26
1.578185,1.571741,0.57146,1.654445,1.4745,1.642704,26
1.599556,1.592611,0.637817,1.669771,1.486306,1.650638,26
1.082792,1.156966,1.294376,1.725903,1.75563,1.129131,26
1.119323,1.126013,1.157061,1.783929,1.736843,1.28966,26
1.577855,1.570187,0.482871,1.640038,1.456889,1.655987,26
1.609669,1.600321,0.525534,1.668135,1.457003,1.676978,26
1.075499,1.12462,1.247298,1.74007,1.757273,1.176958,26
1.744277,1.762205,1.117398,1.847858,1.092145,1.770507,26
2.460622,2.439622,2.031641,2.293505,2.407442,2.549103,26
1.647168,1.673989,0.846959,1.613833,1.75666,1.761638,26
1.562944,1.562505,0.519837,1.620772,1.46873,1.651138,26
1.588847,1.583848,0.51478,1.670861,1.521754,1.676457,26
1.106134,1.124215,1.148461,1.7606,1.72173,1.256726,26
1.105296,1.146073,1.195088,1.750684,1.75424,1.293372,26
1.581528,1.587666,0.547491,1.629054,1.475541,1.669808,26
1.580513,1.584581,0.549502,1.638566,1.491261,1.674561,26
1.057415,1.090693,1.239995,1.74317,1.748581,1.157472,26
1.108117,1.099302,1.155264,1.785234,1.723195,1.287502,26
1.590226,1.577662,0.495938,1.647297,1.439963,1.64364,26
1.558791,1.55526,0.533887,1.611549,1.458615,1.611168,26
1.066663,1.097736,1.209488,1.731385,1.712726,1.14536,26
1.104557,1.144319,1.18834,1.728688,1.723042,1.242354,26
1.598871,1.593286,0.509926,1.660342,1.472907,1.671697,26
1.598909,1.59602,0.47789,1.658332,1.486659,1.683759,26
1.083316,1.141149,1.220799,1.72603,1.740518,1.214533,26
1.081717,1.147475,1.254937,1.735255,1.775424,1.251529,26
1.580174,1.571161,0.447676,1.640609,1.458841,1.662867,26
1.598593,1.592213,0.563536,1.669764,1.491803,1.659571,26
1.15994,1.097698,1.132784,1.81048,1.698513,1.287753,26
1.138894,1.131834,1.169349,1.761189,1.707656,1.21951,26
2.452605,2.418367,1.999675,2.295965,2.373435,2.503175,26
1.926919,1.633832,1.66925,1.740499,1.268286,1.944591,11
1.838503,1.535315,1.604156,1.634408,1.169533,1.830733,11
1.849294,1.539007,1.588445,1.66361,1.215432,1.869768,11
1.912936,1.599338,1.578918,1.735648,1.234389,1.952499,11
1.946664,1.634843,1.602826,1.775517,1.291728,2.018997,11
1.903808,1.593597,1.582718,1.719979,1.214538,1.937942,11
1.906592,1.659422,1.764298,1.268735,1.801264,1.906018,11
1.954343,1.735311,1.906945,1.230316,1.985282,1.998397,11
1.947287,1.629762,1.601037,1.785586,1.298744,1.996901,11
1.9532,1.63835,1.609748,1.781465,1.312828,2.004085,11
1.933201,1.61939,1.604739,1.750891,1.280741,1.976857,11
1.936064,1.623646,1.581551,1.770576,1.273551,2.009622,11
1.87141,1.604966,1.78077,1.365807,1.439588,1.854922,11
1.865869,1.58424,1.608737,1.536577,1.787393,1.965651,11
1.951848,1.731925,1.874339,1.248552,1.960151,2.008865,11
1.913386,1.60069,1.587531,1.724779,1.216096,1.942076,11
1.897632,1.582587,1.581905,1.7228,1.221678,1.937682,11
1.923542,1.610448,1.584725,1.745499,1.218181,1.963561,11
1.922643,1.60927,1.585662,1.745175,1.225974,1.969303,11
1.94216,1.632157,1.612389,1.750239,1.274911,2.005311,11
1.959909,1.648113,1.624695,1.770886,1.259342,1.994549,11
1.980708,1.663365,1.630327,1.81204,1.31404,2.030027,11
1.934052,1.627545,1.614255,1.730699,1.168539,1.952568,11
1.966871,1.656699,1.636478,1.775216,1.237201,1.982973,11
1.945133,1.631694,1.62056,1.75167,1.220884,1.959846,11
2.033966,1.73836,1.719383,1.856649,1.35665,2.05318,11
1.909341,1.593703,1.594197,1.726771,1.196159,1.927808,11
1.927576,1.610038,1.579687,1.760893,1.243959,1.972541,11
1.924201,1.60826,1.591103,1.747511,1.222352,1.951255,11
1.950438,1.631314,1.597746,1.782803,1.297052,1.994561,11
1.917704,1.599334,1.570336,1.754231,1.251519,1.957548,11
1.87012,1.566496,1.58875,1.653878,1.215236,1.891475,11
1.992086,1.694547,1.675947,1.824737,1.352047,2.033643,11
1.890295,1.580806,1.584759,1.69441,1.203417,1.918896,11
1.896433,1.583088,1.583421,1.731189,1.233542,1.956312,11
1.941753,1.624585,1.589446,1.773953,1.250281,1.981035,11
1.931587,1.616293,1.59015,1.756435,1.24987,1.968564,11
1.94928,1.633323,1.595843,1.780086,1.267651,1.991406,11
1.938896,1.620365,1.579998,1.77976,1.270171,1.986437,11
1.927249,1.614511,1.59707,1.741641,1.245501,1.964914,11
1.922937,1.606433,1.576192,1.750682,1.234875,1.967689,11
1.846765,1.541087,1.563805,1.655513,1.19633,1.888968,11
1.964497,1.644724,1.619044,1.797919,1.249072,2.020789,11
1.994337,1.759105,1.940735,1.263622,1.501743,1.926967,11
1.961058,1.643464,1.614647,1.792671,1.241165,1.99295,11
1.869119,1.561498,1.507168,1.655142,1.478927,1.927588,11
1.863627,1.556373,1.525428,1.651433,1.453144,1.901829,11
1.431562,1.023911,1.88058,1.719655,1.675363,1.52662,11
1.687458,1.372466,1.881816,1.716911,1.427715,1.679041,11
1.867204,1.565602,1.531761,1.643914,1.446067,1.908252,11
1.876445,1.568821,1.528759,1.673893,1.468976,1.915596,11
1.496625,1.094482,1.847129,1.790411,1.704444,1.61361,11
1.462547,1.048938,1.855156,1.777938,1.720195,1.624489,11
1.853691,1.550985,1.497639,1.625555,1.451319,1.910875,11
1.890374,1.589697,1.517308,1.674026,1.475077,1.942006,11
1.46396,1.130223,1.954396,1.704109,1.705078,1.484815,11
1.493962,1.085239,1.839457,1.805662,1.719924,1.663061,11
1.856214,1.556109,1.504111,1.621822,1.445274,1.913308,11
1.872468,1.572392,1.52236,1.659755,1.474516,1.930934,11
1.499037,1.072677,1.827352,1.80435,1.695692,1.640839,11
1.462161,1.072198,1.86284,1.768436,1.741822,1.61535,11
1.851359,1.547449,1.513147,1.633462,1.459051,1.905699,11
1.861203,1.558872,1.527545,1.654346,1.477246,1.918356,11
1.493277,1.102126,1.838459,1.782212,1.703072,1.60648,11
1.471888,1.092905,1.837552,1.748985,1.692652,1.604982,11
1.874012,1.562433,1.516323,1.663391,1.48118,1.929767,11
1.833033,1.536557,1.525601,1.598678,1.460635,1.874973,11
1.511783,1.084581,1.824801,1.81857,1.692225,1.638586,11
1.460015,1.046976,1.841095,1.756809,1.66896,1.556602,11
1.857258,1.547837,1.510369,1.631325,1.434068,1.895651,11
1.852556,1.546015,1.521808,1.633089,1.446457,1.901101,11
1.508424,1.080846,1.813933,1.805773,1.665858,1.623837,11
1.474509,1.050549,1.826067,1.773966,1.6742,1.599305,11
1.856181,1.54749,1.514869,1.630258,1.436929,1.897011,11
1.876965,1.567279,1.509014,1.665167,1.453995,1.915757,11
1.498841,1.064492,1.833509,1.814235,1.698146,1.631983,11
1.470405,1.041227,1.832926,1.78065,1.684749,1.612276,11
1.857666,1.546681,1.517242,1.64265,1.445919,1.897127,11
1.863217,1.552534,1.513302,1.651024,1.448124,1.904041,11
1.714955,1.344692,1.987122,1.988222,1.852735,1.817983,11
1.471746,1.044028,1.834687,1.78082,1.681812,1.604499,11
1.846163,1.534798,1.514414,1.639768,1.46502,1.893872,11
1.862163,1.553634,1.499582,1.648666,1.459205,1.915413,11
1.518226,1.082882,1.827686,1.830091,1.682833,1.638612,11
1.483888,1.043418,1.845727,1.795797,1.671471,1.584907,11
1.853035,1.539234,1.50591,1.649655,1.463609,1.897386,11
1.876331,1.561321,1.516774,1.674117,1.458856,1.904817,11
1.495674,1.077706,1.827614,1.789017,1.673525,1.597112,11
1.472548,1.051851,1.839356,1.785056,1.695841,1.602574,11
1.855123,1.545475,1.503599,1.630804,1.435317,1.894291,11
1.86493,1.558159,1.527121,1.65681,1.459991,1.906738,11
1.448483,1.063583,1.895256,1.740007,1.700041,1.523034,11
1.46453,1.04685,1.840314,1.775161,1.691295,1.605813,11
1.835159,1.526382,1.515083,1.615892,1.445838,1.879216,11
1.851111,1.544848,1.516088,1.640424,1.462304,1.906746,11
1.459187,1.071663,1.870143,1.745607,1.679405,1.528207,11
1.495558,1.069398,1.818631,1.805139,1.685546,1.65602,11
1.864034,1.553565,1.50752,1.658154,1.463514,1.911236,11
1.870136,1.559657,1.506759,1.666591,1.471858,1.916384,11
1.449324,1.03347,1.868364,1.749764,1.67253,1.538165,11
1.75087,1.425651,1.849239,1.791776,1.414508,1.757548,11
1.86367,1.552143,1.494166,1.64614,1.446559,1.909624,11
1.84232,1.534451,1.526444,1.630726,1.459472,1.890209,11
1.505316,1.100001,1.843401,1.793256,1.700638,1.590489,11
1.611972,1.240078,1.961447,1.899885,1.817051,1.723727,11
1.865142,1.547251,1.513598,1.658687,1.450232,1.89447,11
1.868197,1.554915,1.515927,1.657114,1.443843,1.899944,11
1.505009,1.054678,1.848259,1.807414,1.68188,1.619302,11
1.489978,1.036511,1.85777,1.823646,1.704207,1.614161,11
1.8694,1.550565,1.50832,1.662126,1.44862,1.898322,11
1.872845,1.559833,1.527518,1.659915,1.443404,1.887276,11
1.488999,1.046869,1.834965,1.803173,1.684482,1.614076,11
1.46162,1.043557,1.847218,1.771547,1.694381,1.576565,11
1.862723,1.540692,1.482343,1.662156,1.46826,1.898723,11
1.865884,1.551568,1.508656,1.660133,1.456293,1.901556,11
1.455805,1.03533,1.888757,1.753607,1.673618,1.527672,11
1.470412,1.041916,1.847424,1.791988,1.707002,1.602417,11
1.866679,1.55091,1.517021,1.65705,1.447033,1.89241,11
1.876295,1.561157,1.496257,1.664066,1.45091,1.910026,11
1.519289,1.074413,1.844216,1.808876,1.68758,1.625658,11
1.495805,1.064405,1.828597,1.807037,1.674187,1.608006,11
1.866633,1.54555,1.489265,1.662517,1.459987,1.903236,11
1.848503,1.538434,1.479693,1.614407,1.449629,1.8746,11
1.524257,1.071788,1.839892,1.834672,1.683013,1.644699,11
1.464361,1.015953,1.899854,1.802197,1.717855,1.575146,11
1.866955,1.548994,1.485212,1.656184,1.453339,1.906345,11
1.877302,1.560945,1.468048,1.663545,1.466799,1.924128,11
1.815007,1.506032,1.550395,1.654538,1.264143,1.861851,11
1.521969,1.099401,1.839639,1.833154,1.705921,1.633102,11
1.504908,1.061988,1.859736,1.813472,1.720225,1.65615,11
1.831614,1.507181,1.556901,1.672609,1.317785,1.876312,11
1.866607,1.553507,1.472954,1.646417,1.458243,1.921644,11
1.506438,1.058588,1.850253,1.833966,1.699145,1.623827,11
1.505645,1.084073,1.843513,1.791173,1.682704,1.606363,11
1.887342,1.567616,1.464662,1.677695,1.48162,1.943234,11
1.879833,1.564064,1.469038,1.662087,1.455722,1.930271,11
1.896958,1.608185,1.497894,1.54143,1.439879,1.957854,11
1.529596,1.068051,1.856528,1.834604,1.718726,1.691979,11
1.533077,1.071673,1.838012,1.842069,1.693114,1.683795,11
1.896199,1.594778,1.493304,1.573541,1.452296,1.951048,11
1.894596,1.602291,1.528337,1.540216,1.545459,1.972761,11
1.519007,1.06078,1.842563,1.842276,1.70523,1.673668,11
1.488909,1.060034,1.841063,1.799105,1.67991,1.594097,11
1.480639,1.03204,1.870971,1.80868,1.707358,1.601088,11
1.490244,1.042688,1.847559,1.824142,1.704567,1.634071,11
1.900081,1.603842,1.485288,1.588151,1.46145,1.956904,11
1.905316,1.611194,1.501019,1.568546,1.465385,1.956417,11
2.034018,1.765177,1.655511,1.720047,1.613603,2.077953,11
1.527807,1.084695,1.859289,1.838627,1.737229,1.719156,11
1.511678,1.067961,1.845587,1.841321,1.736466,1.705037,11
1.472223,1.110679,1.867105,1.721702,1.652297,1.531656,11
1.487734,1.058878,1.81784,1.784932,1.660534,1.613364,11
1.857567,1.545997,1.510843,1.636487,1.440584,1.898355,11
1.855733,1.543546,1.491142,1.637174,1.454574,1.911634,11
1.436386,1.069096,1.919075,1.699288,1.673387,1.460925,11
1.491525,1.050167,1.835498,1.808359,1.698035,1.651217,11
1.888234,1.572124,1.531932,1.66637,1.483431,1.922995,11
1.857345,1.543548,1.491884,1.645306,1.453848,1.905754,11
1.457402,1.126493,1.913666,1.694398,1.723699,1.542445,11
1.470659,1.069117,1.82899,1.756702,1.689111,1.639872,11
1.86054,1.563138,1.50203,1.619677,1.451529,1.937795,11
1.846561,1.550246,1.526438,1.620727,1.465655,1.919202,11
1.476228,1.129766,1.874543,1.737188,1.734162,1.594947,11
1.486188,1.092993,1.824368,1.757115,1.684943,1.673057,11
1.841799,1.542466,1.516257,1.60848,1.457589,1.910687,11
1.858977,1.567199,1.512999,1.632091,1.488499,1.948334,11
1.480629,1.155317,1.903313,1.726402,1.725544,1.586753,11
2.011755,1.78662,1.866459,1.829762,1.105059,2.025493,11
1.843335,1.547838,1.531292,1.622499,1.476527,1.917422,11
1.855351,1.567809,1.547693,1.634731,1.494635,1.939977,11
1.499031,1.114784,1.820099,1.765212,1.686761,1.626104,11
1.492295,1.117556,1.828783,1.751372,1.69707,1.633124,11
1.849884,1.546343,1.505395,1.62777,1.462533,1.916693,11
1.859182,1.558806,1.505186,1.631153,1.449095,1.925476,11
1.50779,1.130534,1.834234,1.782717,1.719506,1.653795,11
2.000246,1.77387,1.857181,1.816948,1.096397,2.007459,11
1.83784,1.535676,1.516945,1.634901,1.501438,1.911227,11
1.869064,1.573926,1.518226,1.644104,1.465047,1.928763,11
1.531669,1.097831,1.8141,1.836222,1.701281,1.715908,11
1.451499,1.108371,1.885192,1.677923,1.688563,1.520092,11
1.476874,1.079999,1.808674,1.749571,1.653436,1.615616,11
1.848014,1.544382,1.509709,1.627799,1.460009,1.91062,11
1.868807,1.571279,1.506027,1.640486,1.454567,1.936164,11
1.477153,1.096141,1.853439,1.746741,1.696972,1.574803,11
1.468632,1.062732,1.828709,1.761143,1.686292,1.610951,11
1.836834,1.523271,1.483596,1.631299,1.47427,1.897655,11
1.857249,1.548032,1.501328,1.649941,1.468204,1.912112,11
1.487987,1.073455,1.816673,1.781155,1.673092,1.615792,11
1.47937,1.056921,1.812393,1.775118,1.655178,1.60917,11
1.867319,1.55702,1.48401,1.641911,1.440502,1.918848,11
1.867708,1.56033,1.495422,1.642737,1.436878,1.918866,11
1.454187,1.053853,1.843723,1.741118,1.673106,1.558649,11
1.481057,1.093285,1.805709,1.727678,1.64192,1.601483,11
1.853911,1.544854,1.497214,1.638382,1.456432,1.910291,11
1.867579,1.558878,1.492861,1.653164,1.45849,1.922886,11
1.498081,1.082248,1.809086,1.782408,1.654863,1.615418,11
1.480613,1.050235,1.818523,1.782141,1.654803,1.603445,11
1.844355,1.532601,1.497683,1.63029,1.459426,1.899892,11
1.864061,1.554668,1.491717,1.648121,1.454257,1.915207,11
1.500001,1.085106,1.806545,1.788563,1.662837,1.628269,11
1.474943,1.06256,1.820409,1.763847,1.662032,1.591866,11
1.845161,1.538384,1.495798,1.630843,1.466622,1.912098,11
1.855515,1.552867,1.506465,1.635125,1.457915,1.919919,11
1.502716,1.093719,1.806125,1.771435,1.655918,1.631826,11
1.478275,1.065966,1.828631,1.779164,1.69811,1.632507,11
1.847725,1.541339,1.506448,1.633537,1.464397,1.910241,11
1.861917,1.559105,1.505265,1.644212,1.461519,1.925392,11
1.491287,1.094334,1.817127,1.771244,1.675476,1.612583,11
1.465753,1.061212,1.836369,1.7575,1.697968,1.603107,11
1.843741,1.53823,1.502577,1.637403,1.480863,1.912458,11
1.842379,1.540307,1.507656,1.627965,1.479121,1.917603,11
1.434954,1.070058,1.883198,1.707644,1.69177,1.524192,11
1.470551,1.069205,1.829579,1.763675,1.693242,1.625214,11
1.833749,1.524781,1.493079,1.63038,1.497972,1.910008,11
1.861212,1.556562,1.488911,1.651076,1.487398,1.935683,11
1.433121,1.030329,1.859721,1.728256,1.67467,1.555031,11
1.456192,1.050237,1.840541,1.754485,1.694389,1.607838,11
1.874095,1.564545,1.496732,1.674006,1.497107,1.936987,11
1.871639,1.566461,1.486231,1.667136,1.499664,1.947862,11
1.466726,1.055684,1.814647,1.73885,1.643692,1.597338,11
1.471646,1.074941,1.834818,1.762256,1.699229,1.613692,11
1.884459,1.574732,1.488324,1.675414,1.474702,1.941481,11
1.872512,1.56085,1.487427,1.66075,1.458058,1.921612,11
1.472563,1.057651,1.841369,1.752514,1.697247,1.644647,11
1.480311,1.070442,1.843847,1.78475,1.733044,1.65446,11
1.871878,1.56313,1.492767,1.64969,1.443588,1.921191,11
1.857796,1.546696,1.501245,1.641118,1.447317,1.906799,11
1.435918,1.04621,1.857916,1.719586,1.685193,1.556295,11
1.47888,1.055914,1.831366,1.781066,1.695421,1.65251,11
1.779341,1.47892,1.512293,1.541794,1.448456,1.813585,11
1.863191,1.557969,1.490375,1.634197,1.440931,1.920304,11
1.50053,1.063679,1.817323,1.804127,1.683384,1.68049,11
1.491915,1.058591,1.81656,1.792443,1.672571,1.664648,11
1.881781,1.575157,1.497513,1.665093,1.459254,1.927372,11
1.872061,1.565684,1.49721,1.657874,1.46031,1.9286,11
1.523324,1.068297,1.848616,1.842035,1.717378,1.704706,11
1.466855,1.055769,1.833197,1.757847,1.678764,1.588391,11
1.901595,1.594286,1.506038,1.685083,1.473784,1.937195,11
1.534774,1.086387,1.830656,1.863136,1.713782,1.707807,11
1.855593,1.556573,1.563276,1.662867,1.195303,1.905394,11
1.882775,1.583922,1.58215,1.681727,1.172214,1.915463,11
1.786746,1.51407,1.677556,1.394158,1.278612,1.800911,11
1.873417,1.570669,1.567667,1.687894,1.210572,1.93206,11
1.889635,1.58464,1.570245,1.705157,1.226619,1.957849,11
1.833895,1.580641,1.687707,1.354203,1.76345,1.865865,11
1.920361,1.588991,1.64656,1.742343,1.896902,2.076825,11
1.872619,1.560203,1.558258,1.71173,1.2614,1.942,11
1.880302,1.574139,1.564339,1.710679,1.25089,1.952465,11
1.905217,1.598055,1.563618,1.736978,1.26227,1.983966,11
2.014135,1.729505,1.703739,1.850863,1.412898,2.087712,11
1.900982,1.604897,1.610295,1.718438,1.282263,1.990004,11
1.884974,1.579031,1.564265,1.718371,1.22691,1.955505,11
