@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.036832,1.118472,1.055885,1.651708,1.38306,1.080019,1.403959,1.518015,1.905708,1.930598,13
1.509005,1.652617,1.611089,1.432416,1.544629,1.586903,1.588311,1.583069,1.845963,1.797925,13
1.531656,1.638859,1.62009,1.432738,1.536069,1.597505,1.568174,1.552257,1.831398,1.786071,13
1.119419,1.09866,1.137186,1.618632,1.371767,1.146526,1.351862,1.497777,1.859522,1.876741,13
1.064525,1.096321,1.083404,1.650031,1.394262,1.099075,1.395383,1.502972,1.877976,1.90698,13
1.705888,1.848624,1.80112,1.643234,1.742483,1.780307,1.786364,1.79326,2.021128,1.968056,13
1.680999,1.780452,1.764574,1.606633,1.695137,1.746561,1.723681,1.715915,1.961107,1.920793,13
1.114177,1.074285,1.124891,1.632741,1.374922,1.155046,1.346195,1.542529,1.844523,1.863766,13
1.044701,1.104894,1.08221,1.655613,1.411919,1.119174,1.415497,1.560493,1.891893,1.896802,13
1.635938,1.749612,1.729264,1.553486,1.655718,1.712305,1.691991,1.699283,1.928729,1.868266,13
1.544055,1.659067,1.633231,1.480446,1.56593,1.619344,1.601603,1.60188,1.858338,1.814508,13
1.102711,1.069364,1.10557,1.683018,1.422285,1.150945,1.395717,1.569931,1.850475,1.887363,13
1.069449,1.12571,1.124317,1.624657,1.412639,1.111114,1.370244,1.493759,1.876573,1.870343,13
1.529591,1.651905,1.62289,1.451194,1.553462,1.608335,1.589751,1.593838,1.847458,1.789753,13
1.505809,1.610847,1.624931,1.45804,1.563316,1.603641,1.592969,1.582493,1.804757,1.762037,13
1.036048,1.181699,1.041277,1.673242,1.382478,1.060615,1.441961,1.508561,1.957936,1.99996,13
1.52394,1.543021,1.546725,1.896983,1.708313,1.528389,1.719789,1.757523,1.617324,1.980637,13
1.517782,1.665834,1.622248,1.43966,1.549704,1.593466,1.608046,1.58947,1.852785,1.788293,13
1.539386,1.622063,1.620657,1.453455,1.526756,1.595631,1.581113,1.525877,1.82116,1.762603,13
1.214063,1.037795,1.208535,1.704911,1.468098,1.251381,1.41781,1.575958,1.79643,1.800959,13
1.411703,1.391908,1.467487,1.431389,1.085659,1.453239,1.108094,1.764679,1.861676,1.734432,13
1.547932,1.654635,1.628759,1.462075,1.548433,1.604712,1.582676,1.556008,1.852939,1.780448,13
1.609637,1.696062,1.702275,1.551954,1.628752,1.678593,1.672239,1.630656,1.885395,1.840803,13
1.115764,1.055089,1.116193,1.669881,1.399563,1.140357,1.388272,1.510686,1.832456,1.858291,13
1.091776,1.08583,1.103059,1.689038,1.417231,1.11451,1.432523,1.483271,1.883431,1.903958,13
1.639017,1.734032,1.711825,1.580123,1.640771,1.682695,1.678364,1.635735,1.928318,1.874886,13
1.60411,1.694562,1.67532,1.552743,1.599699,1.648253,1.652489,1.596919,1.896983,1.867542,13
1.0769,1.100817,1.067913,1.683594,1.389731,1.08844,1.420576,1.474238,1.896414,1.92822,13
1.120101,1.090579,1.146028,1.670372,1.422604,1.147006,1.421637,1.486256,1.865557,1.873283,13
1.541878,1.625645,1.61328,1.437979,1.516544,1.584148,1.561879,1.51157,1.820319,1.773907,13
1.531946,1.624366,1.612711,1.439929,1.520879,1.577033,1.56537,1.500291,1.821926,1.795714,13
1.080039,1.120287,1.098352,1.665919,1.392512,1.097893,1.423808,1.464447,1.89257,1.919596,13
1.128243,1.107814,1.150599,1.669672,1.417631,1.148888,1.423545,1.468804,1.883465,1.890257,13
1.50936,1.610231,1.597524,1.432731,1.514656,1.56791,1.562026,1.524952,1.801839,1.755226,13
1.512066,1.603141,1.604366,1.45159,1.52352,1.574342,1.568949,1.520802,1.80213,1.766024,13
1.106654,1.105862,1.131852,1.678902,1.427094,1.141446,1.440709,1.482386,1.879933,1.890722,13
1.117273,1.110139,1.151246,1.665547,1.420906,1.145916,1.430474,1.475785,1.881673,1.884437,13
1.499795,1.604392,1.596662,1.427756,1.510037,1.563882,1.55868,1.527659,1.788717,1.744659,13
1.526554,1.611997,1.61189,1.459239,1.526611,1.57621,1.571252,1.499507,1.814551,1.756093,13
1.245603,1.041638,1.267558,1.684295,1.464226,1.29376,1.39613,1.599672,1.782009,1.761116,13
1.135136,1.093023,1.166399,1.66488,1.422868,1.167112,1.417573,1.48976,1.864781,1.860092,13
1.497499,1.623716,1.612198,1.426901,1.550967,1.595091,1.564652,1.597447,1.811577,1.783509,13
1.484176,1.615559,1.596902,1.452668,1.552084,1.563035,1.549576,1.551126,1.810975,1.776655,13
1.096982,1.176866,1.153419,1.645196,1.454535,1.185204,1.419365,1.579717,1.914469,1.934229,13
1.107354,1.195135,1.154204,1.704273,1.478168,1.187037,1.475563,1.625578,1.947303,1.967588,13
1.888675,2.026146,1.689433,1.677324,1.866559,1.678257,1.57824,1.637647,2.32065,1.805885,26
2.075256,2.026621,1.990725,1.687558,2.085844,1.979138,1.669692,1.823107,2.180078,1.323795,26
1.822638,1.927993,1.607883,1.578514,1.750719,1.56654,1.436828,1.429741,2.228787,1.65405,26
1.847494,1.939519,1.620967,1.59721,1.754363,1.587639,1.476799,1.437283,2.245586,1.673766,26
1.882021,1.968301,1.676808,1.634692,1.8407,1.662467,1.491703,1.569043,2.253835,1.620224,26
2.761672,2.763008,2.623823,2.749709,2.774654,2.604911,2.599483,2.556207,2.754764,2.498129,26
2.823123,2.781839,2.652098,2.801658,2.770323,2.639036,2.665205,2.547031,2.788224,2.578002,26
2.826865,2.784276,2.655614,2.805294,2.773011,2.642614,2.669225,2.549034,2.790889,2.579091,26
2.81456,2.776688,2.643113,2.793478,2.763258,2.629362,2.654929,2.540836,2.782923,2.578665,26
1.913655,1.958107,1.693576,1.647899,1.771369,1.633891,1.531453,1.36711,2.247538,1.706745,26
1.878294,1.904166,1.646453,1.613819,1.766183,1.596788,1.453473,1.365273,2.180901,1.567274,26
1.888958,1.92235,1.65102,1.623176,1.780316,1.619233,1.47234,1.423859,2.207729,1.569856,26
2.204415,2.09862,2.039306,1.909571,2.144293,2.001229,1.829514,1.718361,2.116893,1.152695,26
1.936772,1.91329,1.704954,1.670549,1.829208,1.670888,1.49204,1.465695,2.091237,1.393394,26
1.915298,1.917748,1.701204,1.588793,1.75254,1.65866,1.47188,1.420399,2.158747,1.550429,26
1.951451,1.958579,1.734608,1.615154,1.775842,1.690861,1.523683,1.418588,2.198192,1.57794,26
1.88142,1.852704,1.697465,2.112753,2.060992,1.696885,1.735661,1.887102,1.772056,1.723636,26
1.882592,1.956756,1.656263,1.63793,1.815588,1.642754,1.498054,1.528189,2.25205,1.635792,26
1.89645,1.975768,1.65789,1.657414,1.803318,1.627924,1.499299,1.478281,2.284093,1.677644,26
1.848976,1.886006,1.603577,1.61229,1.738117,1.553378,1.43381,1.343408,2.181416,1.627961,26
1.881642,1.916201,1.611025,2.128738,1.966262,1.564205,1.754288,1.656332,1.983678,1.963154,26
1.877091,1.951291,1.655848,1.659793,1.794258,1.600778,1.496736,1.424418,2.24616,1.70779,26
1.86588,1.930353,1.637038,1.60599,1.748532,1.575032,1.446782,1.344005,2.222104,1.667521,26
2.755238,2.75076,2.603393,2.740657,2.747899,2.584899,2.589644,2.530818,2.747534,2.527646,26
1.830021,1.911303,1.584446,2.089036,1.959182,1.537669,1.735374,1.700292,1.953814,1.940246,26
1.924304,1.972733,1.688612,1.63566,1.760113,1.624381,1.506238,1.350822,2.261669,1.708435,26
1.843297,1.870975,1.625549,1.645893,1.776677,1.56147,1.476712,1.324562,2.172221,1.632658,26
1.88586,1.8575,1.686336,1.648359,1.821524,1.648223,1.549006,1.393525,2.13649,1.57503,26
1.922348,1.917582,1.704569,1.629937,1.779922,1.660638,1.532269,1.384897,2.195727,1.638745,26
1.887696,1.889254,1.65403,1.639404,1.782267,1.599762,1.468991,1.346939,2.152035,1.523728,26
1.908621,1.990309,1.66024,1.658705,1.773441,1.620922,1.507756,1.434705,2.286095,1.741102,26
1.891176,1.921615,1.636638,1.643197,1.776985,1.620144,1.493836,1.450283,2.226352,1.633927,26
1.864151,1.965006,1.626543,1.606384,1.751719,1.591327,1.470766,1.434078,2.279239,1.713363,26
1.868845,1.901077,1.650592,1.596149,1.751345,1.598522,1.476081,1.352726,2.18524,1.667663,26
1.854815,1.92908,1.629113,1.580135,1.725943,1.579188,1.466108,1.373517,2.222743,1.724298,26
1.87678,1.924082,1.658839,1.588225,1.760031,1.620163,1.482685,1.398909,2.206286,1.594517,26
1.922048,1.96566,1.69066,1.707788,1.849288,1.655488,1.505706,1.52303,2.231166,1.483383,26
1.895769,1.938443,1.673888,1.590364,1.75234,1.61386,1.444963,1.364265,2.207117,1.63836,26
1.892171,1.901698,1.671024,1.592728,1.744165,1.622501,1.466217,1.377502,2.166277,1.61299,26
1.942758,1.940983,1.720736,1.626412,1.777027,1.677705,1.523042,1.404006,2.214262,1.624555,26
2.024894,1.980788,1.801268,1.870394,1.973626,1.742345,1.63953,1.564099,1.922432,1.398453,26
2.063926,2.025927,1.83299,1.878389,1.984257,1.767859,1.652061,1.560949,1.982887,1.438752,26
2.005569,1.942325,1.79462,1.610595,1.838069,1.74526,1.479231,1.461744,2.201515,1.399794,26
1.89821,1.968036,1.649852,1.628163,1.770745,1.628179,1.494187,1.465822,2.267848,1.683096,26
2.068419,2.03183,1.918947,1.809551,2.038954,1.878066,1.654684,1.719647,1.923805,1.096626,26
1.825298,1.893909,1.565209,2.110707,1.956992,1.522672,1.708202,1.678623,1.960087,1.942017,26
1.856024,1.859059,1.615446,2.076737,1.968589,1.584183,1.69938,1.696075,1.870064,1.826973,26
1.895038,1.911052,1.638275,2.129859,1.98773,1.588457,1.74203,1.662796,1.957462,1.889059,26
2.777868,2.760606,2.622071,2.762205,2.759042,2.603724,2.613422,2.533566,2.759949,2.525388,26
1.923081,1.974194,1.687748,1.650245,1.798485,1.649771,1.500496,1.449276,2.25223,1.579684,26
1.963802,1.979426,1.736681,1.66504,1.799153,1.676728,1.545027,1.37679,2.253172,1.655361,26
1.90224,1.965512,1.660163,1.655564,1.802252,1.630635,1.495897,1.467751,2.267981,1.637662,26
1.904859,1.982036,1.658681,1.654777,1.783742,1.632803,1.526738,1.462248,2.301739,1.703446,26
2.053925,2.148372,1.803172,1.833932,1.957002,1.817033,1.705482,1.754104,2.474207,1.898086,26
1.922271,1.956097,1.694063,1.640031,1.774632,1.657179,1.544417,1.41062,2.246526,1.654222,26
1.995786,2.106627,1.756312,1.772852,1.908165,1.751185,1.643859,1.66527,2.430389,1.820576,26
1.88168,1.941339,1.672331,1.60727,1.776719,1.612803,1.466782,1.382065,2.220243,1.608127,26
1.86842,1.91346,1.63185,1.618801,1.778249,1.602906,1.461297,1.433989,2.199284,1.589983,26
1.879791,1.942512,1.642745,1.617939,1.77405,1.621353,1.482235,1.466762,2.237017,1.628696,26
1.89521,1.924086,1.647842,2.12009,1.988803,1.603059,1.754163,1.674852,1.979682,1.899942,26
1.867072,1.850568,1.637974,2.097343,1.992287,1.624027,1.724831,1.755185,1.873462,1.786936,26
1.904904,1.942,1.696673,1.601336,1.77294,1.659915,1.516404,1.423751,2.221308,1.624637,26
1.927195,2.002955,1.680026,1.656953,1.78202,1.64361,1.521056,1.446068,2.307285,1.696133,26
2.851164,2.803208,2.674728,2.831139,2.788461,2.656731,2.686558,2.549426,2.813086,2.590487,26
1.926644,1.927558,1.689685,1.636335,1.778133,1.64065,1.497812,1.369569,2.199598,1.591778,26
1.932437,1.945892,1.693151,1.64904,1.794771,1.64615,1.486831,1.404579,2.206238,1.539058,26
1.886911,1.917657,1.646068,1.623977,1.769415,1.607729,1.464593,1.399996,2.196685,1.597968,26
1.887227,1.938525,1.648919,1.601782,1.75199,1.607654,1.470481,1.386238,2.237896,1.640457,26
1.925088,2.008504,1.675131,1.678221,1.819373,1.67001,1.545818,1.559179,2.323845,1.757121,26
1.895669,1.936448,1.677825,1.632945,1.765939,1.637925,1.531936,1.40528,2.226396,1.679402,26
1.895263,1.898177,1.672762,1.59872,1.75707,1.641187,1.497198,1.400986,2.182502,1.61608,26
1.92296,1.934461,1.713723,1.566201,1.765809,1.677774,1.440156,1.458515,2.167599,1.501414,26
1.846594,1.898082,1.667016,2.091486,2.058059,1.660532,1.734092,1.861817,1.937834,1.85047,26
1.890644,1.923553,1.701989,1.54849,1.766907,1.665584,1.427052,1.482954,2.161885,1.515196,26
1.888416,1.926187,1.635109,2.097089,1.96888,1.582138,1.720557,1.649398,1.98639,1.905697,26
1.584242,1.485794,1.289806,1.964577,1.824088,1.278572,1.385638,1.575796,2.084037,1.740564,26
1.736241,1.796645,1.510382,1.718104,1.490023,1.476879,1.079135,1.776127,2.22795,1.794299,26
1.622734,1.561303,1.263572,2.034159,1.791789,1.206046,1.461818,1.438299,2.152775,1.875913,26
1.829911,1.782838,1.556905,1.842363,1.52415,1.510939,1.178072,1.741773,2.144239,1.740753,26
1.84754,1.923064,1.616253,1.825517,1.837283,1.545295,1.554878,1.445313,2.107978,1.777296,26
1.931877,1.935865,1.68603,1.84635,1.869734,1.609452,1.530587,1.468778,2.03657,1.636919,26
1.585706,1.518605,1.235945,2.027058,1.808063,1.196932,1.444639,1.488748,2.134824,1.873446,26
1.986887,2.018778,1.801221,1.491978,1.790577,1.741741,1.450442,1.436082,2.383105,1.670259,26
1.817234,1.898914,1.580687,1.814156,1.813531,1.524468,1.578485,1.459225,2.087757,1.808741,26
1.848602,1.928184,1.611999,1.815328,1.831841,1.54163,1.552756,1.438238,2.109203,1.811487,26
1.618095,1.456127,1.273148,2.021449,1.819218,1.27048,1.438506,1.545584,2.091808,1.797035,26
1.549605,1.493976,1.190944,2.005911,1.774517,1.170835,1.454719,1.467675,2.133387,1.860839,26
1.780637,1.9113,1.574466,1.777272,1.832151,1.512002,1.53904,1.495916,2.076034,1.779056,26
1.805624,1.923022,1.598076,1.775193,1.84157,1.5328,1.52445,1.487246,2.090971,1.791579,26
1.534737,1.504453,1.211387,1.968083,1.796756,1.178218,1.379839,1.504617,2.118947,1.804635,26
1.496252,1.497327,1.151658,1.971234,1.777731,1.12735,1.383435,1.487213,2.129111,1.838214,26
2.771621,2.797089,2.673871,2.754625,2.837345,2.678447,2.652154,2.689393,2.770777,2.536136,26
1.803362,1.900912,1.585693,1.789274,1.831088,1.529481,1.542466,1.472931,2.082504,1.757956,26
1.81274,1.926727,1.58683,1.824056,1.837742,1.514443,1.558762,1.470206,2.107216,1.79758,26
1.667441,1.593102,1.315753,2.098449,1.883686,1.321434,1.531548,1.597011,2.203893,1.933494,26
1.972611,2.014924,1.772662,1.491453,1.755761,1.72535,1.478674,1.418675,2.35088,1.670357,26
1.784129,1.896047,1.57701,1.78084,1.833326,1.521695,1.533831,1.497156,2.076227,1.765967,26
1.805739,1.90337,1.587453,1.771785,1.823461,1.533023,1.533359,1.475824,2.07568,1.77971,26
1.469727,1.539783,1.127546,1.950416,1.762648,1.096603,1.383258,1.472714,2.170014,1.894753,26
1.496821,1.531519,1.187422,1.982676,1.810503,1.168505,1.44226,1.525761,2.150844,1.874969,26
1.793491,1.919217,1.605203,1.577686,1.782453,1.551089,1.432671,1.444323,2.206863,1.622854,26
1.791069,1.84984,1.584765,1.600453,1.765887,1.53782,1.441492,1.368984,2.148338,1.590523,26
1.877638,1.92494,1.650708,1.615954,1.748814,1.605382,1.47382,1.395565,2.217602,1.635033,26
1.932302,1.984722,1.696435,1.655167,1.781348,1.646585,1.517931,1.40671,2.274617,1.65617,26
1.870341,1.895707,1.648831,2.090353,1.999791,1.606895,1.706677,1.714219,1.90781,1.809454,26
1.903274,1.97552,1.654062,1.642454,1.774513,1.645543,1.53277,1.5035,2.293519,1.725393,26
1.907755,1.972047,1.661971,1.653043,1.766207,1.611219,1.498398,1.387592,2.278884,1.694528,26
1.908409,1.945727,1.68235,1.638008,1.773436,1.621385,1.496137,1.358618,2.22915,1.641661,26
1.865492,1.913356,1.64278,1.611414,1.748338,1.596751,1.493998,1.372884,2.210509,1.664253,26
1.905495,1.885308,1.635098,2.152295,1.991101,1.593675,1.74617,1.67516,1.950513,1.904421,26
2.774857,2.758981,2.618187,2.759424,2.7558,2.599191,2.609004,2.530007,2.758565,2.527659,26
1.924934,1.924486,1.703954,1.672773,1.793612,1.651152,1.549829,1.373464,2.211815,1.660673,26
1.892909,1.931431,1.649977,1.653957,1.754556,1.598273,1.506344,1.351474,2.232435,1.695868,26
1.91397,1.966812,1.674291,1.664665,1.774599,1.616435,1.510159,1.372584,2.267194,1.673289,26
1.953154,1.969967,1.727108,1.665942,1.788733,1.675326,1.564692,1.387429,2.250659,1.682735,26
1.93845,2.043363,1.696929,1.690726,1.83225,1.672671,1.558339,1.538028,2.371692,1.725607,26
1.945262,2.037577,1.684443,1.706244,1.827298,1.67078,1.561752,1.547309,2.365594,1.794677,26
1.91594,2.011981,1.666319,1.663009,1.803754,1.655043,1.540154,1.528939,2.338832,1.753059,26
1.956549,2.04479,1.69159,1.70166,1.823022,1.687102,1.57446,1.563544,2.365157,1.80939,26
1.974567,2.09158,1.726356,1.74253,1.88117,1.722537,1.610429,1.644413,2.415373,1.837525,26
1.9332,1.902465,1.697771,1.694056,1.80287,1.643506,1.518912,1.375789,2.135543,1.497388,26
1.937217,1.958764,1.69789,1.662731,1.789478,1.654162,1.512119,1.417972,2.228738,1.581037,26
1.916354,1.902307,1.670928,1.643801,1.790838,1.63153,1.4789,1.389131,2.165926,1.513702,26
1.904528,1.97178,1.666152,1.632052,1.774515,1.619509,1.476933,1.412195,2.265525,1.651378,26
1.922337,1.973051,1.679733,1.649469,1.774212,1.629254,1.506167,1.38601,2.274098,1.669897,26
1.87245,1.954153,1.644599,1.62526,1.765858,1.597507,1.479851,1.408407,2.259349,1.665808,26
1.880479,1.923435,1.662345,1.62294,1.763235,1.604001,1.478561,1.363585,2.207512,1.628485,26
2.04662,1.933657,1.868577,1.933918,2.088958,1.836661,1.729454,1.686354,1.777303,1.140975,26
1.85787,1.860644,1.617968,2.109992,1.992307,1.585527,1.710124,1.713346,1.910079,1.834514,26
1.900304,1.91141,1.684596,1.624874,1.777907,1.633827,1.498643,1.371692,2.193487,1.616058,26
1.895028,1.934088,1.645214,1.620355,1.754227,1.608038,1.476944,1.389581,2.225411,1.648427,26
1.912549,1.890075,1.677532,1.634716,1.788553,1.636613,1.486666,1.380385,2.139557,1.509978,26
1.914912,1.970708,1.683663,1.619744,1.775964,1.64339,1.491909,1.425822,2.256522,1.628549,26
1.926363,1.962717,1.684822,1.658879,1.779561,1.644899,1.524323,1.413201,2.249229,1.623445,26
1.903229,1.952955,1.670682,1.636991,1.771919,1.640154,1.521097,1.436395,2.255132,1.648948,26
1.884367,1.912925,1.653663,1.618936,1.775301,1.612807,1.466832,1.39975,2.189402,1.560801,26
1.876249,1.906265,1.641329,1.619485,1.77544,1.604479,1.463552,1.399923,2.195715,1.585394,26
1.894213,1.949358,1.654058,1.656274,1.78521,1.623594,1.507875,1.445826,2.251686,1.64006,26
1.87631,1.919841,1.640135,1.612035,1.744339,1.597252,1.478347,1.374566,2.207471,1.653849,26
1.918076,1.953418,1.697092,1.639098,1.767838,1.65356,1.534063,1.412392,2.235217,1.655863,26
1.969251,1.862863,1.755434,2.153277,2.041381,1.726813,1.688139,1.867691,1.745875,1.639257,26
1.895615,1.9579,1.668836,1.626482,1.760744,1.614018,1.498531,1.375518,2.248834,1.679819,26
1.905991,1.954922,1.684172,1.641604,1.765508,1.634638,1.536878,1.388416,2.247419,1.700985,26
1.879401,1.911716,1.645295,1.606976,1.74724,1.597525,1.453188,1.374242,2.180088,1.584128,26
1.876395,1.920414,1.63446,1.605619,1.755327,1.601857,1.462309,1.40845,2.211131,1.606401,26
2.818628,2.778963,2.647974,2.797287,2.767235,2.634877,2.660454,2.54488,2.785031,2.576636,26
1.807769,1.896095,1.612804,2.057177,1.998446,1.593551,1.684686,1.805295,1.926705,1.88034,26
1.81113,1.907312,1.637982,1.569013,1.804589,1.588212,1.423948,1.453514,2.178779,1.591787,26
1.917016,1.934169,1.698436,1.599158,1.781227,1.670698,1.461419,1.458304,2.169816,1.524251,26
1.80864,1.901052,1.595513,1.587285,1.744124,1.545308,1.425445,1.394955,2.197362,1.6272,26
1.882234,1.958674,1.659028,1.588671,1.748503,1.61977,1.486732,1.412094,2.255957,1.672735,26
1.904887,1.932103,1.644064,1.658617,1.78191,1.624509,1.501062,1.442269,2.24074,1.642017,26
1.92605,1.942537,1.688232,1.672407,1.792955,1.634269,1.515906,1.375504,2.218255,1.576671,26
1.913393,1.910792,1.661991,1.661406,1.795056,1.626151,1.496176,1.394275,2.202102,1.549766,26
1.941544,1.935521,1.705285,1.684029,1.818814,1.648805,1.51872,1.369971,2.206538,1.545867,26
1.930185,1.928163,1.701533,1.65224,1.797206,1.64648,1.511059,1.362579,2.207384,1.593393,26
1.914342,1.961349,1.66407,1.676393,1.797437,1.625733,1.504039,1.432294,2.271352,1.635636,26
1.933202,1.989211,1.681448,1.679652,1.812648,1.654498,1.522496,1.481475,2.29419,1.661686,26
1.930766,1.912358,1.685233,1.643142,1.785666,1.646058,1.497128,1.38438,2.173262,1.544685,26
1.921305,1.948909,1.697351,1.653058,1.790518,1.634907,1.509051,1.362762,2.231093,1.627438,26
1.913635,1.930322,1.673386,1.630128,1.765596,1.645439,1.521736,1.413855,2.218326,1.629067,26
2.144489,2.027326,1.947951,2.217864,2.133379,1.919748,1.814354,1.995613,1.571392,1.435063,26
1.883163,1.959218,1.645766,1.650832,1.791041,1.60868,1.484577,1.446775,2.272842,1.662095,26
1.863074,1.894863,1.649961,1.588698,1.752236,1.609427,1.474628,1.387082,2.181982,1.617802,26
1.892953,1.906558,1.632009,2.144392,1.993696,1.583309,1.738144,1.672493,1.960264,1.885962,26
1.888865,1.971887,1.66178,1.650587,1.800252,1.634345,1.511733,1.486118,2.282748,1.648799,26
1.871379,1.948307,1.636123,1.638083,1.759152,1.589371,1.499257,1.396465,2.262703,1.697939,26
1.940399,1.957237,1.71962,1.624496,1.771214,1.683014,1.550106,1.417561,2.234659,1.661038,26
2.834284,2.789193,2.663689,2.812412,2.779671,2.651338,2.678237,2.555407,2.795801,2.579218,26
1.917617,1.949107,1.669246,1.67069,1.798077,1.664323,1.554619,1.502171,2.259389,1.677052,26
2.069113,1.925976,1.85946,1.798681,1.95121,1.835511,1.641822,1.606511,1.912699,1.245962,26
1.912505,1.968474,1.662423,1.627409,1.758206,1.624247,1.498099,1.400998,2.268313,1.686479,26
1.952472,2.020469,1.70379,1.706537,1.838755,1.703914,1.585754,1.582723,2.322809,1.736953,26
1.814396,1.897578,1.592387,1.591368,1.74299,1.539344,1.408153,1.385346,2.187956,1.639364,26
1.868335,1.899378,1.612638,2.096669,1.962669,1.574018,1.732531,1.667846,1.959235,1.927675,26
1.853363,1.880343,1.631593,1.608958,1.753248,1.571383,1.451093,1.334478,2.17091,1.643451,26
1.840419,1.899668,1.621631,1.592272,1.743131,1.559038,1.431241,1.345573,2.184049,1.640921,26
1.836451,1.881231,1.599655,1.606505,1.744741,1.543155,1.414855,1.343189,2.163555,1.60219,26
1.909704,1.874018,1.698496,1.753723,1.874132,1.649276,1.534169,1.482967,1.843927,1.296027,26
1.870362,1.871118,1.616428,2.069777,1.938994,1.577194,1.660882,1.685451,1.832154,1.798234,26
1.851346,1.878775,1.603418,2.100111,1.981868,1.558559,1.697161,1.678083,1.935659,1.890641,26
1.806217,1.860998,1.552974,2.092714,1.95243,1.52867,1.698825,1.707719,1.892037,1.905916,26
1.897593,1.925467,1.681367,1.622491,1.782365,1.621897,1.478905,1.364839,2.198386,1.590779,26
1.961192,1.93065,1.767631,1.709926,1.900011,1.744825,1.566737,1.582314,1.919753,1.182782,26
1.84936,1.909079,1.609191,1.599984,1.753117,1.568927,1.430384,1.393354,2.208441,1.623512,26
